연도,학교,총 강좌 수,소규모 강좌 비율,대형 강좌 비율,평균 강좌 규모 점수
2012.0,신경주대학교 ,1479,0.6164139316517673,0.0,23.200000000000003
2012.0,신라대학교 ,4745,0.40110935640587075,0.0004137360364087712,27.7
2012.0,아신대학교 ,300,0.4234360410830999,0.0,28.15
2012.0,아주대학교 ,3070,0.2378884010324384,0.0016361660851876335,38.6
2012.0,안양대학교 ,2025,0.2984439913043988,0.00593281417547067,30.35
2012.0,안양대학교 _제2캠퍼스,270,0.4327255752649789,0.0035971223021582736,24.05
2012.0,연세대학교 ,5868,0.32000941718112375,0.009229535070280074,40.45
2012.0,연세대학교(미래) _분교,2620,0.30795448163540384,0.0030654461043094086,40.45
2012.0,영남대학교 ,7211,0.29611508101879275,0.0036293256855891966,36.7
2012.0,영남신학대학교 ,211,0.28873556998557,0.0,31.6
2012.0,영산대학교 ,1446,0.3174412247129579,0.029647348277747405,36.95
2012.0,영산대학교 _제2캠퍼스,1196,0.31530248098386293,0.0,27.65
2012.0,영산선학대학교 ,114,1.0,0.0,10.0
2012.0,예수대학교 ,284,0.547676282051282,0.007111378205128205,33.9
2012.0,예원예술대학교 ,674,0.6120126866657856,0.0,19.1
2012.0,예원예술대학교 _제2캠퍼스,0,,,
2012.0,용인대학교 ,2435,0.28537128686153446,0.00041118421052631577,33.0
2012.0,우석대학교 ,3002,0.35992569791363827,0.003994735825900536,30.299999999999997
2012.0,우송대학교 ,5904,0.4718315293458437,0.0,22.325
2012.0,울산과학기술원 ,518,0.3105457370363177,0.0,38.25
2012.0,울산대학교 ,5888,0.34611748264670894,0.002863033158934202,33.3
2012.0,원광대학교 ,6424,0.29282505468087183,0.00016051364365971107,36.8
2012.0,원광디지털대학교 ,501,0.04993784662459361,0.0,92.19999999999999
2012.0,위덕대학교 ,1429,0.37531981334263226,0.0,28.85
2012.0,유원대학교 ,1660,0.3913472706155633,0.0030197444831591173,25.55
2012.0,을지대학교 ,292,0.1380281690140845,0.0,39.0
2012.0,을지대학교 _제2캠퍼스,1762,0.16683426219934328,0.002825273922006196,30.799999999999997
2012.0,이화여자대학교 ,4704,0.39368993442765965,0.00995652742843019,36.75
2012.0,인제대학교 ,4680,0.4275565844830423,0.00042967189226032385,27.2
2012.0,인제대학교 _제2캠퍼스,161,0.0906201550387597,0.0,72.95
2012.0,인천가톨릭대학교 ,72,0.05555555555555555,0.0,28.9
2012.0,인천가톨릭대학교 _제2캠퍼스,285,0.4312734267113829,0.007028013414874729,28.75
2012.0,인천대학교 ,4926,0.30543541905968896,0.0008120340612516996,35.05
2012.0,인하대학교 ,5485,0.2502634743564923,0.014031023357536896,40.400000000000006
2012.0,장로회신학대학교 ,430,0.5684782608695653,0.0,29.35
2012.0,전남대학교 ,6786,0.39979900624584613,0.0004467155734081438,32.3
2012.0,전남대학교 _제2캠퍼스,1548,0.4996993746993747,0.0,22.85
2012.0,전북대학교 ,7248,0.3394579178675488,0.0013806001450544457,31.9
2012.0,전주교육대학교 ,849,0.13659175697281933,0.0,28.299999999999997
2012.0,전주대학교 ,5555,0.33603659366513494,0.0,29.65
2012.0,정석대학 ,117,0.37594973699590883,0.0,22.5
2012.0,제주국제대학교 ,310,0.5092542188350572,0.0,22.4
2012.0,제주대학교 ,4381,0.40839779413328525,0.0015935360298652734,28.55
2012.0,조선대학교 ,8129,0.36606549672752553,0.0003719725750470719,31.5
2012.0,중부대학교 ,3992,0.49931885689319855,0.0,25.15
2012.0,중앙대학교 ,4276,0.1823066900202721,0.000935602907020632,45.0
2012.0,중앙대학교 _제2캠퍼스,4676,0.5564852270531966,0.00021331058020477816,27.0
2012.0,중앙승가대학교 ,136,0.4420368364030336,0.0,32.4
2012.0,중원대학교 ,909,0.589660047057001,0.0,23.9
2012.0,진주교육대학교 ,1129,0.2229380148683946,0.0035444293751255773,26.3
2012.0,진주산업대학교(산업대) ,0,,,
2012.0,차의과학대학교 ,488,0.29126344086021505,0.0,30.95
2012.0,청운대학교 ,2800,0.38585181768456456,0.0,25.799999999999997
2012.0,청주교육대학교 ,968,0.13391264167169392,0.0,27.35
2012.0,청주대학교 ,6417,0.46231806848128076,0.0015587467530360217,28.6
2012.0,초당대학교 ,1556,0.39563623501722234,0.0012858909009169823,30.6
2012.0,초당대학교(산업대) ,204,0.46659607239122064,0.0,22.45
2012.0,총신대학교 ,728,0.3967621118762837,0.005497160807055697,34.05
2012.0,추계예술대학교 ,1413,0.6672159887798037,0.003532358244840713,19.35
2012.0,춘천교육대학교 ,1053,0.10767818020115544,0.0018148820326678765,28.45
2012.0,충남대학교 ,6956,0.33950586809648053,0.0017256602151220527,34.099999999999994
2012.0,충북대학교 ,4963,0.2750626878235835,0.0017928115793818618,33.35
2012.0,칼빈대학교 ,409,0.6332974653275945,0.0,18.85
2012.0,평택대학교 ,1922,0.45716157678145986,0.0005263157894736842,27.65
2012.0,포항공과대학교 ,662,0.43813435560423514,0.003021175611537057,27.15
2012.0,한경국립대학교 ,2312,0.3118005052094102,0.003882711110711578,27.3
2012.0,한경대학교(산업대) ,0,,,
2012.0,한국공학대학교 ,2145,0.20350676606941487,0.0018115942028985507,35.900000000000006
2012.0,한국과학기술원 ,1416,0.3506730431450197,0.004239453262223357,35.7
2012.0,한국교원대학교 ,1489,0.5090060033995154,0.0007052186177715092,21.9
2012.0,한국교통대학교(산업대) ,0,,,
2012.0,한국국제대학교 ,2172,0.43120729798847285,0.0,23.25
2012.0,한국기술교육대학교 ,2069,0.45604303149959613,0.001440553112566933,27.6
2012.0,한국방송통신대학교 ,900,0.0,0.9417568132225266,242.2
2012.0,한국성서대학교 ,807,0.5634990355198978,0.0012224938875305623,20.9
2012.0,한국열린사이버대학교 ,438,0.14847789824854046,0.1188490408673895,77.8
2012.0,한국예술종합학교 ,2368,0.5876000205463034,0.0017064846416382253,30.75
2012.0,한국외국어대학교 ,4913,0.49084534479271325,0.0002079002079002079,26.1
2012.0,한국외국어대학교(용인) _분교,4853,0.5588172306186134,0.0,24.1
2012.0,한국전통문화대학교(각종) ,382,0.6917105551898179,0.0,17.45
2012.0,한국체육대학교 ,1055,0.1435055690177101,0.0,37.6
2012.0,한국침례신학대학교 ,843,0.48272017837235226,0.0,29.55
2012.0,한국항공대학교 ,1416,0.325453365936424,0.000723589001447178,38.15
2012.0,한남대학교 ,4196,0.22786951172547296,0.00023640661938534278,36.2
2012.0,한동대학교 ,1344,0.3244047619047619,0.005952380952380952,32.95
2012.0,한라대학교 ,1730,0.39584424818501607,0.0,26.85
2012.0,한려대학교 ,236,0.19051724137931036,0.0,40.1
2012.0,한려대학교(산업대) ,297,0.605578231292517,0.0,26.799999999999997
2012.0,한림대학교 ,3234,0.2560541317352443,0.0,33.349999999999994
2012.0,한민학교 ,290,0.7274607113316791,0.0,16.55
2012.0,한밭대학교(산업대) ,0,,,
2012.0,한북대학교 ,751,0.432595587713698,0.0026636873093566008,23.1
2012.0,한서대학교 ,3174,0.33517780687897114,0.005691155109007632,32.7
2012.0,한성대학교 ,2943,0.22579815340119028,0.0020461371600200232,32.7
2012.0,한세대학교 ,1942,0.5808444902162719,0.0,22.950000000000003
2012.0,한신대학교 ,2127,0.30002114235973504,0.005644744663986866,36.650000000000006
2012.0,한양대학교 ,7337,0.49676689273119606,0.0005467187856509158,28.75
2012.0,한양대학교(ERICA) _분교,3526,0.28514715749738123,0.002836790420240813,35.3
2012.0,한양사이버대학교 ,1008,0.03509580717992364,0.035627740936439826,121.30000000000001
2012.0,한일장신대학교 ,826,0.7126026272577997,0.009688013136289,21.0
2012.0,한중대학교 ,1378,0.6678383295003973,0.0,19.75
2012.0,협성대학교 ,2215,0.4665220448368457,0.0036534753286414845,28.4
2012.0,호남대학교 ,2611,0.3445165530271913,0.00037993920972644377,30.0
2012.0,호남신학대학교 ,730,0.8032060540410423,0.0,16.15
2012.0,호서대학교 ,6770,0.36600029818893864,0.0023467539305771458,30.3
2012.0,호원대학교 ,3325,0.6004748671042388,0.0,19.0
2012.0,홍익대학교 ,4758,0.38760458599644465,0.0027343916338623893,33.5
2012.0,홍익대학교(세종) _분교,2912,0.3362852359215712,0.0,29.35
2012.0,화성의과학대학교 ,334,0.2984137238013207,0.0,27.95
2012.0,화신사이버대학교 ,205,0.34605414746543783,0.0,51.150000000000006
2013,가야대학교 _제2캠퍼스,1316,0.3306522226303764,0.0,26.3
2013,가천대학교 ,8573,0.3979481790186087,0.0011746915026384155,30.450000000000003
2013,가톨릭관동대학교 ,4885,0.46659808071072373,0.004092947240497842,29.45
2013,가톨릭꽃동네대학교 ,378,0.5480510752688172,0.0,22.85
2013,가톨릭대학교 ,2704,0.3513188128356598,0.0,33.0
2013,가톨릭대학교 _제2캠퍼스,229,0.1213302752293578,0.0,61.9
2013,가톨릭대학교 _제3캠퍼스,122,0.4479082321187584,0.0,42.400000000000006
2013,감리교신학대학교 ,228,0.19696036937283573,0.021969988457098882,57.4
2013,강남대학교 ,4507,0.5693422151195251,0.00354225349615426,25.450000000000003
2013,강서대학교 ,771,0.5406117504542701,0.001282051282051282,24.35
2013,강원대학교 ,6695,0.39180809239268677,0.0008996505821399724,29.0
2013,강원대학교 _제2캠퍼스,3117,0.17802004919593084,0.0,30.6
2013,건국대학교 ,4991,0.32745604505243553,0.0009792401096748924,33.75
2013,건국대학교(글로컬) _분교,2563,0.2896450371671271,0.003501759264340901,37.8
2013,건양대학교 ,2639,0.3060600520421903,0.0018368846436443791,31.0
2013,건양대학교 _제2캠퍼스,828,0.17308492861540264,0.0,41.349999999999994
2013,건양사이버대학교 ,136,0.0,0.12491888384166125,106.6
2013,경기대학교 ,3809,0.3305498448452425,0.003435254339036319,35.0
2013,경기대학교 _제2캠퍼스,848,0.4708663827892349,0.003509504327739278,34.85
2013,경남과학기술대학교 (폐교),2556,0.3638676946185798,0.0,23.85
2013,경남대학교 ,5084,0.40919675663943195,0.001387730422784143,30.25
2013,경동대학교 ,1393,0.32600364474459986,0.0007122507122507123,29.75
2013,경동대학교 _제2캠퍼스,134,0.029850746268656716,0.0,36.8
2013,경동대학교 _제3캠퍼스,195,0.0,0.0,34.95
2013,경북대학교 ,8300,0.3904477453632055,0.0021695425158015013,33.099999999999994
2013,경상국립대학교 ,5672,0.32675386472808066,0.003341070811795942,33.8
2013,경성대학교 ,6591,0.4367324387518394,0.0012263923053944113,29.65
2013,경운대학교 ,1184,0.14398874973891496,0.0,34.2
2013,경운대학교(산업대) (폐교),1259,0.3899916723446135,0.0,23.5
2013,경인교육대학교 ,599,0.24543933987511152,0.0,25.1
2013,경인교육대학교 _제2캠퍼스,989,0.16077168445589496,0.0,26.75
2013,경일대학교 ,2748,0.40191793616456234,0.0,27.75
2013,경희대학교 ,8243,0.2645111144271851,0.00048580091674516805,35.55
2013,경희사이버대학교 ,844,0.021338364695114076,0.07340958991032272,109.0
2013,계명대학교 ,7976,0.3832453772710792,0.0018203883495145632,34.35
2013,고려대학교 ,6347,0.27549381461547034,0.0031402217166982436,39.05
2013,고려대학교(세종) _분교,2699,0.2865439015682074,0.0,33.9
2013,고려사이버대학교 ,726,0.005511691466747647,0.012321591254175524,121.85
2013,고신대학교 ,2139,0.4646009575200999,0.0070157231934589274,32.7
2013,공주교육대학교 ,1129,0.1266593024496482,0.0,27.5
2013,광신대학교 ,463,0.8103287087244306,0.0,14.6
2013,광운대학교 ,2590,0.3903144325563007,0.0,33.900000000000006
2013,광주가톨릭대학교 ,77,0.5452702702702703,0.0,19.1
2013,광주과학기술원 ,372,0.739656518345043,0.0,15.55
2013,광주교육대학교 ,982,0.14780082987551868,0.0,27.049999999999997
2013,광주대학교 ,2841,0.3468178361404737,0.0007042225591165218,28.5
2013,광주여자대학교 ,2029,0.5272005023911016,0.0013567270484748678,22.5
2013,국립강릉원주대학교 ,2504,0.3079074226798859,0.000390015600624025,28.7
2013,국립강릉원주대학교 _제2캠퍼스,1334,0.45676960581472753,0.0,23.2
2013,국립경국대학교 ,3046,0.35365874168212985,0.0,28.45
2013,국립공주대학교 ,5222,0.40236832037777653,0.0003830045156687133,25.6
2013,국립군산대학교 ,3123,0.29505443081621596,0.0009328358208955224,27.35
2013,국립금오공과대학교 ,2465,0.29988529769265315,0.0,32.75
2013,국립목포대학교 ,3823,0.5006947159961576,0.0025927940124627173,25.200000000000003
2013,국립목포해양대학교 ,967,0.14867708700928706,0.0,30.65
2013,국립부경대학교 ,5529,0.22369500251741892,0.0016351434823998101,32.349999999999994
2013,국립순천대학교 ,2809,0.32753047926151246,0.0014259867686297126,30.450000000000003
2013,국립창원대학교 ,3046,0.31453686934023284,0.000646830530401035,32.35
2013,국립한국교통대학교 ,3840,0.26168175619236644,0.0018253655410811014,28.1
2013,국립한국해양대학교 ,2901,0.2390935717589024,0.0030502600642881204,29.55
2013,국립한밭대학교 ,1877,0.1431325232795821,0.001065750624574154,29.1
2013,국민대학교 ,5955,0.3891532172342307,0.0025165638240395825,33.2
2013,국제사이버대학교 ,376,0.06253025427831088,0.0730089125544577,72.75
2013,극동대학교 ,2696,0.43616984378225865,0.0,21.5
2013,글로벌사이버대학교 ,334,0.05977481353987378,0.03298909925415949,75.0
2013,금강대학교 ,267,0.6284671532846715,0.0,19.6
2013,김천대학교 ,1848,0.3739723812636855,0.0,24.65
2013,나사렛대학교 ,2705,0.3399521316608936,0.011458388002519155,31.299999999999997
2013,남부대학교 ,1540,0.29428880837196125,0.0,30.5
2013,남서울대학교 ,4700,0.289498607378637,0.004404938663587296,34.349999999999994
2013,남서울대학교(산업대) (폐교),12,1.0,0.0,10.0
2013,단국대학교 ,4969,0.4045816104269178,0.0036732380982937352,32.7
2013,단국대학교(천안) _분교(폐교),5253,0.3763122220569029,0.003450823159669744,33.05
2013,대구가톨릭대학교 ,5876,0.38391598583806974,0.0,29.700000000000003
2013,대구교육대학교 ,1086,0.09676258992805756,0.02158273381294964,32.900000000000006
2013,대구대학교 ,6808,0.33294597363543305,0.00014753614635585718,33.2
2013,대구사이버대학교 ,474,0.1442826659972386,0.010444870806361958,89.6
2013,대구예술대학교 ,1676,0.8275290746935178,0.0005973715651135006,15.4
2013,대구외국어대학교 (폐교),144,0.4709627628786417,0.0,23.35
2013,대구한의대학교 ,2907,0.2950187160531723,0.002065587189522421,36.6
2013,대신대학교 ,332,0.680458768873403,0.006024970963995354,19.9
2013,대전가톨릭대학교 ,70,0.5718954248366013,0.0,18.549999999999997
2013,대전대학교 ,4925,0.348817907444668,0.00020120724346076458,28.1
2013,대전신학대학교 ,118,0.5341954022988507,0.0,22.75
2013,대진대학교 ,3050,0.3334684303278124,0.0019683718144644993,28.8
2013,덕성여자대학교 ,2314,0.41465624925291067,0.0017287647326017833,29.299999999999997
2013,동국대학교 ,4602,0.2975488374088099,0.0004347989579186036,35.599999999999994
2013,동국대학교(WISE) _분교,3700,0.41573825111059154,0.0002747252747252747,29.9
2013,동덕여자대학교 ,2805,0.3375505480810804,0.0,29.0
2013,동명대학교 ,4277,0.4035103040299486,0.0,25.700000000000003
2013,동서대학교 ,4544,0.34569848326314223,0.006138227067308093,31.549999999999997
2013,동신대학교 ,2966,0.2801195099272548,0.0006426735218508997,34.099999999999994
2013,동아대학교 ,7618,0.3703883225996264,0.0,32.1
2013,동양대학교 ,1383,0.26497327209757565,0.0,34.15
2013,동의대학교 ,9087,0.5259139044510274,0.0015370293822758482,26.4
2013,디지털서울문화예술대학교 ,516,0.10088187130988688,0.12974926009945464,97.9
2013,루터대학교 ,285,0.5408540189125295,0.0,21.200000000000003
2013,명지대학교 ,2735,0.2809586446216139,0.007294303169860755,33.35
2013,명지대학교 _제2캠퍼스,2093,0.13594738594738592,0.01431901431901432,45.7
2013,목원대학교 ,5116,0.5189275191009697,0.00313006279703782,24.6
2013,목포가톨릭대학교 ,259,0.3717627401837928,0.0,27.6
2013,배재대학교 ,4565,0.46109454239060377,0.00548296011653626,28.8
2013,백석대학교 ,7735,0.4511006026840829,0.0023709167544783984,25.700000000000003
2013,부산가톨릭대학교 ,1732,0.3808836771856803,0.0,29.15
2013,부산교육대학교 ,1151,0.11814160628019324,0.0008680555555555555,27.9
2013,부산대학교 ,8028,0.2841662377092803,0.0012507275657364211,33.0
2013,부산디지털대학교 ,363,0.03286637931034483,0.0,88.95
2013,부산외국어대학교 ,3740,0.4090138926263358,0.0034763737274052867,27.7
2013,부산장신대학교 ,152,0.490546218487395,0.0,23.95
2013,사이버한국외국어대학교 ,404,0.054650706436420726,0.16532574568288855,118.5
2013,삼육대학교 ,2623,0.3647557761686667,0.00228796291342667,29.0
2013,상명대학교 ,3662,0.5354774243931202,0.00026752273943285177,24.95
2013,상명대학교(천안) _분교(폐교),3416,0.4696530998710102,0.0005859428602793864,27.15
2013,상지대학교 ,3567,0.4896900699740546,0.0011217863039547134,27.45
2013,서강대학교 ,2354,0.3146367613994324,0.0029636501303370267,39.25
2013,서경대학교 ,3855,0.5887327656123276,0.0,22.0
2013,서남대학교 (폐교),722,0.5802458714469887,0.0,24.700000000000003
2013,서남대학교 _제2캠퍼스(폐교),635,0.6543073838028868,0.0,19.75
2013,서울과학기술대학교 ,4472,0.26549502349391263,0.0019712868859431843,28.65
2013,서울교육대학교 ,1185,0.18349000873272717,0.0,26.35
2013,서울기독대학교 ,669,0.7491551939924905,0.0044609333094940105,18.200000000000003
2013,서울대학교 ,6182,0.4511361114484191,0.002097090265012415,30.450000000000003
2013,서울디지털대학교 ,922,0.014099783080260303,0.021691973969631236,104.95
2013,서울사이버대학교 ,799,0.02255391486532261,0.22061185060658145,143.5
2013,서울시립대학교 ,3186,0.3664563121169353,0.0003278688524590164,30.6
2013,서울신학대학교 ,1259,0.4229228546604433,0.007949677719181265,31.8
2013,서울여자대학교 ,2819,0.3714073875176148,0.008874025381469024,32.7
2013,서울장신대학교 ,735,0.7308168041832699,0.0,18.15
2013,서울한영대학교 ,601,0.6924509477884935,0.0,19.6
2013,서원대학교 ,4027,0.6098889885834878,0.005698261957922957,23.95
2013,선문대학교 ,3724,0.32246642669251,0.0061770270893903734,32.650000000000006
2013,성결대학교 ,2599,0.539739999099605,0.0,24.8
2013,성공회대학교 ,908,0.41519282641977107,0.0022065077397876113,29.25
2013,성균관대학교 ,4763,0.2882417858074021,0.001456484686491958,39.349999999999994
2013,성신여자대학교 ,4627,0.4586927683267472,0.00021505376344086021,28.4
2013,세명대학교 ,4465,0.44676584537497144,0.0022400597536566405,25.05
2013,세종대학교 ,4562,0.4983181734232154,0.001103903099701419,26.799999999999997
2013,세종사이버대학교 ,552,0.050263435194942044,0.14544257112750264,107.2
2013,세한대학교 ,1982,0.44335359971968624,0.0010094147533452778,24.85
2013,송원대학교 ,940,0.5551390699695784,0.0,21.05
2013,수원가톨릭대학교 ,82,0.12195121951219512,0.0,27.6
2013,수원대학교 ,5233,0.5115984448195976,0.0,27.1
2013,숙명여자대학교 ,5072,0.4995042306532841,0.0007654037504783774,27.5
2013,순복음총회신학교 ,114,0.4361111111111111,0.0,26.450000000000003
2013,순천향대학교 ,4693,0.31833807452942264,0.0006424229873531773,34.25
2013,숭실대학교 ,4630,0.3249626161662486,0.005607948527577393,33.05
2013,숭실사이버대학교 ,482,0.03902691511387164,0.11737405106970325,89.4
2013,신경주대학교 ,1480,0.6827122758782065,0.0,19.55
2013,신라대학교 ,4831,0.4226812131737525,0.0004233700254022015,26.95
2013,아신대학교 ,297,0.3842798727850977,0.0,27.65
2013,아주대학교 ,3138,0.2686303412479796,0.001275655389298479,36.75
2013,안양대학교 ,2626,0.5242706411924506,0.004573932763536733,24.3
2013,안양대학교 _제2캠퍼스,303,0.5317131647776809,0.0032258064516129032,21.5
2013,연세대학교 ,6143,0.32905971340452583,0.008755415321459424,38.9
2013,연세대학교(미래) _분교,2644,0.3291517118010825,0.001919159909708205,37.9
2013,영남대학교 ,7238,0.28925049914973044,0.0031862541565723487,35.75
2013,영남신학대학교 ,215,0.3303911388023537,0.004629629629629629,31.5
2013,영산대학교 ,1426,0.32075332508414756,0.0322485457367513,34.95
2013,영산대학교 _제2캠퍼스,1603,0.29844467068925795,0.0,27.9
2013,영산선학대학교 ,101,1.0,0.0,10.0
2013,예수대학교 ,289,0.5233414634146342,0.011048780487804877,35.75
2013,예원예술대학교 ,703,0.6133927559463092,0.0,18.45
2013,용인대학교 ,2480,0.31793727106227104,0.0008064851814851815,31.9
2013,우석대학교 ,3004,0.3377039441015819,0.0033198552883592254,30.6
2013,우송대학교 ,5752,0.45653400040085945,0.0,22.5
2013,울산과학기술원 ,859,0.39705259771049245,0.008276603671340513,34.13333333333333
2013,울산대학교 ,5615,0.33546408287851204,0.0040950432141643065,33.05
2013,원광대학교 ,6154,0.2975179670847761,0.0,36.599999999999994
2013,원광디지털대학교 ,775,0.1452456566411358,0.0,77.4
2013,위덕대학교 ,1427,0.4115915873409062,0.0,27.9
2013,유원대학교 ,1794,0.3960236044021712,0.003304118320800757,25.85
2013,을지대학교 ,323,0.21637426900584794,0.0,36.25
2013,을지대학교 _제2캠퍼스,1917,0.2995620824108,0.002086721398201305,26.85
2013,이화여자대학교 ,4819,0.33764917719554677,0.006232715558121672,36.400000000000006
2013,인제대학교 ,4372,0.42553244105753896,0.00046007773335317325,27.0
2013,인제대학교 _제2캠퍼스,200,0.16532258064516128,0.0,64.5
2013,인천가톨릭대학교 ,88,0.4124031007751938,0.0,21.75
2013,인천가톨릭대학교 _제2캠퍼스,276,0.3007246376811594,0.0,30.65
2013,인천대학교 ,5028,0.31892984628833687,0.0011944089876821623,33.45
2013,인하대학교 ,5388,0.2517946330874307,0.014057039991528714,40.65
2013,장로회신학대학교 ,437,0.5653132348001344,0.0,29.05
2013,전남대학교 ,6590,0.39641705406200656,0.0006080468308626856,31.950000000000003
2013,전남대학교 _제2캠퍼스,1472,0.4909430335292596,0.0,22.8
2013,전북대학교 ,6971,0.34462556445499193,0.0010193974751969413,32.0
2013,전주교육대학교 ,911,0.1898092708836311,0.0,26.2
2013,전주대학교 ,5607,0.3453837597330367,0.0005290337870639007,28.8
2013,정석대학 ,113,0.4857187696170747,0.0,20.25
2013,제주국제대학교 ,601,0.7341673312068049,0.0,15.75
2013,제주대학교 ,4385,0.4022531146743866,0.0013579801315267452,28.65
2013,조선대학교 ,7984,0.36529365293087196,0.0003816196968314062,31.5
2013,중부대학교 ,4401,0.5364087019488292,0.0004547419636421349,23.35
2013,중앙대학교 ,4564,0.19268779183099868,0.0006536783863921179,43.099999999999994
2013,중앙대학교 _제2캠퍼스,4695,0.5529992450687082,0.0,25.8
2013,중앙승가대학교 ,132,0.4842709529276693,0.0,29.9
2013,중원대학교 ,1272,0.547267005136427,0.0,23.6
2013,진주교육대학교 ,1114,0.26027017263179625,0.00359327019843625,25.55
2013,차의과학대학교 ,590,0.34576271186440677,0.0,32.8
2013,창신대학교 ,229,0.23445378151260504,0.008747135217723453,29.05
2013,청운대학교 ,2931,0.3598731888279404,0.0,25.55
2013,청주교육대학교 ,1174,0.13044576298739,0.0,27.4
2013,청주대학교 ,6163,0.4751811159141851,0.0,27.15
2013,초당대학교 ,1595,0.39024298088458015,0.0012555219350308725,30.25
2013,초당대학교(산업대) (폐교),58,0.36738351254480284,0.0,28.35
2013,총신대학교 ,787,0.3481529320588995,0.011450529578920175,35.25
2013,추계예술대학교 ,1453,0.6978126184160667,0.0034397499052671466,18.45
2013,춘천교육대학교 ,953,0.12821512939849095,0.004200162188844229,28.4
2013,충남대학교 ,6356,0.360739730054272,0.0009442831351864024,32.8
2013,충북대학교 ,4712,0.2691328026811898,0.002541544477028348,36.2
2013,칼빈대학교 ,470,0.6357856246247885,0.0,17.4
2013,탐라대학교 (폐교),179,0.8436329588014981,0.0,13.100000000000001
2013,평택대학교 ,2024,0.46985489474759856,0.0,27.4
2013,포항공과대학교 ,665,0.45746031746031746,0.003015873015873016,27.700000000000003
2013,한경국립대학교 ,2145,0.24325800701512276,0.0036944396526939222,29.1
2013,한경대학교(산업대) (폐교),70,1.0,0.0,10.0
2013,한국공학대학교 ,1371,0.12500957691325446,0.0036296501234357706,41.3
2013,한국과학기술원 ,1346,0.32722590627763043,0.004513704686118479,36.3
2013,한국교원대학교 ,1466,0.4716718047240342,0.0,22.75
2013,한국국제대학교 (폐교),2298,0.42349118962785814,0.0,23.45
2013,한국기술교육대학교 ,2116,0.4669607267075023,0.001403671636531773,27.1
2013,한국방송통신대학교 ,1085,0.0,0.9299941557029465,240.8
2013,한국산업기술대학교(산업대) (폐교),773,0.29450588171518405,0.0011655011655011655,27.6
2013,한국성서대학교 ,893,0.6137467267309449,0.0,20.1
2013,한국열린사이버대학교 ,494,0.16411475409836065,0.0,76.0
2013,한국예술종합학교 ,2445,0.8113974895397489,0.0,15.75
2013,한국외국어대학교 ,4893,0.5144597438512402,0.0,24.9
2013,한국외국어대학교(용인) _분교(폐교),4861,0.572682234399679,0.0,22.6
2013,한국전통문화대학교(각종) ,377,0.748563865735526,0.0,15.75
2013,한국체육대학교 ,1056,0.1515891717914823,0.0,36.05
2013,한국침례신학대학교 ,890,0.5267857142857143,0.0,29.299999999999997
2013,한국항공대학교 ,1526,0.39733554039489904,0.0013115171141810582,34.7
2013,한남대학교 ,4465,0.2606499558329591,0.0,33.6
2013,한동대학교 ,1334,0.3314420718754285,0.005227569556685017,33.1
2013,한라대학교 ,1806,0.3592004101089904,0.0,26.9
2013,한려대학교 (폐교),363,0.2664741641337386,0.0,35.95
2013,한려대학교(산업대) (폐교),116,0.44471153846153844,0.0,30.6
2013,한림대학교 ,3288,0.27293436643540925,0.0,32.4
2013,한밭대학교(산업대) (폐교),1378,0.2771443736730361,0.0007961783439490446,26.95
2013,한북대학교 (폐교),826,0.4223082922366932,0.0024218186509355963,23.15
2013,한서대학교 ,3195,0.3331152032489104,0.0037586295265584478,31.1
2013,한성대학교 ,2928,0.23927089109576383,0.002705382198249063,32.2
2013,한세대학교 ,2043,0.610930567559781,0.0,20.9
2013,한신대학교 ,1992,0.2993113669819121,0.006025286846403581,35.599999999999994
2013,한양대학교 ,7164,0.48301577368210863,0.0008396648747929651,29.0
2013,한양대학교(ERICA) _분교,3871,0.35199444811448233,0.002352205311450375,31.7
2013,한양사이버대학교 ,1039,0.025903404627447495,0.020102420442586748,121.4
2013,한일장신대학교 ,625,0.6860038530906706,0.0,18.65
2013,한중대학교 (폐교),1365,0.742994025863587,0.0,17.65
2013,협성대학교 ,2091,0.48417849898580123,0.005757528475581214,27.85
2013,호남대학교 ,2871,0.3697486784076638,0.00033003300330033004,28.75
2013,호남신학대학교 ,711,0.8003173271714358,0.0,16.55
2013,호서대학교 ,7886,0.5063682849644953,0.0034226741792734387,25.8
2013,호원대학교 ,2820,0.48290239399873824,0.0,22.85
2013,홍익대학교 ,4813,0.40133238705533136,0.0016622029282814521,31.7
2013,홍익대학교(세종) _분교(폐교),2785,0.33900127799089097,0.0,28.9
2013,화성의과학대학교 ,369,0.2629259694477086,0.0,28.65
2013,화신사이버대학교 ,210,0.32128146453089246,0.008695652173913044,54.05
2014,가야대학교(김해) ,1345,0.3512728278915329,0.0,25.0
2014,가천대학교 ,8501,0.40556501575327775,0.0009532081198837005,29.05
2014,가톨릭관동대학교 ,4719,0.4609725188205095,0.0035877607368579993,30.5
2014,가톨릭꽃동네대학교 ,395,0.5923623218131474,0.0,21.55
2014,가톨릭대학교 ,2672,0.36763878143675643,0.0,33.05
2014,가톨릭대학교 _제2캠퍼스,276,0.0989402130278863,0.0,58.55
2014,가톨릭대학교 _제3캠퍼스,129,0.503129513721714,0.0,29.4
2014,감리교신학대학교 ,239,0.2214245692674044,0.012606807676145118,46.75
2014,강남대학교 ,4284,0.5723738472778457,0.00466157928576521,25.7
2014,강서대학교 ,741,0.5474094549061366,0.0,23.0
