통합_대학별_장학금,,,,,,,,,,,,,,,,,,,,,
기준연도,학교명,"재학생
(A)","재학생 1인당
장학금
(C=B/A)",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,한국전통문화대학교(각종),545,1554100,,,,,,,,,,,,,,,,,,
,한국체육대학교,"2,440",2262000,,,,,,,,,,,,,,,,,,
,한국침례신학대학교,"1,527",2180800,,,,,,,,,,,,,,,,,,
,한국항공대학교,"4,278",2115900,,,,,,,,,,,,,,,,,,
,한남대학교,"12,111",2023600,,,,,,,,,,,,,,,,,,
,한동대학교,"3,692",2009500,,,,,,,,,,,,,,,,,,
,한라대학교,"3,665",2232600,,,,,,,,,,,,,,,,,,
,한려대학교,702,718100,,,,,,,,,,,,,,,,,,
,한려대학교(산업대),503,1024500,,,,,,,,,,,,,,,,,,
,한림대학교,"8,465",2295700,,,,,,,,,,,,,,,,,,
,한민학교,376,1815900,,,,,,,,,,,,,,,,,,
,한밭대학교(산업대),"6,347",1553000,,,,,,,,,,,,,,,,,,
,한북대학교,"1,339",1675400,,,,,,,,,,,,,,,,,,
,한서대학교,"7,620",2166600,,,,,,,,,,,,,,,,,,
,한성대학교,"7,160",1957700,,,,,,,,,,,,,,,,,,
,한세대학교,"2,715",2871000,,,,,,,,,,,,,,,,,,
,한신대학교,"5,279",2003700,,,,,,,,,,,,,,,,,,
,한양대학교,"15,264",2327700,,,,,,,,,,,,,,,,,,
,한양대학교(ERICA) _분교,"9,064",2063300,,,,,,,,,,,,,,,,,,
,한일장신대학교,"1,063",3192800,,,,,,,,,,,,,,,,,,
,한중대학교,"1,845",3809500,,,,,,,,,,,,,,,,,,
,협성대학교,"4,572",2629000,,,,,,,,,,,,,,,,,,
,호남대학교,"6,984",2138200,,,,,,,,,,,,,,,,,,
,호남신학대학교,588,1561800,,,,,,,,,,,,,,,,,,
,호서대학교,"12,450",2246400,,,,,,,,,,,,,,,,,,
,호원대학교,"4,677",2093900,,,,,,,,,,,,,,,,,,
,홍익대학교,"11,640",2901500,,,,,,,,,,,,,,,,,,
,홍익대학교(세종) _분교,"6,383",3031000,,,,,,,,,,,,,,,,,,
,화성의과학대학교,765,1103300,,,,,,,,,,,,,,,,,,
2013,가야대학교(고령) _제2캠퍼스,6,0,,,,,,,,,,,,,,,,,,
,가야대학교(김해),"2,620",2164200,,,,,,,,,,,,,,,,,,
,가천대학교,"18,006",2665300,,,,,,,,,,,,,,,,,,
,가톨릭관동대학교,"9,002",2323700,,,,,,,,,,,,,,,,,,
,가톨릭꽃동네대학교,499,4036400,,,,,,,,,,,,,,,,,,
,가톨릭대학교,"7,286",2375700,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제2캠퍼스,467,2551600,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제3캠퍼스,239,5084200,,,,,,,,,,,,,,,,,,
,감리교신학대학교,868,2617600,,,,,,,,,,,,,,,,,,
,강남대학교,"7,075",2171900,,,,,,,,,,,,,,,,,,
,강서대학교,"1,338",2952100,,,,,,,,,,,,,,,,,,
,강원대학교,"14,574",1975400,,,,,,,,,,,,,,,,,,
,강원대학교 _제2캠퍼스,"6,462",2912400,,,,,,,,,,,,,,,,,,
,건국대학교,"16,148",2313400,,,,,,,,,,,,,,,,,,
,건국대학교(글로컬) _분교,"8,235",2402700,,,,,,,,,,,,,,,,,,
,건양대학교,"5,806",2714100,,,,,,,,,,,,,,,,,,
,건양대학교 _제2캠퍼스,"2,149",2717900,,,,,,,,,,,,,,,,,,
,경기대학교,"11,810",2715200,,,,,,,,,,,,,,,,,,
,경기대학교 _제2캠퍼스,"2,588",2676800,,,,,,,,,,,,,,,,,,
,경남과학기술대학교,"2,771",2273400,,,,,,,,,,,,,,,,,,
,경남대학교,"12,855",2242100,,,,,,,,,,,,,,,,,,
,경동대학교,"3,025",3166300,,,,,,,,,,,,,,,,,,
,경동대학교 _제2캠퍼스,339,3287600,,,,,,,,,,,,,,,,,,
,경동대학교 _제3캠퍼스,497,3854300,,,,,,,,,,,,,,,,,,
,경북대학교,"23,240",2453800,,,,,,,,,,,,,,,,,,
,경상국립대학교,"14,551",2156600,,,,,,,,,,,,,,,,,,
,경성대학교,"12,848",2517600,,,,,,,,,,,,,,,,,,
,경운대학교,"2,065",3283500,,,,,,,,,,,,,,,,,,
,경운대학교(산업대),"3,146",3189500,,,,,,,,,,,,,,,,,,
,경인교육대학교,"1,029",1994000,,,,,,,,,,,,,,,,,,
,경인교육대학교 _제2캠퍼스,"1,707",2077600,,,,,,,,,,,,,,,,,,
,경일대학교,"6,552",2369300,,,,,,,,,,,,,,,,,,
,경희대학교,"23,992",2597200,,,,,,,,,,,,,,,,,,
,계명대학교,"22,729",2700100,,,,,,,,,,,,,,,,,,
,고려대학교,"19,609",2765300,,,,,,,,,,,,,,,,,,
,고려대학교(세종) _분교,"6,897",2359000,,,,,,,,,,,,,,,,,,
,고신대학교,"3,996",3177500,,,,,,,,,,,,,,,,,,
,공주교육대학교,"1,661",1750100,,,,,,,,,,,,,,,,,,
,광신대학교,435,3811700,,,,,,,,,,,,,,,,,,
,광운대학교,"8,741",2111300,,,,,,,,,,,,,,,,,,
,광주가톨릭대학교,80,0,,,,,,,,,,,,,,,,,,
,광주과학기술원,367,6212700,,,,,,,,,,,,,,,,,,
,광주교육대학교,"1,552",2443800,,,,,,,,,,,,,,,,,,
,광주대학교,"6,928",2820200,,,,,,,,,,,,,,,,,,
,광주대학교(산업대),36,851600,,,,,,,,,,,,,,,,,,
,광주여자대학교,"3,997",2951900,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교,"6,045",2116800,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교 _제2캠퍼스,"2,100",2144100,,,,,,,,,,,,,,,,,,
,국립경국대학교,"6,416",2362000,,,,,,,,,,,,,,,,,,
,국립공주대학교,"13,818",2121400,,,,,,,,,,,,,,,,,,
,국립군산대학교,"7,567",2471300,,,,,,,,,,,,,,,,,,
,국립금오공과대학교,"6,776",2162800,,,,,,,,,,,,,,,,,,
,국립목포대학교,"7,767",2230000,,,,,,,,,,,,,,,,,,
,국립목포해양대학교,"2,422",1994900,,,,,,,,,,,,,,,,,,
,국립부경대학교,"16,783",1861900,,,,,,,,,,,,,,,,,,
,국립순천대학교,"7,420",2228000,,,,,,,,,,,,,,,,,,
,국립창원대학교,"8,548",1983700,,,,,,,,,,,,,,,,,,
,국립한국교통대학교,"6,866",2338800,,,,,,,,,,,,,,,,,,
,국립한국해양대학교,"6,660",2151600,,,,,,,,,,,,,,,,,,
,국립한밭대학교,"3,120",1835800,,,,,,,,,,,,,,,,,,
,국민대학교,"14,832",2708800,,,,,,,,,,,,,,,,,,
,극동대학교,"4,255",4021100,,,,,,,,,,,,,,,,,,
,금강대학교,395,8270900,,,,,,,,,,,,,,,,,,
,김천대학교,"2,992",2112200,,,,,,,,,,,,,,,,,,
,나사렛대학교,"5,644",2756900,,,,,,,,,,,,,,,,,,
,남부대학교,"3,065",3248500,,,,,,,,,,,,,,,,,,
,남서울대학교,"4,083",3673600,,,,,,,,,,,,,,,,,,
,남서울대학교(산업대),"6,202",3982100,,,,,,,,,,,,,,,,,,
,단국대학교,"11,809",2642300,,,,,,,,,,,,,,,,,,
,단국대학교(천안) _분교,"12,142",2701800,,,,,,,,,,,,,,,,,,
,대구가톨릭대학교,"13,554",2432300,,,,,,,,,,,,,,,,,,
,대구교육대학교,"1,810",2049400,,,,,,,,,,,,,,,,,,
,대구대학교,"19,239",2301200,,,,,,,,,,,,,,,,,,
,대구예술대학교,"1,322",2541700,,,,,,,,,,,,,,,,,,
,대구외국어대학교,362,2200000,,,,,,,,,,,,,,,,,,
,대구한의대학교,"6,623",2717600,,,,,,,,,,,,,,,,,,
,대신대학교,380,2969100,,,,,,,,,,,,,,,,,,
,대전가톨릭대학교,77,4203200,,,,,,,,,,,,,,,,,,
,대전대학교,"9,688",2714500,,,,,,,,,,,,,,,,,,
,대전신학교,26,1048100,,,,,,,,,,,,,,,,,,
,대전신학대학교,176,3709900,,,,,,,,,,,,,,,,,,
,대진대학교,"7,809",2815600,,,,,,,,,,,,,,,,,,
,덕성여자대학교,"6,205",2073000,,,,,,,,,,,,,,,,,,
,동국대학교,"13,299",2640000,,,,,,,,,,,,,,,,,,
,동국대학교(WISE) _분교,"8,250",2796900,,,,,,,,,,,,,,,,,,
,동덕여자대학교,"7,802",2013400,,,,,,,,,,,,,,,,,,
,동명대학교,"8,478",2289200,,,,,,,,,,,,,,,,,,
,동명정보대학교,186,738900,,,,,,,,,,,,,,,,,,
,동서대학교,"10,952",2656700,,,,,,,,,,,,,,,,,,
,동신대학교,"6,680",2787500,,,,,,,,,,,,,,,,,,
,동아대학교,"20,664",2434600,,,,,,,,,,,,,,,,,,
,동양대학교,"4,104",2466600,,,,,,,,,,,,,,,,,,
,동의대학교,"16,874",1978200,,,,,,,,,,,,,,,,,,
,루터대학교,456,2594400,,,,,,,,,,,,,,,,,,
,명지대학교,"7,143",2553800,,,,,,,,,,,,,,,,,,
,명지대학교 _제2캠퍼스,"7,115",2443000,,,,,,,,,,,,,,,,,,
,목원대학교,"9,131",2678900,,,,,,,,,,,,,,,,,,
,목포가톨릭대학교,548,3294500,,,,,,,,,,,,,,,,,,
,배재대학교,"9,332",2440800,,,,,,,,,,,,,,,,,,
,백석대학교,"13,001",3359500,,,,,,,,,,,,,,,,,,
,부산가톨릭대학교,"4,048",3004500,,,,,,,,,,,,,,,,,,
,부산교육대학교,"1,695",2107300,,,,,,,,,,,,,,,,,,
,부산대학교,"21,050",2523800,,,,,,,,,,,,,,,,,,
,부산외국어대학교,"8,714",2519800,,,,,,,,,,,,,,,,,,
,부산장신대학교,275,4247500,,,,,,,,,,,,,,,,,,
,삼육대학교,"5,536",2605700,,,,,,,,,,,,,,,,,,
,상명대학교,"6,411",2901400,,,,,,,,,,,,,,,,,,
,상명대학교(천안) _분교,"6,211",3054100,,,,,,,,,,,,,,,,,,
,상지대학교,"7,842",3193700,,,,,,,,,,,,,,,,,,
,서강대학교,"8,046",2685200,,,,,,,,,,,,,,,,,,
,서경대학교,"6,402",2279800,,,,,,,,,,,,,,,,,,
,서남대학교,"1,079",1493900,,,,,,,,,,,,,,,,,,
,서남대학교 _제2캠퍼스,939,1407100,,,,,,,,,,,,,,,,,,
,서울과학기술대학교,"3,947",2390000,,,,,,,,,,,,,,,,,,
,서울과학기술대학교(산업대),"6,781",2176100,,,,,,,,,,,,,,,,,,
,서울교육대학교,"1,633",2114500,,,,,,,,,,,,,,,,,,
,서울기독대학교,688,2572700,,,,,,,,,,,,,,,,,,
,서울대학교,"16,445",2918700,,,,,,,,,,,,,,,,,,
,서울시립대학교,"9,089",1396800,,,,,,,,,,,,,,,,,,
,서울신학대학교,"2,318",3243800,,,,,,,,,,,,,,,,,,
,서울여자대학교,"7,689",2798100,,,,,,,,,,,,,,,,,,
,서울장신대학교,511,2814500,,,,,,,,,,,,,,,,,,
,서울한영대학교,742,2507900,,,,,,,,,,,,,,,,,,
,서원대학교,"6,426",2953600,,,,,,,,,,,,,,,,,,
,선문대학교,"9,641",3300500,,,,,,,,,,,,,,,,,,
,성결대학교,"5,375",2770300,,,,,,,,,,,,,,,,,,
,성공회대학교,"2,251",3195300,,,,,,,,,,,,,,,,,,
,성균관대학교,"18,719",3574900,,,,,,,,,,,,,,,,,,
,성신여자대학교,"10,066",3497800,,,,,,,,,,,,,,,,,,
,세명대학교,"8,236",2886300,,,,,,,,,,,,,,,,,,
,세종대학교,"10,695",2319200,,,,,,,,,,,,,,,,,,
,세한대학교,"4,202",2382900,,,,,,,,,,,,,,,,,,
,세한대학교 _제2캠퍼스,59,1226100,,,,,,,,,,,,,,,,,,
,송원대학교,"1,230",2990300,,,,,,,,,,,,,,,,,,
,수원가톨릭대학교,166,7815600,,,,,,,,,,,,,,,,,,
,수원대학교,"10,892",2938900,,,,,,,,,,,,,,,,,,
,숙명여자대학교,"10,410",2898100,,,,,,,,,,,,,,,,,,
,순복음총회신학교,261,2336100,,,,,,,,,,,,,,,,,,
,순천향대학교,"11,167",2345800,,,,,,,,,,,,,,,,,,
,숭실대학교,"13,317",2616600,,,,,,,,,,,,,,,,,,
,신경주대학교,"3,004",2317800,,,,,,,,,,,,,,,,,,
,신라대학교,"9,792",3025900,,,,,,,,,,,,,,,,,,
,아신대학교,711,2666700,,,,,,,,,,,,,,,,,,
,아주대학교,"9,785",2531900,,,,,,,,,,,,,,,,,,
,안양대학교,"4,596",3069800,,,,,,,,,,,,,,,,,,
,안양대학교 _제2캠퍼스,504,2427500,,,,,,,,,,,,,,,,,,
,연세대학교,"18,880",3195800,,,,,,,,,,,,,,,,,,
,연세대학교(미래) _분교,"7,837",2572600,,,,,,,,,,,,,,,,,,
,영남대학교,"22,668",2657800,,,,,,,,,,,,,,,,,,
,영남신학대학교,536,2859600,,,,,,,,,,,,,,,,,,
,영산대학교,"3,124",2443800,,,,,,,,,,,,,,,,,,
,영산대학교 _제2캠퍼스,"3,529",2170000,,,,,,,,,,,,,,,,,,
,영산대학교(산업대),78,1093400,,,,,,,,,,,,,,,,,,
,영산대학교(산업대) _제2캠퍼스,63,780900,,,,,,,,,,,,,,,,,,
,영산선학대학교,39,2973800,,,,,,,,,,,,,,,,,,
,예수대학교,585,2807600,,,,,,,,,,,,,,,,,,
,예원예술대학교,952,2019600,,,,,,,,,,,,,,,,,,
,용인대학교,"6,300",2305900,,,,,,,,,,,,,,,,,,
,우석대학교,"7,571",2958100,,,,,,,,,,,,,,,,,,
,우송대학교,"8,208",2566400,,,,,,,,,,,,,,,,,,
,우송대학교(산업대),32,0,,,,,,,,,,,,,,,,,,
,울산과학기술원,"2,471",5892500,,,,,,,,,,,,,,,,,,
,울산대학교,"13,659",1998400,,,,,,,,,,,,,,,,,,
,원광대학교,"16,323",2609700,,,,,,,,,,,,,,,,,,
,위덕대학교,"3,003",2399300,,,,,,,,,,,,,,,,,,
,유원대학교,"3,669",2124000,,,,,,,,,,,,,,,,,,
,을지대학교,844,1976000,,,,,,,,,,,,,,,,,,
,을지대학교 _제2캠퍼스,"4,419",2286900,,,,,,,,,,,,,,,,,,
,이화여자대학교,"15,524",2698700,,,,,,,,,,,,,,,,,,
,인제대학교,"9,221",2265800,,,,,,,,,,,,,,,,,,
,인제대학교 _제2캠퍼스,882,1687900,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교,98,4746100,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교 _제2캠퍼스,694,1524800,,,,,,,,,,,,,,,,,,
,인천대학교,"14,118",2353100,,,,,,,,,,,,,,,,,,
,인하대학교,"17,954",2711400,,,,,,,,,,,,,,,,,,
,장로회신학대학교,644,2909300,,,,,,,,,,,,,,,,,,
,전남대학교,"16,819",2122700,,,,,,,,,,,,,,,,,,
,전남대학교 _제2캠퍼스,"3,207",2524400,,,,,,,,,,,,,,,,,,
,전북대학교,"18,307",2246400,,,,,,,,,,,,,,,,,,
,전주교육대학교,"1,342",1967100,,,,,,,,,,,,,,,,,,
,전주대학교,"11,110",2793700,,,,,,,,,,,,,,,,,,
,정석대학,154,0,,,,,,,,,,,,,,,,,,
,제주국제대학교,660,3150200,,,,,,,,,,,,,,,,,,
,제주대학교,"10,089",2236400,,,,,,,,,,,,,,,,,,
,조선대학교,"20,277",2430000,,,,,,,,,,,,,,,,,,
,중부대학교,"8,279",2568600,,,,,,,,,,,,,,,,,,
,중앙대학교,"13,927",2375800,,,,,,,,,,,,,,,,,,
,중앙대학교 _제2캠퍼스,"7,831",2496100,,,,,,,,,,,,,,,,,,
,중앙승가대학교,250,1218000,,,,,,,,,,,,,,,,,,
,중원대학교,"2,103",4918500,,,,,,,,,,,,,,,,,,
,진주교육대학교,"1,502",2120300,,,,,,,,,,,,,,,,,,
,진주산업대학교(산업대),"2,516",1758200,,,,,,,,,,,,,,,,,,
,차의과학대학교,"1,237",1642700,,,,,,,,,,,,,,,,,,
,창신대학교,485,2340000,,,,,,,,,,,,,,,,,,
,청운대학교,"6,170",3076200,,,,,,,,,,,,,,,,,,
,청주교육대학교,"1,358",1850200,,,,,,,,,,,,,,,,,,
,청주대학교,"12,594",2843100,,,,,,,,,,,,,,,,,,
,초당대학교,"1,741",3176000,,,,,,,,,,,,,,,,,,
,초당대학교(산업대),"1,941",2742100,,,,,,,,,,,,,,,,,,
,총신대학교,"1,844",3077600,,,,,,,,,,,,,,,,,,
,추계예술대학교,"1,198",2497000,,,,,,,,,,,,,,,,,,
,춘천교육대학교,"1,526",1843200,,,,,,,,,,,,,,,,,,
,충남대학교,"17,823",2023500,,,,,,,,,,,,,,,,,,
,충북대학교,"14,274",2464000,,,,,,,,,,,,,,,,,,
,칼빈대학교,455,2690200,,,,,,,,,,,,,,,,,,
,탐라대학교,235,3371500,,,,,,,,,,,,,,,,,,
,평택대학교,"3,937",3088500,,,,,,,,,,,,,,,,,,
,포항공과대학교,"1,358",5709000,,,,,,,,,,,,,,,,,,
,한경국립대학교,"2,028",2337800,,,,,,,,,,,,,,,,,,
,한경대학교(산업대),"3,791",1931100,,,,,,,,,,,,,,,,,,
,한국공학대학교,"2,143",2551400,,,,,,,,,,,,,,,,,,
,한국과학기술원,"4,012",6793400,,,,,,,,,,,,,,,,,,
,한국교원대학교,"2,356",2216800,,,,,,,,,,,,,,,,,,
,한국교통대학교(산업대),"1,903",1468600,,,,,,,,,,,,,,,,,,
,한국국제대학교,"3,894",2151500,,,,,,,,,,,,,,,,,,
,한국기술교육대학교,"4,145",2798600,,,,,,,,,,,,,,,,,,
,한국방송통신대학교,"138,993",82000,,,,,,,,,,,,,,,,,,
,한국산업기술대학교(산업대),"4,587",2424900,,,,,,,,,,,,,,,,,,
,한국성서대학교,"1,145",2562200,,,,,,,,,,,,,,,,,,
,한국예술종합학교,"2,419",1343800,,,,,,,,,,,,,,,,,,
,한국외국어대학교,"8,660",1995200,,,,,,,,,,,,,,,,,,
,한국외국어대학교(용인) _분교,"7,725",1895200,,,,,,,,,,,,,,,,,,
,한국전통문화대학교(일반),548,2224000,,,,,,,,,,,,,,,,,,
,한국체육대학교,"2,473",2745800,,,,,,,,,,,,,,,,,,
,한국침례신학대학교,"1,575",3154900,,,,,,,,,,,,,,,,,,
,한국항공대학교,"4,224",3127600,,,,,,,,,,,,,,,,,,
,한남대학교,"12,371",2357900,,,,,,,,,,,,,,,,,,
,한동대학교,"3,795",2508600,,,,,,,,,,,,,,,,,,
,한라대학교,"3,841",3246700,,,,,,,,,,,,,,,,,,
,한려대학교,515,1929900,,,,,,,,,,,,,,,,,,
,한려대학교(산업대),183,1686200,,,,,,,,,,,,,,,,,,
,한림대학교,"8,546",3202600,,,,,,,,,,,,,,,,,,
,한밭대학교(산업대),"4,911",1708900,,,,,,,,,,,,,,,,,,
,한북대학교,"1,526",2222000,,,,,,,,,,,,,,,,,,
,한서대학교,"7,674",3365500,,,,,,,,,,,,,,,,,,
,한성대학교,"7,085",2553700,,,,,,,,,,,,,,,,,,
,한세대학교,"2,677",3637300,,,,,,,,,,,,,,,,,,
,한신대학교,"5,214",2631500,,,,,,,,,,,,,,,,,,
,한양대학교,"15,093",2801600,,,,,,,,,,,,,,,,,,
,한양대학교(ERICA) _분교,"9,000",2926800,,,,,,,,,,,,,,,,,,
,한일장신대학교,898,3892600,,,,,,,,,,,,,,,,,,
,한중대학교,"1,659",4071900,,,,,,,,,,,,,,,,,,
,협성대학교,"4,601",2806900,,,,,,,,,,,,,,,,,,
,호남대학교,"7,217",2456300,,,,,,,,,,,,,,,,,,
,호남신학대학교,564,2552400,,,,,,,,,,,,,,,,,,
,호서대학교,"12,758",2655200,,,,,,,,,,,,,,,,,,
,호원대학교,"4,764",2635300,,,,,,,,,,,,,,,,,,
,홍익대학교,"11,795",3534700,,,,,,,,,,,,,,,,,,
,홍익대학교(세종) _분교,"6,408",3656200,,,,,,,,,,,,,,,,,,
,화성의과학대학교,842,2404300,,,,,,,,,,,,,,,,,,
2014,가야대학교(고령) _제2캠퍼스,1,0,,,,,,,,,,,,,,,,,,
,가야대학교(김해),"2,588",3074900,,,,,,,,,,,,,,,,,,
,가천대학교,"18,372",2974600,,,,,,,,,,,,,,,,,,
,가톨릭관동대학교,"9,036",2901500,,,,,,,,,,,,,,,,,,
,가톨릭꽃동네대학교,499,4940700,,,,,,,,,,,,,,,,,,
,가톨릭대학교,"7,143",2763000,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제2캠퍼스,403,2947300,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제3캠퍼스,209,5760800,,,,,,,,,,,,,,,,,,
,감리교신학대학교,891,3472200,,,,,,,,,,,,,,,,,,
,강남대학교,"7,185",2586400,,,,,,,,,,,,,,,,,,
,강서대학교,"1,326",3246500,,,,,,,,,,,,,,,,,,
,강원대학교,"14,765",2393800,,,,,,,,,,,,,,,,,,
,강원대학교 _제2캠퍼스,"6,676",3277400,,,,,,,,,,,,,,,,,,
,건국대학교,"15,177",2866100,,,,,,,,,,,,,,,,,,
,건국대학교(글로컬) _분교,"8,339",2977800,,,,,,,,,,,,,,,,,,
,건양대학교,"5,705",3233100,,,,,,,,,,,,,,,,,,
,건양대학교 _제2캠퍼스,"2,321",3181300,,,,,,,,,,,,,,,,,,
,경기대학교,"11,957",3184900,,,,,,,,,,,,,,,,,,
,경기대학교 _제2캠퍼스,"2,448",2969200,,,,,,,,,,,,,,,,,,
,경남과학기술대학교,"3,878",2787000,,,,,,,,,,,,,,,,,,
,경남대학교,"12,905",2541500,,,,,,,,,,,,,,,,,,
,경동대학교,"3,286",3443400,,,,,,,,,,,,,,,,,,
,경동대학교 _제2캠퍼스,334,2940400,,,,,,,,,,,,,,,,,,
,경동대학교 _제3캠퍼스,"1,022",3880800,,,,,,,,,,,,,,,,,,
,경동대학교 _제4캠퍼스,304,4098200,,,,,,,,,,,,,,,,,,
,경북대학교,"23,340",2714000,,,,,,,,,,,,,,,,,,
,경상국립대학교,"14,854",2586500,,,,,,,,,,,,,,,,,,
,경성대학교,"13,196",2923400,,,,,,,,,,,,,,,,,,
,경운대학교,"2,767",4045400,,,,,,,,,,,,,,,,,,
,경운대학교(산업대),"2,314",3146500,,,,,,,,,,,,,,,,,,
,경인교육대학교,635,2462900,,,,,,,,,,,,,,,,,,
,경인교육대학교 _제2캠퍼스,"1,985",2318600,,,,,,,,,,,,,,,,,,
,경일대학교,"6,720",2960600,,,,,,,,,,,,,,,,,,
,경희대학교,"24,053",2830700,,,,,,,,,,,,,,,,,,
,계명대학교,"22,811",3094800,,,,,,,,,,,,,,,,,,
,고려대학교,"19,585",2924800,,,,,,,,,,,,,,,,,,
,고려대학교(세종) _분교,"6,866",2933000,,,,,,,,,,,,,,,,,,
,고신대학교,"3,973",3452200,,,,,,,,,,,,,,,,,,
,공주교육대학교,"1,608",2301100,,,,,,,,,,,,,,,,,,
,광신대학교,463,4046100,,,,,,,,,,,,,,,,,,
,광운대학교,"8,772",2462800,,,,,,,,,,,,,,,,,,
,광주가톨릭대학교,85,0,,,,,,,,,,,,,,,,,,
,광주과학기술원,444,6319100,,,,,,,,,,,,,,,,,,
,광주교육대학교,"1,477",3022300,,,,,,,,,,,,,,,,,,
,광주대학교,"7,249",3700400,,,,,,,,,,,,,,,,,,
,광주여자대학교,"4,050",3488000,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교,"6,022",2567600,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교 _제2캠퍼스,"2,064",2768300,,,,,,,,,,,,,,,,,,
,국립경국대학교,"6,542",2819900,,,,,,,,,,,,,,,,,,
,국립공주대학교,"14,022",2360600,,,,,,,,,,,,,,,,,,
,국립군산대학교,"7,914",2930300,,,,,,,,,,,,,,,,,,
,국립금오공과대학교,"6,553",2610000,,,,,,,,,,,,,,,,,,
,국립목포대학교,"7,890",2729000,,,,,,,,,,,,,,,,,,
,국립목포해양대학교,"2,444",2489200,,,,,,,,,,,,,,,,,,
,국립부경대학교,"16,740",2391900,,,,,,,,,,,,,,,,,,
,국립순천대학교,"7,297",2737600,,,,,,,,,,,,,,,,,,
,국립창원대학교,"8,750",2314300,,,,,,,,,,,,,,,,,,
,국립한국교통대학교,"7,704",3026200,,,,,,,,,,,,,,,,,,
,국립한국해양대학교,"6,720",2354100,,,,,,,,,,,,,,,,,,
,국립한밭대학교,"4,295",2452600,,,,,,,,,,,,,,,,,,
,국민대학교,"14,899",2866300,,,,,,,,,,,,,,,,,,
,극동대학교,"4,101",3621300,,,,,,,,,,,,,,,,,,
,금강대학교,445,8392200,,,,,,,,,,,,,,,,,,
,김천대학교,"3,376",2679900,,,,,,,,,,,,,,,,,,
,나사렛대학교,"5,729",3011000,,,,,,,,,,,,,,,,,,
,남부대학교,"3,066",3689700,,,,,,,,,,,,,,,,,,
,남서울대학교,"5,557",4175900,,,,,,,,,,,,,,,,,,
,남서울대학교(산업대),"4,728",4397600,,,,,,,,,,,,,,,,,,
,단국대학교,"11,706",2811800,,,,,,,,,,,,,,,,,,
,단국대학교 _제2캠퍼스,"12,239",2978700,,,,,,,,,,,,,,,,,,
,대구가톨릭대학교,"13,680",3009600,,,,,,,,,,,,,,,,,,
,대구경북과학기술원,165,2801400,,,,,,,,,,,,,,,,,,
,대구교육대학교,"1,728",2625200,,,,,,,,,,,,,,,,,,
,대구대학교,"19,507",2827300,,,,,,,,,,,,,,,,,,
,대구예술대학교,"1,448",2978200,,,,,,,,,,,,,,,,,,
,대구외국어대학교,316,2234000,,,,,,,,,,,,,,,,,,
,대구한의대학교,"6,778",2696400,,,,,,,,,,,,,,,,,,
,대신대학교,329,3551500,,,,,,,,,,,,,,,,,,
,대전가톨릭대학교,64,4836300,,,,,,,,,,,,,,,,,,
,대전대학교,"9,626",2979200,,,,,,,,,,,,,,,,,,
,대전신학교,18,1359000,,,,,,,,,,,,,,,,,,
,대전신학대학교,193,4405100,,,,,,,,,,,,,,,,,,
,대진대학교,"7,892",3706100,,,,,,,,,,,,,,,,,,
,덕성여자대학교,"6,053",3174800,,,,,,,,,,,,,,,,,,
,동국대학교,"13,179",2811800,,,,,,,,,,,,,,,,,,
,동국대학교(WISE) _분교,"8,189",2939500,,,,,,,,,,,,,,,,,,
,동덕여자대학교,"7,775",2475000,,,,,,,,,,,,,,,,,,
,동명대학교,"8,849",3139700,,,,,,,,,,,,,,,,,,
,동명정보대학교,69,884300,,,,,,,,,,,,,,,,,,
,동서대학교,"11,075",3187700,,,,,,,,,,,,,,,,,,
,동신대학교,"6,786",3428300,,,,,,,,,,,,,,,,,,
,동아대학교,"20,793",2809300,,,,,,,,,,,,,,,,,,
,동양대학교,"4,347",2442400,,,,,,,,,,,,,,,,,,
,동의대학교,"16,966",2821400,,,,,,,,,,,,,,,,,,
,루터대학교,443,3446300,,,,,,,,,,,,,,,,,,
,명지대학교,"7,123",3050400,,,,,,,,,,,,,,,,,,
,명지대학교 _제2캠퍼스,"7,204",2878900,,,,,,,,,,,,,,,,,,
,목원대학교,"9,005",3136500,,,,,,,,,,,,,,,,,,
,목포가톨릭대학교,537,3751300,,,,,,,,,,,,,,,,,,
,배재대학교,"9,372",3261300,,,,,,,,,,,,,,,,,,
,백석대학교,"12,913",3817600,,,,,,,,,,,,,,,,,,
,부산가톨릭대학교,"4,066",3663000,,,,,,,,,,,,,,,,,,
,부산교육대학교,"1,601",2609000,,,,,,,,,,,,,,,,,,
,부산대학교,"21,590",2786800,,,,,,,,,,,,,,,,,,
,부산외국어대학교,"9,022",2793300,,,,,,,,,,,,,,,,,,
,부산장신대학교,269,4879400,,,,,,,,,,,,,,,,,,
,삼육대학교,"5,638",3141900,,,,,,,,,,,,,,,,,,
