기준연도,학교명,재학생,1인당장학금
2014,영산대학교(산업대),33,523400
2014,영산대학교(산업대) _제2캠퍼스,24,601700
2014,영산선학대학교,42,2862900
2014,예수대학교,596,3274800
2014,예원예술대학교,487,2231400
2014,예원예술대학교 _제2캠퍼스,468,2683800
2014,용인대학교,"6,330",2705100
2014,우석대학교,"7,906",2821500
2014,우송대학교,"8,451",3051700
2014,우송대학교(산업대),1,0
2014,울산과학기술원,"2,801",6213100
2014,울산대학교,"13,689",2250400
2014,원광대학교,"16,334",3040900
2014,위덕대학교,"3,109",2984300
2014,유원대학교,"3,542",2957400
2014,을지대학교,809,4021500
2014,을지대학교 _제2캠퍼스,"4,385",3444100
2014,이화여자대학교,"15,676",2943700
2014,인제대학교,"9,381",2777500
2014,인제대학교 _제2캠퍼스,889,1905100
2014,인천가톨릭대학교,86,4455500
2014,인천가톨릭대학교 _제2캠퍼스,705,2212900
2014,인천대학교,"12,882",2734800
2014,인하대학교,"17,747",2841500
2014,장로회신학대학교,671,3230000
2014,전남대학교,"16,992",2581200
2014,전남대학교 _제2캠퍼스,"3,241",2913600
2014,전북대학교,"18,678",2438700
2014,전주교육대학교,"1,254",2184100
2014,전주대학교,"11,654",3141400
2014,정석대학,149,0
2014,제주국제대학교,693,3432400
2014,제주대학교,"10,220",2512700
2014,조선대학교,"20,227",3002500
2014,중부대학교,"8,323",3153100
2014,중앙대학교,"15,215",2767400
2014,중앙대학교 _제2캠퍼스,"7,353",2970400
2014,중앙승가대학교,239,1638000
2014,중원대학교,"2,685",3776700
2014,진주교육대학교,"1,429",2976700
2014,진주산업대학교(산업대),"1,491",2025900
2014,차의과학대학교,"1,514",2118400
2014,창신대학교,818,2949100
2014,청운대학교,"6,401",3619600
2014,청주교육대학교,"1,272",2128100
2014,청주대학교,"12,456",3953300
2014,초당대학교,"2,273",3613900
2014,초당대학교(산업대),"1,298",2383300
2014,총신대학교,"1,942",3544500
2014,추계예술대학교,"1,181",2806100
2014,춘천교육대학교,"1,439",2479100
2014,충남대학교,"18,189",2432600
2014,충북대학교,"14,590",2626000
2014,칼빈대학교,446,3080900
2014,탐라대학교,107,3508300
2014,평택대학교,"3,962",3186400
2014,포항공과대학교,"1,356",6109600
2014,한경국립대학교,"2,758",2568200
2014,한경대학교(산업대),"3,056",1966800
2014,한국공학대학교,"3,142",2721400
2014,한국과학기술원,"3,925",7170500
2014,한국교원대학교,"2,381",2437600
2014,한국교통대학교(산업대),"1,152",1831600
2014,한국국제대학교,"3,857",2364200
2014,한국기술교육대학교,"4,390",3402000
2014,한국방송통신대학교,"131,174",158000
2014,한국산업기술대학교(산업대),"3,848",2797200
2014,한국성서대학교,"1,176",3383700
2014,한국예술종합학교,"2,620",1079600
2014,한국외국어대학교,"16,110",2324300
2014,한국전통문화대학교(일반),557,2538700
2014,한국체육대학교,"2,433",2768800
2014,한국침례신학대학교,"1,594",3681900
2014,한국항공대학교,"4,290",3053800
2014,한남대학교,"12,642",2916300
2014,한동대학교,"3,870",2966800
2014,한라대학교,"3,945",3288300
2014,한려대학교,615,2478600
2014,한림대학교,"8,565",3400500
2014,한밭대학교(산업대),"3,846",1847600
2014,한북대학교,706,2589300
2014,한서대학교,"7,966",3641800
2014,한성대학교,"6,976",2986000
2014,한세대학교,"2,768",3844700
2014,한신대학교,"5,353",2780100
2014,한양대학교,"15,037",2978200
2014,한양대학교(ERICA) _분교,"9,192",2998500
2014,한일장신대학교,835,4443600
2014,한중대학교,"1,509",4243600
2014,협성대학교,"4,569",3047600
2014,호남대학교,"7,274",2879400
2014,호남신학대학교,579,3022700
2014,호서대학교,"12,932",3218900
2014,호원대학교,"5,095",3217400
2014,홍익대학교,"11,753",3641400
2014,홍익대학교(세종) _분교,"6,547",3732600
2014,화성의과학대학교,831,3212500
2015,가야대학교(고령) _제2캠퍼스,1,0
2015,가야대학교(김해),"2,545",3419400
2015,가천대학교,"18,333",3130000
2015,가톨릭관동대학교,"8,809",3095800
2015,가톨릭꽃동네대학교,498,5816600
2015,가톨릭대학교,"7,115",3141600
2015,가톨릭대학교 _제2캠퍼스,451,4414000
2015,가톨릭대학교 _제3캠퍼스,182,6189600
2015,감리교신학대학교,844,3397700
2015,강남대학교,"6,955",3390900
2015,강서대학교,"1,359",3583400
2015,강원대학교,"14,725",2492600
2015,강원대학교 _제2캠퍼스,"6,524",3398100
2015,건국대학교,"15,080",3023100
2015,건국대학교(글로컬) _분교,"8,176",3224400
2015,건양대학교,"4,693",3444500
2015,건양대학교 _제2캠퍼스,"3,297",3321500
2015,경기대학교,"11,995",3460700
2015,경기대학교 _제2캠퍼스,"2,056",3407800
2015,경남과학기술대학교,"4,460",2807500
2015,경남대학교,"12,346",2794800
2015,경동대학교,"3,375",3393600
2015,경동대학교 _제2캠퍼스,273,4154000
2015,경동대학교 _제3캠퍼스,"1,477",3806100
2015,경동대학교 _제4캠퍼스,596,3667000
2015,경북대학교,"23,221",2744000
2015,경상국립대학교,"14,691",2713500
2015,경성대학교,"12,666",3008200
2015,경운대학교,"3,578",4331700
2015,경운대학교(산업대),"1,333",3616700
2015,경인교육대학교,"1,273",2402000
2015,경인교육대학교 _제2캠퍼스,"1,295",2247300
2015,경일대학교,"6,790",3303100
2015,경희대학교,"24,238",2967600
2015,계명대학교,"22,249",3231200
2015,고려대학교,"19,636",2863900
2015,고려대학교(세종) _분교,"6,765",3305300
2015,고신대학교,"4,057",3612000
2015,공주교육대학교,"1,523",2403400
2015,광신대학교,474,3943300
2015,광운대학교,"8,369",3096600
2015,광주가톨릭대학교,91,0
2015,광주과학기술원,549,6308100
2015,광주교육대학교,"1,414",3325600
2015,광주대학교,"7,180",3844100
2015,광주여자대학교,"3,941",3851900
2015,국립강릉원주대학교,"5,964",2738500
2015,국립강릉원주대학교 _제2캠퍼스,"2,050",2810200
2015,국립경국대학교,"6,391",2791100
2015,국립공주대학교,"14,114",2337100
2015,국립군산대학교,"7,936",2896600
2015,국립금오공과대학교,"6,623",2634700
2015,국립목포대학교,"7,588",2946300
2015,국립목포해양대학교,"2,540",2758600
2015,국립부경대학교,"16,837",2444300
2015,국립순천대학교,"7,514",2848800
2015,국립창원대학교,"8,526",2542100
2015,국립한국교통대학교,"8,336",3191300
2015,국립한국해양대학교,"6,714",2432300
2015,국립한밭대학교,"5,870",2503400
2015,국민대학교,"15,081",3114100
2015,극동대학교,"4,063",4048500
2015,금강대학교,489,7207300
2015,김천대학교,"3,682",2854000
2015,나사렛대학교,"5,551",3532900
2015,남부대학교,"3,029",3182400
2015,남서울대학교,"7,142",4687200
2015,남서울대학교(산업대),"2,739",4353100
2015,단국대학교,"11,461",2936300
2015,단국대학교 _제2캠퍼스,"11,974",3163600
2015,대구가톨릭대학교,"13,637",3217300
2015,대구경북과학기술원,352,2865300
2015,대구교육대학교,"1,666",2285100
2015,대구대학교,"19,053",3133000
2015,대구예술대학교,"1,406",3267500
2015,대구외국어대학교,323,2219100
2015,대구한의대학교,"6,753",3124100
2015,대신대학교,289,3956400
2015,대전가톨릭대학교,68,5762800
2015,대전대학교,"9,473",3528300
2015,대전신학교,8,145800
2015,대전신학대학교,184,4733400
2015,대진대학교,"7,739",3409000
2015,덕성여자대학교,"5,862",3305100
2015,동국대학교,"13,146",2931300
2015,동국대학교(WISE) _분교,"7,974",3281200
2015,동덕여자대학교,"7,587",2717000
2015,동명대학교,"8,657",3833200
2015,동서대학교,"10,900",3522400
2015,동신대학교,"6,958",3597700
2015,동아대학교,"19,777",2899000
2015,동양대학교,"4,227",2532600
2015,동의대학교,"15,416",3628100
2015,루터대학교,416,4717700
2015,명지대학교,"6,840",3476800
2015,명지대학교 _제2캠퍼스,"7,045",3057900
2015,목원대학교,"8,660",3439400
2015,목포가톨릭대학교,547,4053700
2015,배재대학교,"9,073",3472100
2015,백석대학교,"12,465",4406600
2015,부산가톨릭대학교,"3,992",3960100
2015,부산교육대학교,"1,574",2324800
2015,부산대학교,"21,342",2792200
2015,부산외국어대학교,"8,886",3018800
2015,부산장신대학교,262,5592000
2015,삼육대학교,"5,533",3566100
2015,상명대학교,"7,060",2777200
2015,상명대학교(천안) _분교,"6,053",3430300
2015,상지대학교,"7,557",3187700
2015,서강대학교,"7,637",3015000
2015,서경대학교,"6,451",3119500
2015,서남대학교,926,2201400
2015,서남대학교 _제2캠퍼스,702,1952400
2015,서울과학기술대학교,"6,533",2970200
2015,서울과학기술대학교(산업대),"3,821",2384500
2015,서울교육대학교,"1,524",2130300
2015,서울기독대학교,633,3502000
2015,서울대학교,"16,180",3300300
2015,서울시립대학교,"9,225",1403900
2015,서울신학대학교,"2,304",4706800
2015,서울여자대학교,"7,413",3325200
2015,서울장신대학교,516,3715200
2015,서울한영대학교,752,3723600
2015,서원대학교,"6,948",3345300
2015,선문대학교,"9,561",3792000
2015,성결대학교,"5,523",3534700
2015,성공회대학교,"2,194",3900600
2015,성균관대학교,"18,785",3541900
2015,성신여자대학교,"9,573",3847800
2015,세명대학교,"8,142",3704100
2015,세종대학교,"10,927",2670400
2015,세한대학교,"3,164",2752300
2015,세한대학교 _제2캠퍼스,762,2196200
2015,송원대학교,"2,283",3583200
2015,수원가톨릭대학교,142,8201000
2015,수원대학교,"10,310",3604900
2015,숙명여자대학교,"10,167",3308700
2015,순복음총회신학교,289,3851800
2015,순천향대학교,"10,809",3504100
2015,숭실대학교,"12,552",2879000
2015,신경주대학교,"2,393",2955900
2015,신라대학교,"9,741",3124500
2015,신한대학교,726,3178000
2015,신한대학교 _제2캠퍼스,"2,947",3098200
2015,아신대학교,776,3590200
2015,아주대학교,"9,494",2953200
2015,안양대학교,"4,657",3253800
2015,안양대학교 _제2캠퍼스,485,2926300
2015,연세대학교,"19,137",3220600
2015,연세대학교(미래) _분교,"7,637",3021200
2015,영남대학교,"21,686",3762700
2015,영남신학대학교,422,3373600
2015,영산대학교,"3,146",2997500
2015,영산대학교 _제2캠퍼스,"3,777",2808000
2015,영산대학교(산업대),10,996300
2015,영산대학교(산업대) _제2캠퍼스,7,128600
2015,영산선학대학교,42,2388800
2015,예수대학교,573,3818400
2015,예원예술대학교,513,2719400
2015,예원예술대학교 _제2캠퍼스,477,2906600
2015,용인대학교,"6,150",3153000
2015,우석대학교,"7,428",2449800
2015,우송대학교,"8,839",3211800
2015,울산과학기술원,"3,118",5975600
2015,울산대학교,"12,527",2571100
2015,원광대학교,"15,821",3067400
2015,위덕대학교,"3,033",3234000
2015,유원대학교,"3,634",3038100
2015,을지대학교,797,3809600
2015,을지대학교 _제2캠퍼스,"4,399",3924300
2015,이화여자대학교,"14,661",3225400
2015,인제대학교,"9,233",3059000
2015,인제대학교 _제2캠퍼스,881,2219800
2015,인천가톨릭대학교,80,4555600
2015,인천가톨릭대학교 _제2캠퍼스,666,2190000
2015,인천대학교,"12,383",2982000
2015,인하대학교,"17,419",2956400
2015,장로회신학대학교,662,4073300
2015,전남대학교,"16,869",2717600
2015,전남대학교 _제2캠퍼스,"3,105",3111200
2015,전북대학교,"18,820",2455700
2015,전주교육대학교,"1,204",1737600
2015,전주대학교,"11,194",3774900
2015,정석대학,112,0
2015,제주국제대학교,"1,147",4865500
2015,제주대학교,"10,149",2610900
2015,조선대학교,"19,188",3182600
2015,중부대학교,"7,864",3417200
2015,중앙대학교,"15,912",2954600
2015,중앙대학교 _제2캠퍼스,"6,734",3240500
2015,중앙승가대학교,217,1702900
2015,중원대학교,"3,198",3613000
2015,진주교육대학교,"1,359",2668400
2015,진주산업대학교(산업대),884,1840300
2015,차의과학대학교,"1,747",3436300
2015,창신대학교,"1,178",2812600
2015,청운대학교,"6,413",3884300
2015,청주교육대학교,"1,256",2221300
2015,청주대학교,"12,030",4106900
2015,초당대학교,"2,769",4231900
2015,초당대학교(산업대),552,2677300
2015,총신대학교,"1,945",3670200
2015,추계예술대학교,"1,180",2765400
2015,춘천교육대학교,"1,393",2627500
2015,충남대학교,"18,227",2606100
2015,충북대학교,"14,724",2625100
2015,칼빈대학교,415,3492900
2015,탐라대학교,7,0
2015,평택대학교,"3,954",3492600
2015,포항공과대학교,"1,389",5987600
2015,한경국립대학교,"3,768",2675500
2015,한경대학교(산업대),"2,097",1635400
2015,한국공학대학교,"4,577",3729800
2015,한국과학기술원,"3,921",7271200
2015,한국교원대학교,"2,374",2470300
2015,한국교통대학교(산업대),501,1553000
2015,한국국제대학교,"3,650",2391300
2015,한국기술교육대학교,"4,292",3789300
2015,한국방송통신대학교,"123,529",149200
2015,한국산업기술대학교(산업대),"2,639",3499100
2015,한국성서대학교,"1,092",4344500
2015,한국예술종합학교,"2,522",1846300
2015,한국외국어대학교,"15,841",2571100
2015,한국전통문화대학교(일반),547,1889000
2015,한국체육대학교,"2,420",2649700
2015,한국침례신학대학교,"1,592",3842200
2015,한국항공대학교,"4,070",3554400
2015,한남대학교,"12,290",3297300
2015,한동대학교,"3,926",3030300
2015,한라대학교,"3,930",3514600
2015,한려대학교,633,2748900
2015,한림대학교,"8,398",3643900
2015,한밭대학교(산업대),"2,274",1811900
2015,한북대학교,804,2878200
2015,한서대학교,"7,322",4480000
2015,한성대학교,"6,749",3338400
2015,한세대학교,"2,671",4225900
2015,한신대학교,"5,248",3066200
2015,한양대학교,"14,896",3181300
2015,한양대학교(ERICA) _분교,"8,955",3295400
2015,한일장신대학교,857,4537300
2015,한중대학교,"1,300",4327100
2015,협성대학교,"4,430",3420300
2015,호남대학교,"7,366",3136200
2015,호남신학대학교,542,3669400
2015,호서대학교,"12,747",3519100
2015,호원대학교,"5,460",3590200
2015,홍익대학교,"11,616",3739400
2015,홍익대학교(세종) _분교,"6,335",3941000
2015,화성의과학대학교,872,2648500
2016,가야대학교(김해),"2,505",3577200
2016,가천대학교,"18,036",3277400
2016,가톨릭관동대학교,"8,531",3073700
2016,가톨릭꽃동네대학교,472,5487900
2016,가톨릭대학교,"7,025",3005400
2016,가톨릭대학교 _제2캠퍼스,483,4181100
2016,가톨릭대학교 _제3캠퍼스,205,6650900
2016,감리교신학대학교,824,3662000
2016,강남대학교,"6,655",3784600
2016,강서대학교,"1,336",3749200
2016,강원대학교,"14,242",2459600
2016,강원대학교 _제2캠퍼스,"6,192",3430600
2016,건국대학교,"15,066",3133000
2016,건국대학교(글로컬) _분교,"7,916",3680600
2016,건양대학교,"4,441",3607000
2016,건양대학교 _제2캠퍼스,"3,362",3444400
2016,경기대학교,"11,725",3621400
2016,경기대학교 _제2캠퍼스,"2,005",3635800
2016,경남과학기술대학교,"4,753",2890700
2016,경남대학교,"11,852",3120100
2016,경동대학교,"3,656",3526700
2016,경동대학교 _제3캠퍼스,"2,270",3162300
2016,경동대학교 _제4캠퍼스,917,3045200
2016,경북대학교,"22,815",2753800
2016,경상국립대학교,"14,160",2769200
2016,경성대학교,"12,227",3076500
2016,경운대학교,"4,070",4427200
2016,경운대학교(산업대),690,3500600
2016,경인교육대학교,"1,304",2385400
2016,경인교육대학교 _제2캠퍼스,"1,306",2212100
2016,경일대학교,"6,713",3523400
2016,경희대학교,"24,614",3013900
2016,계명대학교,"21,623",3463100
2016,고려대학교,"20,055",2966900
2016,고려대학교(세종) _분교,"6,622",3392000
2016,고신대학교,"3,960",3850500
2016,공주교육대학교,"1,512",2183200
2016,광신대학교,481,4246600
2016,광운대학교,"8,188",3213700
2016,광주가톨릭대학교,77,0
2016,광주과학기술원,657,6192600
2016,광주교육대학교,"1,397",3331900
2016,광주대학교,"7,049",3979000
2016,광주여자대학교,"3,811",4160700
2016,국립강릉원주대학교,"5,847",2931900
2016,국립강릉원주대학교 _제2캠퍼스,"2,007",2873900
2016,국립경국대학교,"6,262",2842700
2016,국립공주대학교,"13,569",2442400
2016,국립군산대학교,"7,311",2944000
2016,국립금오공과대학교,"6,169",2626800
2016,국립목포대학교,"7,286",3016500
2016,국립목포해양대학교,"2,566",2710700
2016,국립부경대학교,"16,302",2433100
2016,국립순천대학교,"7,284",2718000
2016,국립창원대학교,"8,296",2493300
2016,국립한국교통대학교,"8,466",3464300
2016,국립한국해양대학교,"6,641",2405800
2016,국립한밭대학교,"6,849",2577800
2016,국민대학교,"14,737",3227500
2016,극동대학교,"3,932",3787000
2016,금강대학교,501,6813800
2016,김천대학교,"3,660",3452200
2016,나사렛대학교,"5,348",3757800
2016,남부대학교,"2,969",3566700
2016,남서울대학교,"8,216",4567400
2016,남서울대학교(산업대),"1,423",4478400
2016,단국대학교,"11,098",3104200
2016,단국대학교 _제2캠퍼스,"11,369",3338700
2016,대구가톨릭대학교,"13,427",3399700
2016,대구경북과학기술원,527,2910400
2016,대구교육대학교,"1,672",2244000
2016,대구대학교,"18,211",3535600
2016,대구예술대학교,"1,368",3400400
2016,대구외국어대학교,305,2375200
2016,대구한의대학교,"6,785",3196900
2016,대신대학교,292,3894300
2016,대전가톨릭대학교,67,5207200
2016,대전대학교,"9,245",3339800
2016,대전신학대학교,178,5187200
2016,대진대학교,"7,528",3749700
2016,덕성여자대학교,"5,703",3352400
2016,동국대학교,"13,120",3007100
2016,동국대학교(WISE) _분교,"7,699",3603300
2016,동덕여자대학교,"6,825",3172500
2016,동명대학교,"8,046",4069300
2016,동서대학교,"10,765",3638800
2016,동신대학교,"6,813",3763200
2016,동아대학교,"19,232",3030100
2016,동양대학교,"4,118",2711700
2016,동의대학교,"15,247",3499700
2016,루터대학교,401,4501700
2016,명지대학교,"6,503",3607600
2016,명지대학교 _제2캠퍼스,"6,694",3373100
2016,목원대학교,"8,281",3872400
2016,목포가톨릭대학교,568,4505300
2016,배재대학교,"8,676",3458900
2016,백석대학교,"12,057",4594800
2016,부산가톨릭대학교,"3,916",4006500
2016,부산교육대학교,"1,567",2368400
2016,부산대학교,"20,716",2846000
2016,부산외국어대학교,"8,774",3090300
2016,부산장신대학교,263,4867500
2016,삼육대학교,"5,441",4114000
2016,상명대학교,"7,105",3133200
2016,상명대학교 _제2캠퍼스,"5,998",3493500
2016,상지대학교,"7,036",3031500
2016,서강대학교,"7,757",2908100
2016,서경대학교,"6,538",3045500
2016,서남대학교,912,2442100
2016,서남대학교 _제2캠퍼스,702,2278100
2016,서울과학기술대학교,"8,056",3029700
2016,서울과학기술대학교(산업대),"2,259",2236900
2016,서울교육대학교,"1,535",2015600
2016,서울기독대학교,555,3985100
2016,서울대학교,"16,223",3299300
2016,서울시립대학교,"8,914",1533200
2016,서울신학대학교,"2,169",5408800
2016,서울여자대학교,"7,221",3503200
2016,서울장신대학교,488,4415900
2016,서울한영대학교,713,4212500
2016,서원대학교,"6,908",3575200
2016,선문대학교,"9,191",4063800
2016,성결대학교,"5,314",3589400
2016,성공회대학교,"2,060",4341600
2016,성균관대학교,"18,704",3499000
2016,성신여자대학교,"9,300",4019100
2016,세명대학교,"7,829",3938500
2016,세종대학교,"11,076",3009900
2016,세한대학교,"3,926",3077100
2016,송원대학교,"2,451",3634700
2016,수원가톨릭대학교,144,8612000
2016,수원대학교,"9,775",3563000
2016,숙명여자대학교,"9,966",3367700
2016,순복음총회신학교,310,3529600
2016,순천향대학교,"10,435",3849000
2016,숭실대학교,"12,418",3049300
2016,신경주대학교,"2,080",2777300
2016,신라대학교,"9,308",3378500
2016,신한대학교,"1,069",3384800
2016,신한대학교 _제2캠퍼스,"4,236",3373300
2016,아신대학교,759,3842100
2016,아주대학교,"9,226",3145800
2016,안양대학교,"4,271",3535500
2016,안양대학교 _제2캠퍼스,437,3030600
2016,연세대학교,"18,967",3246000
2016,연세대학교(미래) _분교,"7,566",3192900
2016,영남대학교,"21,037",3738300
2016,영남신학대학교,371,4401200
2016,영산대학교,"3,063",3430900
2016,영산대학교 _제2캠퍼스,"3,699",3102700
2016,영산선학대학교,37,2395600
2016,예수대학교,560,3943700
2016,예원예술대학교,560,3115800
2016,예원예술대학교 _제2캠퍼스,471,3096600
2016,용인대학교,"6,247",3256300
2016,우석대학교,"7,323",2797400
2016,우송대학교,"8,852",3513900
2016,울산과학기술원,"3,103",6222600
2016,울산대학교,"12,209",2558200
2016,원광대학교,"15,225",3318000
2016,위덕대학교,"3,032",3288600
2016,유원대학교,"3,521",3270200
2016,을지대학교,771,3765700
2016,을지대학교 _제2캠퍼스,"4,238",3970600
2016,이화여자대학교,"14,735",3419300
2016,인제대학교,"8,881",3269400
2016,인제대학교 _제2캠퍼스,891,2246400
2016,인천가톨릭대학교,74,6908500
2016,인천가톨릭대학교 _제2캠퍼스,708,2801100
2016,인천대학교,"12,027",3109000
2016,인하대학교,"16,842",3030300
2016,장로회신학대학교,645,4012700
2016,전남대학교,"16,454",2637200
2016,전남대학교 _제2캠퍼스,"2,858",2971100
2016,전북대학교,"18,036",2503100
2016,전주교육대학교,"1,194",1743200
2016,전주대학교,"10,968",4055500
2016,정석대학,91,0
2016,제주국제대학교,"1,457",4568300
2016,제주대학교,"9,978",2684200
2016,조선대학교,"18,927",3318900
2016,중부대학교,"7,876",3452200
2016,중앙대학교,"16,517",3013200
2016,중앙대학교 _제2캠퍼스,"6,251",3345100
2016,중앙승가대학교,203,1846400
2016,중원대학교,"3,276",3618800
2016,진주교육대학교,"1,348",2765000
2016,진주산업대학교(산업대),379,1025000
2016,차의과학대학교,"1,916",4141300
2016,창신대학교,"1,516",2747200
2016,청운대학교,"6,516",3970100
2016,청주교육대학교,"1,242",2239500
2016,청주대학교,"11,817",3745000
2016,초당대학교,"2,875",4006000
2016,초당대학교(산업대),284,1949400
2016,총신대학교,"1,943",3700200
2016,추계예술대학교,"1,180",2956000
2016,춘천교육대학교,"1,390",2109100
2016,충남대학교,"18,199",2554500
2016,충북대학교,"14,165",2683500
2016,칼빈대학교,407,3667900
2016,평택대학교,"3,827",3606300
2016,포항공과대학교,"1,427",5894400
2016,한경국립대학교,"4,575",2618100
2016,한경대학교(산업대),"1,349",1401200
2016,한국공학대학교,"5,722",3937600
2016,한국과학기술원,"3,847",6899100
2016,한국교원대학교,"2,389",2444600
2016,한국국제대학교,"3,526",2954500
2016,한국기술교육대학교,"4,172",3937100
2016,한국방송통신대학교,"113,566",162600
2016,한국산업기술대학교(산업대),"1,615",3459900
2016,한국성서대학교,"1,010",4622300
2016,한국예술종합학교,"2,525",1950100
2016,한국외국어대학교,"16,060",2577500
2016,한국전통문화대학교(일반),543,1255800
2016,한국체육대학교,"2,463",2681000
2016,한국침례신학대학교,"1,540",4256600
2016,한국항공대학교,"3,994",3717800
2016,한남대학교,"11,840",3645000
2016,한동대학교,"3,856",3387800
2016,한라대학교,"3,799",3634600
2016,한려대학교,627,3067300
2016,한림대학교,"8,030",3844900
2016,한밭대학교(산업대),"1,289",1815600
2016,한북대학교,406,2906500
2016,한서대학교,"7,180",4109600
2016,한성대학교,"6,389",3592100
2016,한세대학교,"2,717",4096800
2016,한신대학교,"5,081",3498800
2016,한양대학교,"15,111",3303300
2016,한양대학교(ERICA) _분교,"8,797",3642400
2016,한일장신대학교,871,4723400
2016,한중대학교,"1,035",4197300
2016,협성대학교,"4,307",4083800
2016,호남대학교,"7,210",3339500
2016,호남신학대학교,524,3865100
2016,호서대학교,"12,180",3640200
2016,호원대학교,"5,458",3614100
2016,홍익대학교,"11,851",3729800
2016,홍익대학교 _제2캠퍼스,"6,064",3953000
2016,화성의과학대학교,777,3180700
2017,가야대학교(김해),"2,489",3777400
2017,가천대학교,"17,691",3359300
2017,가톨릭관동대학교,"8,041",3811100
2017,가톨릭꽃동네대학교,452,6438900
2017,가톨릭대학교,"6,827",3068200
2017,가톨릭대학교 _제2캠퍼스,582,2666600
2017,가톨릭대학교 _제3캠퍼스,170,6315600
2017,감리교신학대학교,811,3667200
2017,강남대학교,"6,435",4112700
2017,강서대학교,"1,284",3540800
2017,강원대학교,"13,659",2662200
2017,강원대학교 _제2캠퍼스,"5,917",3591800
2017,건국대학교,"14,980",3211600
2017,건국대학교(글로컬) _분교,"7,514",3974000
2017,건양대학교,"4,216",3727600
2017,건양대학교 _제2캠퍼스,"3,412",3582000
2017,경기대학교,"11,545",3631800
2017,경기대학교 _제2캠퍼스,"2,031",3625900
2017,경남과학기술대학교,"4,900",2902600
2017,경남대학교,"11,669",3154800
2017,경동대학교,"3,333",3939400
2017,경동대학교 _제3캠퍼스,"2,811",2679200
2017,경동대학교 _제4캠퍼스,"1,207",2607500
2017,경북대학교,"22,293",2717700
2017,경상국립대학교,"13,790",2751100
2017,경성대학교,"11,932",3362800
2017,경운대학교,"4,333",4577400
2017,경운대학교(산업대),214,2822300
2017,경인교육대학교,"1,300",2364400
2017,경인교육대학교 _제2캠퍼스,"1,307",2295800
2017,경일대학교,"6,513",3603100
2017,경희대학교,"24,441",2996100
2017,계명대학교,"20,857",3572300
2017,고려대학교,"20,468",2985300
2017,고려대학교(세종) _분교,"6,369",3745300
2017,고신대학교,"3,914",3970700
2017,공주교육대학교,"1,494",2385000
2017,광신대학교,501,4317400
2017,광운대학교,"7,865",3158000
2017,광주가톨릭대학교,82,0
2017,광주과학기술원,714,6244300
2017,광주교육대학교,"1,379",3661100
2017,광주대학교,"6,782",4021000
2017,광주여자대학교,"3,679",4455100
2017,국립강릉원주대학교,"5,621",3123600
2017,국립강릉원주대학교 _제2캠퍼스,"2,010",3018500
2017,국립경국대학교,"5,915",2930900
2017,국립공주대학교,"13,037",2595200
2017,국립군산대학교,"7,009",2952700
2017,국립금오공과대학교,"5,949",2630800
2017,국립목포대학교,"7,088",3037900
2017,국립목포해양대학교,"2,558",2775100
2017,국립부경대학교,"15,985",2466500
2017,국립순천대학교,"6,904",2788000
2017,국립창원대학교,"7,967",2526700
2017,국립한국교통대학교,"8,191",3539500
2017,국립한국해양대학교,"6,429",2415900
2017,국립한밭대학교,"7,644",2762600
2017,국민대학교,"14,577",3152300
2017,극동대학교,"3,650",4272700
2017,금강대학교,514,6633200
2017,김천대학교,"3,331",3374000
2017,나사렛대학교,"5,268",4155700
2017,남부대학교,"2,987",3913800
2017,남서울대학교,"8,872",4744900
2017,남서울대학교(산업대),600,2799900
2017,단국대학교,"11,028",3214100
2017,단국대학교 _제2캠퍼스,"11,131",3353400
2017,대구가톨릭대학교,"12,878",3785600
2017,대구경북과학기술원,696,2948600
2017,대구교육대학교,"1,633",2446100
2017,대구대학교,"17,305",3755900
2017,대구예술대학교,"1,283",3569900
2017,대구외국어대학교,288,0
2017,대구한의대학교,"6,504",3763100
2017,대신대학교,342,4701000
2017,대전가톨릭대학교,60,5061300
2017,대전대학교,"8,967",3679500
2017,대전신학대학교,142,5205400
2017,대진대학교,"7,338",4188800
2017,덕성여자대학교,"5,554",3415800
2017,동국대학교,"13,209",3017600
2017,동국대학교(WISE) _분교,"7,479",3703800
2017,동덕여자대학교,"6,526",3554600
2017,동명대학교,"7,734",4173900
2017,동서대학교,"10,437",3496100
2017,동신대학교,"6,606",4047600
2017,동아대학교,"18,589",3335900
2017,동양대학교,"4,054",3063100
2017,동의대학교,"15,448",3555800
2017,루터대학교,362,4808100
2017,명지대학교,"6,429",4216000
2017,명지대학교 _제2캠퍼스,"6,605",3738200
2017,목원대학교,"7,885",4200200
2017,목포가톨릭대학교,558,4910700
2017,배재대학교,"8,165",3523000
2017,백석대학교,"11,632",3419300
2017,부산가톨릭대학교,"3,875",4178400
2017,부산교육대학교,"1,555",2413400
2017,부산대학교,"20,374",2818100
2017,부산외국어대학교,"8,399",3093500
2017,부산장신대학교,240,5836100
2017,삼육대학교,"5,381",4273800
2017,상명대학교,"6,838",3169100
2017,상명대학교 _제2캠퍼스,"5,775",3512400
2017,상지대학교,"6,496",2871500
2017,서강대학교,"7,812",2805800
2017,서경대학교,"6,384",3218100
2017,서남대학교,796,0
2017,서남대학교 _제2캠퍼스,551,0
2017,서울과학기술대학교,"9,072",3077900
2017,서울과학기술대학교(산업대),"1,029",1486300
2017,서울교육대학교,"1,526",2107800
2017,서울기독대학교,547,4194700
