기준년도,학교종류,설립구분,상태,지역,학교,대계열,입학정원(A),정원내 모집인원(B),정원내 지원자(C),정원내 입학자(D),충원율(%),경쟁률,충원율_평균,충원율_편차,충원율_표준편차,충원안정성비율
2015,대학교,사립,기존,경북,신경주대학교,공학계열,48,50,204,44,88.0,4.08,96.0533,-8.053299999999993,7.9516,0.08278320474153414
2015,대학교,사립,기존,경북,신경주대학교,예체능계열,87,92,216,77,83.7,2.35,97.0308,-13.330799999999996,5.5899,0.05760954253700887
2015,대학교,사립,기존,경북,신경주대학교,인문사회계열,322,336,1117,283,84.23,3.32,91.986,-7.756,14.7058,0.15986998021438045
2015,대학교,사립,기존,경북,신경주대학교,자연과학계열,305,314,1247,297,94.59,3.97,98.7354,-4.145399999999995,1.6904,0.017120505917836964
2015,대학교,사립,기존,경북,영남대학교,공학계열,1278,1288,7651,1273,98.84,5.94,96.0533,2.7867000000000104,7.9516,0.08278320474153414
2015,대학교,사립,기존,경북,영남대학교,예체능계열,501,501,3441,500,99.8,6.87,97.0308,2.769199999999998,5.5899,0.05760954253700887
2015,대학교,사립,기존,경북,영남대학교,인문사회계열,1946,1971,9449,1945,98.68,4.79,91.986,6.694000000000003,14.7058,0.15986998021438045
2015,대학교,사립,기존,경북,영남대학교,자연과학계열,954,959,5069,946,98.64,5.29,98.7354,-0.09539999999999793,1.6904,0.017120505917836964
2015,대학교,사립,기존,경북,영남신학대학교,인문사회계열,125,125,125,86,68.8,1.0,91.986,-23.186000000000007,14.7058,0.15986998021438045
2015,대학교,사립,기존,경북,위덕대학교,공학계열,195,202,385,149,73.76,1.91,96.0533,-22.293299999999988,7.9516,0.08278320474153414
2015,대학교,사립,기존,경북,위덕대학교,예체능계열,65,66,138,65,98.48,2.09,97.0308,1.4492000000000047,5.5899,0.05760954253700887
2015,대학교,사립,기존,경북,위덕대학교,인문사회계열,380,388,1044,334,86.08,2.69,91.986,-5.906000000000006,14.7058,0.15986998021438045
2015,대학교,사립,기존,경북,위덕대학교,자연과학계열,220,223,1060,219,98.21,4.75,98.7354,-0.5254000000000048,1.6904,0.017120505917836964
2015,대학교,사립,기존,경북,포항공과대학교,공학계열,250,252,1606,252,100.0,6.37,96.0533,3.946700000000007,7.9516,0.08278320474153414
2015,대학교,사립,기존,경북,포항공과대학교,자연과학계열,70,71,538,68,95.77,7.58,98.7354,-2.9654000000000025,1.6904,0.017120505917836964
2015,대학교,사립,기존,경북,한동대학교,인문사회계열,752,751,3846,749,99.73,5.12,91.986,7.744,14.7058,0.15986998021438045
2015,대학교,사립,기존,광주,광신대학교,예체능계열,35,30,38,30,100.0,1.27,99.3288,0.6711999999999989,1.2957,0.013044555053519221
2015,대학교,사립,기존,광주,광신대학교,인문사회계열,107,91,146,91,100.0,1.6,99.635,0.3649999999999949,0.6172,0.0061946103276960904
2015,대학교,특별법법인,기존,광주,광주과학기술원,자연과학계열,200,200,2130,200,100.0,10.65,100.0,0.0,0.0,0.0
2015,교육대학,국립,기존,광주,광주교육대학교,인문사회계열,326,326,1892,326,100.0,5.8,99.715,0.2849999999999966,0.4031,0.0040425211853783284
2015,대학교,사립,기존,광주,광주대학교,공학계열,285,285,1173,284,99.65,4.12,99.756,-0.10599999999999454,0.2476,0.0024820562171698943
2015,대학교,사립,기존,광주,광주대학교,예체능계열,260,260,855,260,100.0,3.29,99.3288,0.6711999999999989,1.2957,0.013044555053519221
2015,대학교,사립,기존,광주,광주대학교,인문사회계열,879,879,3803,871,99.09,4.33,99.635,-0.5450000000000017,0.6172,0.0061946103276960904
2015,대학교,사립,기존,광주,광주대학교,자연과학계열,220,220,1611,219,99.55,7.32,99.485,0.06499999999999773,0.3892,0.003912147559933658
2015,대학교,사립,기존,광주,광주여자대학교,예체능계열,170,173,511,173,100.0,2.95,99.3288,0.6711999999999989,1.2957,0.013044555053519221
2015,대학교,사립,기존,광주,광주여자대학교,인문사회계열,375,376,2206,376,100.0,5.87,99.635,0.3649999999999949,0.6172,0.0061946103276960904
2015,대학교,사립,기존,광주,광주여자대학교,자연과학계열,350,352,1838,352,100.0,5.22,99.485,0.5150000000000006,0.3892,0.003912147559933658
2015,대학교,사립,기존,광주,남부대학교,공학계열,60,60,388,60,100.0,6.47,99.756,0.24399999999999977,0.2476,0.0024820562171698943
2015,대학교,사립,기존,광주,남부대학교,예체능계열,90,89,290,86,96.63,3.26,99.3288,-2.6988000000000056,1.2957,0.013044555053519221
2015,대학교,사립,기존,광주,남부대학교,인문사회계열,135,129,895,129,100.0,6.94,99.635,0.3649999999999949,0.6172,0.0061946103276960904
2015,대학교,사립,기존,광주,남부대학교,자연과학계열,420,419,2376,416,99.28,5.67,99.485,-0.2049999999999983,0.3892,0.003912147559933658
2015,대학교,사립,기존,광주,송원대학교,공학계열,170,171,663,170,99.42,3.88,99.756,-0.3359999999999985,0.2476,0.0024820562171698943
2015,대학교,사립,기존,광주,송원대학교,예체능계열,115,115,298,115,100.0,2.59,99.3288,0.6711999999999989,1.2957,0.013044555053519221
2015,대학교,사립,기존,광주,송원대학교,인문사회계열,315,315,1124,315,100.0,3.57,99.635,0.3649999999999949,0.6172,0.0061946103276960904
2015,대학교,사립,기존,광주,송원대학교,자연과학계열,200,201,1272,199,99.0,6.33,99.485,-0.48499999999999943,0.3892,0.003912147559933658
2015,대학교,국립,기존,광주,전남대학교,공학계열,839,843,4062,842,99.88,4.82,99.88,0.0,0.0,0.0
2015,대학교,국립,기존,광주,전남대학교,예체능계열,225,225,601,225,100.0,2.67,100.0,0.0,0.0,0.0
2015,대학교,국립,기존,광주,전남대학교,인문사회계열,1218,1224,6809,1217,99.43,5.56,99.715,-0.2849999999999966,0.4031,0.0040425211853783284
2015,대학교,국립,기존,광주,전남대학교,자연과학계열,1154,1155,7323,1153,99.83,6.34,99.83,0.0,0.0,0.0
2015,대학교,사립,기존,광주,조선대학교,공학계열,1384,1384,6316,1380,99.71,4.56,99.756,-0.04600000000000648,0.2476,0.0024820562171698943
2015,대학교,사립,기존,광주,조선대학교,예체능계열,508,508,2052,508,100.0,4.04,99.3288,0.6711999999999989,1.2957,0.013044555053519221
2015,대학교,사립,기존,광주,조선대학교,인문사회계열,1769,1769,7397,1763,99.66,4.18,99.635,0.024999999999991473,0.6172,0.0061946103276960904
2015,대학교,사립,기존,광주,조선대학교,자연과학계열,700,700,4109,699,99.86,5.87,99.485,0.375,0.3892,0.003912147559933658
2015,대학교,사립,기존,광주,호남대학교,공학계열,292,292,1546,292,100.0,5.29,99.756,0.24399999999999977,0.2476,0.0024820562171698943
2015,대학교,사립,기존,광주,호남대학교,예체능계열,295,295,1338,295,100.0,4.54,99.3288,0.6711999999999989,1.2957,0.013044555053519221
2015,대학교,사립,기존,광주,호남대학교,인문사회계열,592,592,3313,592,100.0,5.6,99.635,0.3649999999999949,0.6172,0.0061946103276960904
2015,대학교,사립,기존,광주,호남대학교,자연과학계열,383,383,3901,380,99.22,10.19,99.485,-0.26500000000000057,0.3892,0.003912147559933658
2015,대학교,사립,기존,광주,호남신학대학교,예체능계열,50,50,101,49,98.0,2.02,99.3288,-1.328800000000001,1.2957,0.013044555053519221
2015,대학교,사립,기존,광주,호남신학대학교,인문사회계열,120,120,160,118,98.33,1.33,99.635,-1.3050000000000068,0.6172,0.0061946103276960904
2015,대학교,국립,기존,대구,경북대학교,공학계열,1446,1449,13195,1441,99.45,9.11,99.45,0.0,0.0,0.0
2015,대학교,국립,기존,대구,경북대학교,예체능계열,249,250,2373,249,99.6,9.49,99.6,0.0,0.0,0.0
2015,대학교,국립,기존,대구,경북대학교,인문사회계열,1459,1462,16095,1459,99.79,11.01,99.895,-0.10499999999998977,0.1485,0.00148656088893338
2015,대학교,국립,기존,대구,경북대학교,자연과학계열,1804,1804,17033,1792,99.33,9.44,99.33,0.0,0.0,0.0
2015,대학교,사립,기존,대구,계명대학교,공학계열,854,855,7161,845,98.83,8.38,98.83,0.0,0.0,0.0
2015,대학교,사립,기존,대구,계명대학교,예체능계열,860,861,7292,860,99.88,8.47,99.88,0.0,0.0,0.0
2015,대학교,사립,기존,대구,계명대학교,인문사회계열,2490,2494,15622,2469,99.0,6.26,99.0,0.0,0.0,0.0
2015,대학교,사립,기존,대구,계명대학교,자연과학계열,616,616,5497,613,99.51,8.92,99.51,0.0,0.0,0.0
2015,대학교,특별법법인,기존,대구,대구경북과학기술원,자연과학계열,200,200,1677,203,101.5,8.38,101.5,0.0,0.0,0.0
2015,교육대학,국립,기존,대구,대구교육대학교,인문사회계열,383,383,2479,383,100.0,6.47,99.895,0.10500000000000398,0.1485,0.00148656088893338
2015,대학교,사립,기존,대전,건양대학교 _제2캠퍼스,공학계열,185,185,800,184,99.46,4.32,99.3333,0.1266999999999996,0.2926,0.0029456385723619373
2015,대학교,사립,기존,대전,건양대학교 _제2캠퍼스,인문사회계열,55,55,281,55,100.0,5.11,95.04,4.959999999999994,13.2318,0.13922348484848485
2015,대학교,사립,기존,대전,건양대학교 _제2캠퍼스,자연과학계열,513,513,3691,513,100.0,7.19,99.6743,0.32569999999999766,0.3633,0.003644871345973837
2015,대학교,사립,기존,대전,대전대학교,공학계열,512,513,2711,509,99.22,5.28,99.3333,-0.1132999999999953,0.2926,0.0029456385723619373
2015,대학교,사립,기존,대전,대전대학교,예체능계열,218,219,2001,219,100.0,9.14,99.335,0.6650000000000063,0.7073,0.007120350329692456
2015,대학교,사립,기존,대전,대전대학교,인문사회계열,1140,1140,5273,1131,99.21,4.63,95.04,4.1699999999999875,13.2318,0.13922348484848485
2015,대학교,사립,기존,대전,대전대학교,자연과학계열,407,407,3573,405,99.51,8.78,99.6743,-0.16429999999999723,0.3633,0.003644871345973837
2015,대학교,사립,기존,대전,대전신학대학교,인문사회계열,60,61,69,38,62.3,1.13,95.04,-32.74000000000001,13.2318,0.13922348484848485
2015,대학교,사립,기존,대전,목원대학교,공학계열,372,372,1616,368,98.92,4.34,99.3333,-0.41329999999999245,0.2926,0.0029456385723619373
2015,대학교,사립,기존,대전,목원대학교,예체능계열,552,552,3935,551,99.82,7.13,99.335,0.48499999999999943,0.7073,0.007120350329692456
2015,대학교,사립,기존,대전,목원대학교,인문사회계열,867,870,3284,869,99.89,3.77,95.04,4.849999999999994,13.2318,0.13922348484848485
2015,대학교,사립,기존,대전,목원대학교,자연과학계열,209,211,709,209,99.05,3.36,99.6743,-0.6243000000000052,0.3633,0.003644871345973837
2015,대학교,사립,기존,대전,배재대학교,공학계열,503,505,2199,501,99.21,4.35,99.3333,-0.12330000000000041,0.2926,0.0029456385723619373
2015,대학교,사립,기존,대전,배재대학교,예체능계열,237,239,1418,237,99.16,5.93,99.335,-0.17499999999999716,0.7073,0.007120350329692456
2015,대학교,사립,기존,대전,배재대학교,인문사회계열,1079,1084,4380,1081,99.72,4.04,95.04,4.679999999999993,13.2318,0.13922348484848485
2015,대학교,사립,기존,대전,배재대학교,자연과학계열,354,355,1570,353,99.44,4.42,99.6743,-0.23430000000000462,0.3633,0.003644871345973837
2015,대학교,사립,기존,대전,우송대학교,공학계열,470,470,3555,469,99.79,7.56,99.3333,0.4567000000000121,0.2926,0.0029456385723619373
2015,대학교,사립,기존,대전,우송대학교,예체능계열,210,210,1615,207,98.57,7.69,99.335,-0.7650000000000006,0.7073,0.007120350329692456
2015,대학교,사립,기존,대전,우송대학교,인문사회계열,821,821,5930,819,99.76,7.22,95.04,4.719999999999999,13.2318,0.13922348484848485
2015,대학교,사립,기존,대전,우송대학교,자연과학계열,575,574,4724,574,100.0,8.23,99.6743,0.32569999999999766,0.3633,0.003644871345973837
2015,대학교,사립,기존,대전,을지대학교,자연과학계열,147,148,1607,148,100.0,10.86,99.6743,0.32569999999999766,0.3633,0.003644871345973837
2015,대학교,국립,기존,대전,충남대학교,공학계열,1066,1068,8020,1063,99.53,7.51,99.58,-0.04999999999999716,0.0707,0.0007099819240811408
2015,대학교,국립,기존,대전,충남대학교,예체능계열,231,231,834,231,100.0,3.61,99.57,0.4300000000000068,0.6081,0.006107261223260018
2015,대학교,국립,기존,대전,충남대학교,인문사회계열,1193,1193,9170,1191,99.83,7.69,99.915,-0.08500000000000796,0.1202,0.0012030225691838062
2015,대학교,국립,기존,대전,충남대학교,자연과학계열,1162,1163,10611,1156,99.4,9.12,99.4,0.0,0.0,0.0
2015,대학교,특별법법인,기존,대전,한국과학기술원,공학계열,610,480,3540,501,104.38,7.38,104.38,0.0,0.0,0.0
2015,대학교,특별법법인,기존,대전,한국과학기술원,인문사회계열,30,20,169,21,105.0,8.45,105.0,0.0,0.0,0.0
2015,대학교,특별법법인,기존,대전,한국과학기술원,자연과학계열,330,260,1911,274,105.38,7.35,105.38,0.0,0.0,0.0
2015,대학교,사립,기존,대전,한국침례신학대학교,예체능계열,65,65,122,64,98.46,1.88,99.335,-0.875,0.7073,0.007120350329692456
2015,대학교,사립,기존,대전,한국침례신학대학교,인문사회계열,335,335,786,335,100.0,2.35,95.04,4.959999999999994,13.2318,0.13922348484848485
2015,대학교,사립,기존,대전,한남대학교,공학계열,666,666,3118,662,99.4,4.68,99.3333,0.06670000000001153,0.2926,0.0029456385723619373
2015,대학교,사립,기존,대전,한남대학교,예체능계열,230,231,1707,231,100.0,7.39,99.335,0.6650000000000063,0.7073,0.007120350329692456
2015,대학교,사립,기존,대전,한남대학교,인문사회계열,1605,1609,7475,1600,99.44,4.65,95.04,4.3999999999999915,13.2318,0.13922348484848485
2015,대학교,사립,기존,대전,한남대학교,자연과학계열,354,354,1733,353,99.72,4.9,99.6743,0.04569999999999652,0.3633,0.003644871345973837
2015,대학교,국립,기존,대전,한밭대학교,공학계열,1361,1364,7647,1359,99.63,5.61,99.58,0.04999999999999716,0.0707,0.0007099819240811408
2015,대학교,국립,기존,대전,한밭대학교,예체능계열,115,116,473,115,99.14,4.08,99.57,-0.4299999999999926,0.6081,0.006107261223260018
2015,대학교,국립,기존,대전,한밭대학교,인문사회계열,447,449,2512,449,100.0,5.59,99.915,0.08499999999999375,0.1202,0.0012030225691838062
2015,대학교,사립,기존,부산,경성대학교,공학계열,650,646,4237,645,99.85,6.56,100.3325,-0.4825000000000017,0.77,0.007674482346198889
2015,대학교,사립,기존,부산,경성대학교,예체능계열,570,567,3981,566,99.82,7.02,100.3011,-0.4811000000000121,0.5141,0.005125566918009872
2015,대학교,사립,기존,부산,경성대학교,인문사회계열,1305,1303,7320,1296,99.46,5.62,99.692,-0.23199999999999932,0.5674,0.005691529912129359
2015,대학교,사립,기존,부산,경성대학교,자연과학계열,345,344,2236,344,100.0,6.5,99.903,0.0969999999999942,0.2317,0.0023192496721820164
2015,대학교,사립,기존,부산,고신대학교,예체능계열,115,115,383,115,100.0,3.33,100.3011,-0.30110000000000525,0.5141,0.005125566918009872
2015,대학교,사립,기존,부산,고신대학교,인문사회계열,410,410,1337,411,100.24,3.26,99.692,0.5480000000000018,0.5674,0.005691529912129359
2015,대학교,사립,기존,부산,고신대학교,자연과학계열,361,361,3030,360,99.72,8.39,99.903,-0.18300000000000693,0.2317,0.0023192496721820164
2015,대학교,사립,기존,부산,동명대학교,공학계열,790,790,5893,805,101.9,7.46,100.3325,1.5675000000000097,0.77,0.007674482346198889
2015,대학교,사립,기존,부산,동명대학교,예체능계열,240,240,1324,240,100.0,5.52,100.3011,-0.30110000000000525,0.5141,0.005125566918009872
2015,대학교,사립,기존,부산,동명대학교,인문사회계열,800,798,5552,785,98.37,6.96,99.692,-1.3219999999999885,0.5674,0.005691529912129359
2015,대학교,사립,기존,부산,동명대학교,자연과학계열,160,160,1856,159,99.38,11.6,99.903,-0.5230000000000103,0.2317,0.0023192496721820164
2015,대학교,사립,기존,부산,동서대학교,공학계열,790,789,5391,791,100.25,6.83,100.3325,-0.08249999999999602,0.77,0.007674482346198889
2015,대학교,사립,기존,부산,동서대학교,예체능계열,450,450,3489,454,100.89,7.75,100.3011,0.5888999999999953,0.5141,0.005125566918009872
2015,대학교,사립,기존,부산,동서대학교,인문사회계열,1148,1149,8525,1150,100.09,7.42,99.692,0.39800000000001035,0.5674,0.005691529912129359
2015,대학교,사립,기존,부산,동서대학교,자연과학계열,205,204,2273,204,100.0,11.14,99.903,0.0969999999999942,0.2317,0.0023192496721820164
2015,대학교,사립,기존,부산,동아대학교,공학계열,1195,1197,8148,1195,99.83,6.81,100.3325,-0.5024999999999977,0.77,0.007674482346198889
2015,대학교,사립,기존,부산,동아대학교,예체능계열,485,487,3861,487,100.0,7.93,100.3011,-0.30110000000000525,0.5141,0.005125566918009872
2015,대학교,사립,기존,부산,동아대학교,인문사회계열,1760,1766,8526,1757,99.49,4.83,99.692,-0.20199999999999818,0.5674,0.005691529912129359
2015,대학교,사립,기존,부산,동아대학교,자연과학계열,694,695,4641,694,99.86,6.68,99.903,-0.043000000000006366,0.2317,0.0023192496721820164
2015,대학교,사립,기존,부산,동의대학교,공학계열,1170,1170,7196,1170,100.0,6.15,100.3325,-0.332499999999996,0.77,0.007674482346198889
2015,대학교,사립,기존,부산,동의대학교,예체능계열,360,360,2713,360,100.0,7.54,100.3011,-0.30110000000000525,0.5141,0.005125566918009872
2015,대학교,사립,기존,부산,동의대학교,인문사회계열,1420,1420,9135,1420,100.0,6.43,99.692,0.30800000000000693,0.5674,0.005691529912129359
2015,대학교,사립,기존,부산,동의대학교,자연과학계열,645,645,4554,645,100.0,7.06,99.903,0.0969999999999942,0.2317,0.0023192496721820164
2015,대학교,국립,기존,부산,부경대학교,공학계열,1737,1739,12742,1734,99.71,7.33,99.7067,0.003299999999995862,0.295,0.002958677801993246
2015,대학교,국립,기존,부산,부경대학교,예체능계열,126,126,594,126,100.0,4.71,100.0,0.0,0.0,0.0
2015,대학교,국립,기존,부산,부경대학교,인문사회계열,993,993,7114,992,99.9,7.16,99.7975,0.10250000000000625,0.3416,0.0034229314361582204
2015,대학교,국립,기존,부산,부경대학교,자연과학계열,614,616,4656,616,100.0,7.56,99.62,0.37999999999999545,0.3365,0.003377835775948605
2015,대학교,사립,기존,부산,부산가톨릭대학교,공학계열,100,100,689,100,100.0,6.89,100.3325,-0.332499999999996,0.77,0.007674482346198889
2015,대학교,사립,기존,부산,부산가톨릭대학교,인문사회계열,251,252,1726,251,99.6,6.85,99.692,-0.09199999999999875,0.5674,0.005691529912129359
2015,대학교,사립,기존,부산,부산가톨릭대학교,자연과학계열,565,559,6098,558,99.82,10.91,99.903,-0.08300000000001262,0.2317,0.0023192496721820164
2015,교육대학,국립,기존,부산,부산교육대학교,인문사회계열,356,357,2891,357,100.0,8.1,99.7975,0.20250000000000057,0.3416,0.0034229314361582204
2015,대학교,국립,기존,부산,부산대학교,공학계열,1521,1517,11927,1508,99.41,7.86,99.7067,-0.2967000000000013,0.295,0.002958677801993246
2015,대학교,국립,기존,부산,부산대학교,예체능계열,352,352,1946,352,100.0,5.53,100.0,0.0,0.0,0.0
2015,대학교,국립,기존,부산,부산대학교,인문사회계열,1419,1417,13668,1407,99.29,9.65,99.7975,-0.5074999999999932,0.3416,0.0034229314361582204
2015,대학교,국립,기존,부산,부산대학교,자연과학계열,1093,1092,9105,1085,99.36,8.34,99.62,-0.2600000000000051,0.3365,0.003377835775948605
2015,대학교,사립,기존,부산,부산외국어대학교,공학계열,180,180,1143,182,101.11,6.35,100.3325,0.7775000000000034,0.77,0.007674482346198889
2015,대학교,사립,기존,부산,부산외국어대학교,예체능계열,80,81,676,82,101.23,8.35,100.3011,0.9288999999999987,0.5141,0.005125566918009872
2015,대학교,사립,기존,부산,부산외국어대학교,인문사회계열,1715,1716,10438,1713,99.83,6.08,99.692,0.13800000000000523,0.5674,0.005691529912129359
2015,대학교,사립,기존,부산,신라대학교,공학계열,360,360,1683,359,99.72,4.68,100.3325,-0.6124999999999972,0.77,0.007674482346198889
2015,대학교,사립,기존,부산,신라대학교,예체능계열,320,321,1273,321,100.0,3.97,100.3011,-0.30110000000000525,0.5141,0.005125566918009872
2015,대학교,사립,기존,부산,신라대학교,인문사회계열,1135,1134,5101,1138,100.35,4.5,99.692,0.6580000000000013,0.5674,0.005691529912129359
2015,대학교,사립,기존,부산,신라대학교,자연과학계열,395,393,2379,394,100.25,6.05,99.903,0.3469999999999942,0.2317,0.0023192496721820164
2015,대학교,사립,기존,부산,영산대학교 _제2캠퍼스,예체능계열,260,259,1389,261,100.77,5.36,100.3011,0.46889999999999077,0.5141,0.005125566918009872
2015,대학교,사립,기존,부산,영산대학교 _제2캠퍼스,인문사회계열,391,391,2360,389,99.49,6.04,99.692,-0.20199999999999818,0.5674,0.005691529912129359
2015,대학교,사립,기존,부산,영산대학교 _제2캠퍼스,자연과학계열,135,135,938,135,100.0,6.95,99.903,0.0969999999999942,0.2317,0.0023192496721820164
2015,대학교,사립,기존,부산,인제대학교 _제2캠퍼스,자연과학계열,80,76,791,76,100.0,10.41,99.903,0.0969999999999942,0.2317,0.0023192496721820164
2015,대학교,국립,기존,부산,한국해양대학교,공학계열,937,938,6367,938,100.0,6.79,99.7067,0.2933000000000021,0.295,0.002958677801993246
2015,대학교,국립,기존,부산,한국해양대학교,예체능계열,25,25,106,25,100.0,4.24,100.0,0.0,0.0,0.0
2015,대학교,국립,기존,부산,한국해양대학교,인문사회계열,290,290,2425,290,100.0,8.36,99.7975,0.20250000000000057,0.3416,0.0034229314361582204
2015,대학교,국립,기존,부산,한국해양대학교,자연과학계열,199,199,1183,198,99.5,5.94,99.62,-0.12000000000000455,0.3365,0.003377835775948605
2015,대학교,사립,기존,서울,가톨릭대학교 _제2캠퍼스,자연과학계열,145,145,4634,145,100.0,31.96,94.4559,5.5441,16.4429,0.17408017921590924
2015,대학교,사립,기존,서울,가톨릭대학교 _제3캠퍼스,인문사회계열,60,60,71,50,83.33,1.18,95.8826,-12.552599999999998,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,감리교신학대학교,인문사회계열,200,200,425,192,96.0,2.12,95.8826,0.1174000000000035,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,강서대학교,예체능계열,35,35,233,35,100.0,6.66,99.15,0.8499999999999943,3.1959,0.03223298033282904
2015,대학교,사립,기존,서울,강서대학교,인문사회계열,295,294,1570,288,97.96,5.34,95.8826,2.0773999999999972,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,건국대학교,공학계열,871,874,11565,870,99.54,13.23,93.7807,5.75930000000001,21.8413,0.2328976004657675
2015,대학교,사립,기존,서울,건국대학교,예체능계열,364,365,6337,365,100.0,17.36,99.15,0.8499999999999943,3.1959,0.03223298033282904
2015,대학교,사립,기존,서울,건국대학교,인문사회계열,1131,1132,19861,1125,99.38,17.55,95.8826,3.497399999999999,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,건국대학교,자연과학계열,634,638,7309,635,99.53,11.46,94.4559,5.074100000000001,16.4429,0.17408017921590924
2015,대학교,사립,기존,서울,경기대학교 _제2캠퍼스,예체능계열,84,84,3646,83,98.81,43.4,99.15,-0.3400000000000034,3.1959,0.03223298033282904
2015,대학교,사립,기존,서울,경기대학교 _제2캠퍼스,인문사회계열,209,210,3032,210,100.0,14.44,95.8826,4.1174000000000035,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,경기대학교 _제2캠퍼스,자연과학계열,39,39,703,39,100.0,18.03,94.4559,5.5441,16.4429,0.17408017921590924
2015,대학교,사립,기존,서울,경희대학교,공학계열,1020,1023,13780,1017,99.41,13.47,93.7807,5.629300000000001,21.8413,0.2328976004657675
2015,대학교,사립,기존,서울,경희대학교,예체능계열,920,921,14580,920,99.89,15.83,99.15,0.7399999999999949,3.1959,0.03223298033282904
2015,대학교,사립,기존,서울,경희대학교,인문사회계열,1844,1846,31931,1842,99.78,17.3,95.8826,3.8974000000000046,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,경희대학교,자연과학계열,1131,1133,22882,1132,99.91,20.2,94.4559,5.454099999999997,16.4429,0.17408017921590924
2015,대학교,사립,기존,서울,고려대학교,공학계열,868,859,19232,867,100.93,22.39,93.7807,7.149300000000011,21.8413,0.2328976004657675
2015,대학교,사립,기존,서울,고려대학교,예체능계열,130,130,542,130,100.0,4.17,99.15,0.8499999999999943,3.1959,0.03223298033282904
2015,대학교,사립,기존,서울,고려대학교,인문사회계열,1910,1888,35651,1911,101.22,18.88,95.8826,5.337400000000002,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,고려대학교,자연과학계열,859,850,16855,851,100.12,19.83,94.4559,5.664100000000005,16.4429,0.17408017921590924
2015,대학교,사립,기존,서울,광운대학교,공학계열,906,907,13809,906,99.89,15.22,93.7807,6.109300000000005,21.8413,0.2328976004657675
2015,대학교,사립,기존,서울,광운대학교,예체능계열,40,41,231,41,100.0,5.63,99.15,0.8499999999999943,3.1959,0.03223298033282904
2015,대학교,사립,기존,서울,광운대학교,인문사회계열,659,660,11760,659,99.85,17.82,95.8826,3.967399999999998,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,광운대학교,자연과학계열,150,150,1901,149,99.33,12.67,94.4559,4.8740999999999985,16.4429,0.17408017921590924
2015,대학교,사립,기존,서울,국민대학교,공학계열,776,776,5522,774,99.74,7.12,93.7807,5.959299999999999,21.8413,0.2328976004657675
2015,대학교,사립,기존,서울,국민대학교,예체능계열,558,559,5908,555,99.28,10.57,99.15,0.12999999999999545,3.1959,0.03223298033282904
2015,대학교,사립,기존,서울,국민대학교,인문사회계열,1325,1327,10052,1321,99.55,7.57,95.8826,3.6674000000000007,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,국민대학교,자연과학계열,324,324,2189,323,99.69,6.76,94.4559,5.234099999999998,16.4429,0.17408017921590924
2015,대학교,사립,기존,서울,덕성여자대학교,공학계열,90,92,1377,92,100.0,14.97,93.7807,6.219300000000004,21.8413,0.2328976004657675
2015,대학교,사립,기존,서울,덕성여자대학교,예체능계열,170,170,1396,170,100.0,8.21,99.15,0.8499999999999943,3.1959,0.03223298033282904
2015,대학교,사립,기존,서울,덕성여자대학교,인문사회계열,710,717,9824,714,99.58,13.7,95.8826,3.697400000000002,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,덕성여자대학교,자연과학계열,240,241,3005,239,99.17,12.47,94.4559,4.714100000000002,16.4429,0.17408017921590924
2015,대학교,사립,기존,서울,동국대학교,공학계열,826,827,7516,819,99.03,9.09,93.7807,5.249300000000005,21.8413,0.2328976004657675
2015,대학교,사립,기존,서울,동국대학교,예체능계열,210,211,5201,210,99.53,24.65,99.15,0.37999999999999545,3.1959,0.03223298033282904
2015,대학교,사립,기존,서울,동국대학교,인문사회계열,1333,1337,20243,1332,99.63,15.14,95.8826,3.747399999999999,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,동국대학교,자연과학계열,316,319,2988,317,99.37,9.37,94.4559,4.914100000000005,16.4429,0.17408017921590924
2015,대학교,사립,기존,서울,동덕여자대학교,공학계열,92,94,955,94,100.0,10.16,93.7807,6.219300000000004,21.8413,0.2328976004657675
2015,대학교,사립,기존,서울,동덕여자대학교,예체능계열,615,619,13556,615,99.35,21.9,99.15,0.19999999999998863,3.1959,0.03223298033282904
2015,대학교,사립,기존,서울,동덕여자대학교,인문사회계열,696,700,7020,688,98.29,10.03,95.8826,2.4074000000000098,13.0627,0.13623639742768762
2015,대학교,사립,기존,서울,동덕여자대학교,자연과학계열,171,171,1386,168,98.25,8.11,94.4559,3.7941000000000003,16.4429,0.17408017921590924
2015,대학교,사립,기존,서울,명지대학교 _제2캠퍼스,공학계열,136,136,881,136,100.0,6.48,93.7807,6.219300000000004,21.8413,0.2328976004657675
2015,대학교,사립,기존,서울,명지대학교 _제2캠퍼스,인문사회계열,1127,1128,7852,1126,99.82,6.96,95.8826,3.9373999999999967,13.0627,0.13623639742768762
