2023년_ [중도탈락 학생 현황 (대학)],,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
기준연도,학교종류,설립구분,지역,상태,학교,단과대학,"학과
(전공)",구분,학과특성,학과상태,"재적학생
(A)",사유별 중도탈락 학생,,,,,,,,,"중도탈락학생비율(%)
(B/A) × 100"
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,식품생명과학부(식품생명공학전공),주간,일반과정,변경,0,5,0,0,5,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,식품생명과학부(식품영양학전공),주간,일반과정,변경,0,4,0,0,4,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,신소재공학과,주간,일반과정,변경,0,5,0,0,5,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,의류학과,주간,일반과정,변경,0,2,0,0,2,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,전기공학과,주간,일반과정,변경,0,6,0,0,6,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,전자공학과,주간,일반과정,변경,0,6,0,0,6,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,조선해양공학과,주간,일반과정,변경,0,1,0,0,1,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,토목공학과,주간,일반과정,변경,0,10,0,0,10,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,해양경찰학과,주간,일반과정,변경,0,2,0,0,2,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,해양산업・운송과학기술학부,주간,일반과정,변경,0,1,0,0,1,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,해양산업・운송과학기술학부(해양수산관리전공),주간,일반과정,변경,0,3,0,0,3,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,해양생물자원학과,주간,일반과정,변경,0,5,0,0,5,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,화학공학과,주간,일반과정,변경,0,4,0,0,4,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,화학과,주간,일반과정,변경,0,5,0,0,5,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,ONSE대학,환경공학과,주간,일반과정,변경,0,5,0,0,5,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,경영학과,주간,일반과정,변경,0,6,0,0,6,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,국어국문학과,주간,일반과정,변경,0,3,0,0,3,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,무역학과,주간,일반과정,변경,0,4,0,0,4,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,미디어문화학과,주간,일반과정,변경,0,4,0,0,4,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,미술학과,주간,일반과정,변경,0,5,0,0,5,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,산업디자인학과,주간,일반과정,변경,0,1,0,0,1,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,아동가족학과,주간,일반과정,변경,0,1,0,0,1,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,역사학과,주간,일반과정,변경,0,1,0,0,1,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,영어영문학과,주간,일반과정,변경,0,5,0,0,5,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,융합기술창업학과,주간,일반과정,변경,0,3,0,0,3,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,일어일문학과,주간,일반과정,변경,0,3,0,0,3,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,중어중문학과,주간,일반과정,변경,0,1,0,0,1,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,HASS대학,체육학과,주간,일반과정,변경,0,2,0,0,2,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,학부,간호학과,주간,일반과정,변경,0,3,0,0,3,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,학부,글로벌비즈니스학부(국제물류학전공),주간,일반과정,변경,0,3,0,0,3,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,학부,글로벌비즈니스학부(회계학전공),주간,일반과정,변경,0,4,0,0,4,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,학부,소프트웨어학부(소프트웨어학전공),주간,일반과정,변경,0,4,0,0,4,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,학부,소프트웨어학부(스마트모빌리티전공),주간,일반과정,변경,0,3,0,0,3,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,학부,소프트웨어학부(인공지능융합전공),주간,일반과정,변경,0,4,0,0,4,0,0,0,0,0,0
2023,대학교,국립,전북,기존,국립군산대학교,학부,소프트웨어학부(컴퓨터정보공학전공),주간,일반과정,변경,0,8,0,0,8,0,0,0,0,0,0
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,IT융합학과,주간,일반과정,기존,147,11,1,4,6,0,0,0,0,0,7.48
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,[화학소재]고분자공학전공,주간,일반과정,기존,133,4,0,1,3,0,0,0,0,0,3.01
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,[화학소재]소재디자인공학전공,주간,일반과정,기존,144,7,0,0,6,1,0,0,0,0,4.86
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,[화학소재]화학공학전공,주간,일반과정,기존,139,3,0,1,2,0,0,0,0,0,2.16
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,건축공학전공,주간,일반과정,기존,121,9,0,1,8,0,0,0,0,0,7.44
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,건축학부,주간,일반과정,기존,58,3,0,0,3,0,0,0,0,0,5.17
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,건축학전공(5년),주간,일반과정,기존,168,5,0,4,1,0,0,0,0,0,2.98
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,경영학과,주간,일반과정,기존,262,21,0,8,12,1,0,0,0,0,8.02
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,광시스템공학과,주간,일반과정,기존,190,13,0,4,8,1,0,0,0,0,6.84
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,기계공학과,주간,일반과정,기존,539,30,1,10,17,2,0,0,0,0,5.57
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,기계설계공학과,주간,일반과정,기존,264,15,1,3,11,0,0,0,0,0,5.68
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,기계시스템공학과,주간,일반과정,기존,812,39,0,7,31,1,0,0,0,0,4.8
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,기계융합공학과,야간,계약학과,기존,43,4,0,0,4,0,0,0,0,0,9.3
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,디자인공학전공,주간,일반과정,기존,97,5,0,1,3,1,0,0,0,0,5.15
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,메디컬IT융합공학과,주간,일반과정,기존,210,8,2,1,5,0,0,0,0,0,3.81
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,산업경영공학과,야간,계약학과,기존,26,3,0,0,3,0,0,0,0,0,11.54
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,산업경영공학전공,주간,일반과정,기존,115,5,0,1,4,0,0,0,0,0,4.35
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,산업공학부,주간,일반과정,기존,241,16,0,2,14,0,0,0,0,0,6.64
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,산업시스템공학전공,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,수리빅데이터학과,주간,일반과정,변경,174,13,1,5,7,0,0,0,0,0,7.47
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,신소재공학부,주간,일반과정,기존,689,37,0,9,28,0,0,0,0,0,5.37
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,에너지・융합소재공학부,주간,일반과정,폐과,1,1,0,1,0,0,0,0,0,0,100
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,인공지능공학과,주간,일반과정,변경,30,3,0,0,3,0,0,0,0,0,10
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,전자IT융합전공,주간,일반과정,기존,149,5,0,2,2,1,0,0,0,0,3.36
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,전자공학부,주간,일반과정,기존,233,3,0,1,2,0,0,0,0,0,1.29
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,전자및전파전공,주간,일반과정,기존,188,11,0,4,7,0,0,0,0,0,5.85
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,전자통신전공,주간,일반과정,기존,207,3,0,0,2,0,0,0,0,1,1.45
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,정보전자전공,주간,일반과정,기존,379,15,1,5,8,0,0,0,1,0,3.96
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,제어및로봇전공,주간,일반과정,기존,192,8,1,1,6,0,0,0,0,0,4.17
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,컴퓨터공학과,주간,일반과정,기존,605,30,0,10,20,0,0,0,0,0,4.96
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,컴퓨터소프트웨어공학과,주간,일반과정,기존,384,18,1,4,13,0,0,0,0,0,4.69
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,토목공학과,주간,일반과정,기존,285,10,1,1,8,0,0,0,0,0,3.51
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,화학생명과학과,주간,일반과정,변경,190,11,0,0,11,0,0,0,0,0,5.79
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,화학소재공학부,주간,일반과정,기존,120,4,0,0,4,0,0,0,0,0,3.33
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,화학소재융합공학부,주간,일반과정,폐과,5,1,0,0,1,0,0,0,0,0,20
2022,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,환경공학과,주간,일반과정,기존,175,11,0,4,7,0,0,0,0,0,6.29
2022,대학교,국립,전남,기존,국립목포대학교,경영대학,경상학부,주간,일반과정,기존,46,3,0,0,3,0,0,0,0,0,6.52
2022,대학교,국립,전남,기존,국립목포대학교,경영대학,경영학과,주간,일반과정,기존,316,29,0,9,19,0,0,0,1,0,9.18
2022,대학교,국립,전남,기존,국립목포대학교,경영대학,경제학과,주간,일반과정,기존,194,24,5,4,15,0,0,0,0,0,12.37
2022,대학교,국립,전남,기존,국립목포대학교,경영대학,관광경영학과,주간,일반과정,기존,129,11,1,3,7,0,0,0,0,0,8.53
2022,대학교,국립,전남,기존,국립목포대학교,경영대학,금융보험학과,주간,일반과정,기존,122,2,0,0,2,0,0,0,0,0,1.64
2022,대학교,국립,전남,기존,국립목포대학교,경영대학,무역학과,주간,일반과정,기존,133,5,0,2,3,0,0,0,0,0,3.76
2022,대학교,국립,전남,기존,국립목포대학교,경영대학,스마트비즈니스학과,주간,계약학과,기존,83,10,4,0,6,0,0,0,0,0,12.05
2022,대학교,국립,전남,기존,국립목포대학교,경영대학,전자상거래학과,주간,일반과정,기존,142,8,0,2,6,0,0,0,0,0,5.63
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,건축・토목공학과(건축공학심화트랙),주간,일반과정,폐과,56,8,1,4,3,0,0,0,0,0,14.29
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,건축・토목공학과(토목공학트랙),주간,일반과정,폐과,47,5,1,4,0,0,0,0,0,0,10.64
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,건축공학과,주간,일반과정,기존,130,9,0,4,5,0,0,0,0,0,6.92
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,건축학과,주간,일반과정,기존,202,10,0,6,4,0,0,0,0,0,4.95
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,기계・신소재공학과(기계공학심화트랙),주간,일반과정,폐과,108,3,0,0,3,0,0,0,0,0,2.78
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,기계・신소재공학과(신소재공학트랙),주간,일반과정,폐과,75,9,0,4,5,0,0,0,0,0,12
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,기계・조선・첨단재료자율전공학부,주간,일반과정,변경,16,2,0,0,2,0,0,0,0,0,12.5
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,기계공학과,주간,일반과정,기존,115,7,0,3,4,0,0,0,0,0,6.09
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,멀티미디어공학과,주간,일반과정,폐과,2,1,0,1,0,0,0,0,0,0,50
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,미래사회공학부,주간,일반과정,기존,35,4,1,2,1,0,0,0,0,0,11.43
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,소프트웨어학과,주간,계약학과,기존,15,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,스마트에너지시스템공학과,야간,계약학과,기존,49,13,2,1,10,0,0,0,0,0,26.53
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,스마트에너지시스템학과,주간,계약학과,기존,76,6,0,1,5,0,0,0,0,0,7.89
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,스마트운송기계・신소재공학부,주간,일반과정,폐과,7,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,식품공학과,주간,일반과정,기존,147,2,0,0,2,0,0,0,0,0,1.36
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,에너지ICT공학부,주간,일반과정,기존,36,6,1,1,4,0,0,0,0,0,16.67
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,융합소프트웨어학과,주간,일반과정,기존,135,6,0,3,3,0,0,0,0,0,4.44
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,전기공학과,주간,일반과정,폐과,9,1,0,1,0,0,0,0,0,0,11.11
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,전기및제어공학과,주간,일반과정,기존,429,9,0,3,6,0,0,0,0,0,2.1
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,전자・정보통신공학과,주간,일반과정,폐과,21,3,0,1,2,0,0,0,0,0,14.29
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,정보보호학과,주간,일반과정,기존,198,12,2,3,6,0,0,0,0,1,6.06
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,정보전자공학과,주간,일반과정,기존,143,8,0,3,5,0,0,0,0,0,5.59
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,정보통신공학과,주간,일반과정,기존,145,10,2,3,5,0,0,0,0,0,6.9
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,제어로봇공학과,주간,일반과정,폐과,5,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,조경학과,주간,일반과정,기존,128,2,0,0,2,0,0,0,0,0,1.56
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,조선공학과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,조선시스템학과,야간,계약학과,기존,54,9,8,0,1,0,0,0,0,0,16.67
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,조선해양공학과,주간,일반과정,기존,125,15,1,10,4,0,0,0,0,0,12
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,조선해양공학과(조선해양생산트랙),주간,일반과정,폐과,40,2,0,0,2,0,0,0,0,0,5
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,조선해양공학과(조선해양설계트랙),주간,일반과정,폐과,37,3,0,3,0,0,0,0,0,0,8.11
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,첨단운송기계시스템학과,주간,계약학과,기존,41,1,0,1,0,0,0,0,0,0,2.44
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,첨단재료공학과,주간,일반과정,변경,62,1,0,0,1,0,0,0,0,0,1.61
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,컴퓨터・정보보호학부,주간,일반과정,기존,25,1,0,0,1,0,0,0,0,0,4
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,컴퓨터공학과,주간,일반과정,기존,230,12,1,4,7,0,0,0,0,0,5.22
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,토목공학과,주간,일반과정,기존,122,5,2,3,0,0,0,0,0,0,4.1
2022,대학교,국립,전남,기존,국립목포대학교,공과대학,환경공학과,주간,일반과정,기존,121,7,1,1,4,0,0,0,0,1,5.79
2022,대학교,국립,전남,기존,국립목포대학교,사범대학,교육학과,주간,일반과정,기존,75,6,1,1,4,0,0,0,0,0,8
2022,대학교,국립,전남,기존,국립목포대학교,사범대학,수학교육과,주간,일반과정,기존,103,9,1,3,5,0,0,0,0,0,8.74
2022,대학교,국립,전남,기존,국립목포대학교,사범대학,영어교육과,주간,일반과정,기존,72,4,1,0,3,0,0,0,0,0,5.56
2022,대학교,국립,전남,기존,국립목포대학교,사범대학,윤리교육과,주간,일반과정,기존,46,1,1,0,0,0,0,0,0,0,2.17
2022,대학교,국립,전남,기존,국립목포대학교,사범대학,환경교육과,주간,일반과정,기존,79,4,0,0,4,0,0,0,0,0,5.06
2022,대학교,국립,전남,기존,국립목포대학교,사회과학대학,공공인재학부,주간,일반과정,기존,28,6,0,1,5,0,0,0,0,0,21.43
2022,대학교,국립,전남,기존,국립목포대학교,사회과학대학,도시및지역개발학과,주간,일반과정,기존,144,7,2,2,3,0,0,0,0,0,4.86
2022,대학교,국립,전남,기존,국립목포대학교,사회과학대학,법학과,주간,일반과정,기존,190,17,3,9,5,0,0,0,0,0,8.95
2022,대학교,국립,전남,기존,국립목포대학교,사회과학대학,사회과학부,주간,일반과정,기존,22,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,전남,기존,국립목포대학교,사회과학대학,사회복지학과,주간,일반과정,기존,156,7,0,4,3,0,0,0,0,0,4.49
2022,대학교,국립,전남,기존,국립목포대학교,사회과학대학,정치언론홍보학과,주간,일반과정,기존,111,13,0,6,7,0,0,0,0,0,11.71
2022,대학교,국립,전남,기존,국립목포대학교,사회과학대학,지적학과,주간,일반과정,기존,233,4,0,2,2,0,0,0,0,0,1.72
2022,대학교,국립,전남,기존,국립목포대학교,사회과학대학,행정학과,주간,일반과정,기존,219,11,0,7,4,0,0,0,0,0,5.02
2022,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,미술학과,주간,일반과정,기존,135,7,0,3,4,0,0,0,0,0,5.19
2022,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,식품영양학과,주간,일반과정,기존,131,7,1,1,5,0,0,0,0,0,5.34
2022,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,아동・식품・패션학부,주간,일반과정,변경,20,1,0,1,0,0,0,0,0,0,5
2022,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,아동학과,주간,일반과정,기존,120,6,0,2,4,0,0,0,0,0,5
2022,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,음악학과,주간,일반과정,기존,119,11,0,0,11,0,0,0,0,0,9.24
2022,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,체육학과,주간,일반과정,기존,176,15,0,6,9,0,0,0,0,0,8.52
2022,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,패션의류학과,주간,일반과정,기존,116,12,1,2,9,0,0,0,0,0,10.34
2022,대학교,국립,전남,기존,국립목포대학교,약학대학,약학과(2+4학제),주간,일반과정,기존,135,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,전남,기존,국립목포대학교,약학대학,약학과(6년제),주간,일반과정,기존,34,9,0,0,9,0,0,0,0,0,26.47
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,고고문화인류학과,주간,일반과정,기존,131,13,3,5,5,0,0,0,0,0,9.92
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,국어국문학과,주간,일반과정,기존,135,13,0,7,6,0,0,0,0,0,9.63
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,글로벌학부,주간,일반과정,기존,1,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,독일언어문화학과,주간,일반과정,폐과,33,1,0,0,1,0,0,0,0,0,3.03
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,문화인류학과,주간,일반과정,폐과,2,1,0,1,0,0,0,0,0,0,50
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,문화콘텐츠학과,주간,일반과정,기존,60,4,0,0,4,0,0,0,0,0,6.67
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,사학과,주간,일반과정,기존,133,7,1,2,4,0,0,0,0,0,5.26
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,영어영문학과,주간,일반과정,기존,135,9,2,2,5,0,0,0,0,0,6.67
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,인문학부,주간,일반과정,기존,43,6,0,1,5,0,0,0,0,0,13.95
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,일어일문학과,주간,일반과정,기존,136,14,2,5,7,0,0,0,0,0,10.29
2022,대학교,국립,전남,기존,국립목포대학교,인문대학,중국언어와문화학과,주간,일반과정,기존,111,11,0,6,5,0,0,0,0,0,9.91
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,간호학과,주간,일반과정,기존,300,5,0,0,5,0,0,0,0,0,1.67
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,기초과학부,주간,일반과정,기존,21,3,0,0,3,0,0,0,0,0,14.29
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,물리학과,주간,일반과정,폐과,0,1,0,0,1,0,0,0,0,0,0
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,반도체응용물리학과,주간,일반과정,변경,89,8,0,4,4,0,0,0,0,0,8.99
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,생명과학과,주간,일반과정,기존,145,18,0,7,11,0,0,0,0,0,12.41
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,식의약・원예・해양자원학부,주간,일반과정,기존,17,3,0,1,2,0,0,0,0,0,17.65
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,식의약자원개발학과,주간,일반과정,기존,95,6,0,1,5,0,0,0,0,0,6.32
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,원예과학과,주간,일반과정,기존,134,9,0,3,6,0,0,0,0,0,6.72
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,친환경바이오융합학과,주간,일반과정,폐과,4,3,0,2,1,0,0,0,0,0,75
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,한약자원학과,주간,일반과정,폐과,7,2,0,1,1,0,0,0,0,0,28.57
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,해양수산자원학과,주간,일반과정,기존,135,8,0,2,6,0,0,0,0,0,5.93
2022,대학교,국립,전남,기존,국립목포대학교,자연과학대학,화학과,주간,일반과정,기존,121,18,1,2,15,0,0,0,0,0,14.88
2022,대학교,국립,전남,기존,국립목포해양대학교,해사대학,국제해사수송과학부,주간,일반과정,폐과,16,1,0,0,1,0,0,0,0,0,6.25
2022,대학교,국립,전남,기존,국립목포해양대학교,해사대학,기관·해양경찰학부,주간,일반과정,폐과,111,7,0,3,4,0,0,0,0,0,6.31
2022,대학교,국립,전남,기존,국립목포해양대학교,해사대학,기관시스템공학부,주간,일반과정,기존,376,16,1,4,11,0,0,0,0,0,4.26
2022,대학교,국립,전남,기존,국립목포해양대학교,해사대학,항해정보시스템학부,주간,일반과정,기존,268,8,0,1,7,0,0,0,0,0,2.99
2022,대학교,국립,전남,기존,국립목포해양대학교,해사대학,항해학부,주간,일반과정,기존,396,19,0,6,13,0,0,0,0,0,4.8
2022,대학교,국립,전남,기존,국립목포해양대학교,해사대학,해군사관학부,주간,일반과정,기존,124,5,0,1,4,0,0,0,0,0,4.03
2022,대학교,국립,전남,기존,국립목포해양대학교,해사대학,해상운송학부,주간,일반과정,기존,370,19,0,1,16,2,0,0,0,0,5.14
2022,대학교,국립,전남,기존,국립목포해양대학교,해사대학,해양경찰학부,주간,일반과정,기존,296,20,0,1,19,0,0,0,0,0,6.76
2022,대학교,국립,전남,기존,국립목포해양대학교,해사대학,해양메카트로닉스학부,주간,일반과정,기존,259,12,1,2,9,0,0,0,0,0,4.63
2022,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,조선해양공학과,주간,일반과정,기존,243,37,3,11,20,3,0,0,0,0,15.23
2022,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,해양・플랜트건설공학과,주간,일반과정,폐과,14,1,0,1,0,0,0,0,0,0,7.14
2022,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,해양건설공학과,주간,일반과정,기존,214,11,0,5,5,1,0,0,0,0,5.14
2022,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,해양컴퓨터공학과,주간,일반과정,기존,232,24,1,6,17,0,0,0,0,0,10.34
2022,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,환경생명공학과,주간,일반과정,기존,183,20,2,7,11,0,0,0,0,0,10.93
2022,대학교,국립,전남,기존,국립목포해양대학교,단과대구분없음,해양산업융합학과,야간,일반과정,신설,10,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,부산,기존,국립부경대학교,경영대학,경영학부,주간,일반과정,기존,203,23,2,0,21,0,0,0,0,0,11.33
2022,대학교,국립,부산,기존,국립부경대학교,경영대학,경영학전공,주간,일반과정,기존,511,13,0,5,8,0,0,0,0,0,2.54
2022,대학교,국립,부산,기존,국립부경대학교,경영대학,관광경영학전공,주간,일반과정,기존,117,2,2,0,0,0,0,0,0,0,1.71
2022,대학교,국립,부산,기존,국립부경대학교,경영대학,국제경영학전공,주간,일반과정,기존,175,3,2,0,1,0,0,0,0,0,1.71
2022,대학교,국립,부산,기존,국립부경대학교,경영대학,국제무역물류학전공,주간,일반과정,기존,199,2,0,0,2,0,0,0,0,0,1.01
2022,대학교,국립,부산,기존,국립부경대학교,경영대학,국제통상학부,주간,일반과정,기존,126,14,0,2,12,0,0,0,0,0,11.11
2022,대학교,국립,부산,기존,국립부경대학교,경영대학,국제통상학전공,주간,일반과정,기존,144,8,3,1,4,0,0,0,0,0,5.56
2022,대학교,국립,부산,기존,국립부경대학교,경영대학,회계재무학전공,주간,일반과정,기존,256,2,1,0,1,0,0,0,0,0,0.78
2022,대학교,국립,부산,기존,국립부경대학교,공과대학,건축공학과,주간,일반과정,기존,273,11,0,1,10,0,0,0,0,0,4.03
2022,대학교,국립,부산,기존,국립부경대학교,공과대학,고분자공학전공,주간,일반과정,기존,218,9,0,1,8,0,0,0,0,0,4.13
2022,대학교,국립,부산,기존,국립부경대학교,공과대학,공업화학・고분자공학부,주간,일반과정,신설,100,10,0,0,10,0,0,0,0,0,10
