2022년_ [중도탈락 학생 현황 (대학)],,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
기준연도,학교종류,설립구분,지역,상태,학교,단과대학,"학과
(전공)",구분,학과특성,학과상태,"재적학생
(A)",사유별 중도탈락 학생,,,,,,,,,"중도탈락학생비율(%)
(B/A) × 100"
2021,대학교,국립,강원,기존,국립강릉원주대학교,인문대학,사학과,주간,일반과정,기존,128,8,1,2,5,0,0,0,0,0,6.3
2021,대학교,국립,강원,기존,국립강릉원주대학교,인문대학,영어영문학과,주간,일반과정,기존,181,18,1,5,12,0,0,0,0,0,9.9
2021,대학교,국립,강원,기존,국립강릉원주대학교,인문대학,일본학과,주간,일반과정,기존,150,13,2,2,9,0,0,0,0,0,8.7
2021,대학교,국립,강원,기존,국립강릉원주대학교,인문대학,중어중문학과,주간,일반과정,기존,139,5,0,2,2,0,0,0,0,1,3.6
2021,대학교,국립,강원,기존,국립강릉원주대학교,인문대학,철학과,주간,일반과정,기존,128,8,0,4,4,0,0,0,0,0,6.3
2021,대학교,국립,강원,기존,국립강릉원주대학교,자연과학대학,대기환경과학과,주간,일반과정,기존,191,5,0,0,5,0,0,0,0,0,2.6
2021,대학교,국립,강원,기존,국립강릉원주대학교,자연과학대학,물리학과,주간,일반과정,기존,117,18,0,2,16,0,0,0,0,0,15.4
2021,대학교,국립,강원,기존,국립강릉원주대학교,자연과학대학,생물학과,주간,일반과정,기존,142,9,0,0,9,0,0,0,0,0,6.3
2021,대학교,국립,강원,기존,국립강릉원주대학교,자연과학대학,수학과,주간,일반과정,기존,140,14,0,2,11,0,0,0,0,1,10
2021,대학교,국립,강원,기존,국립강릉원주대학교,자연과학대학,정보통계학과,주간,일반과정,기존,153,16,0,3,13,0,0,0,0,0,10.5
2021,대학교,국립,강원,기존,국립강릉원주대학교,자연과학대학,화학신소재학과,주간,일반과정,기존,177,13,0,3,10,0,0,0,0,0,7.3
2021,대학교,국립,강원,기존,국립강릉원주대학교,치과대학,치위생학과,주간,일반과정,기존,131,2,0,0,2,0,0,0,0,0,1.5
2021,대학교,국립,강원,기존,국립강릉원주대학교,치과대학,치의예과,주간,일반과정,기존,82,4,0,0,4,0,0,0,0,0,4.9
2021,대학교,국립,강원,기존,국립강릉원주대학교,치과대학,치의학과,주간,일반과정,기존,159,1,0,0,1,0,0,0,0,0,0.6
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,G2국제어학과,주간,일반과정,폐과,39,1,0,0,1,0,0,0,0,0,2.6
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,G2빅데이터경영학과,주간,일반과정,기존,556,108,13,7,88,0,0,0,0,0,19.4
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,간호학과,주간,일반과정,기존,204,4,0,0,4,0,0,0,0,0,2
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,간호학부(간호학전공),주간,일반과정,폐과,13,0,0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,경영학과,주간,일반과정,폐과,28,0,0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,경영학부(경영정보학전공),주간,일반과정,폐과,22,4,0,4,0,0,0,0,0,0,18.2
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,경영학부(경영정보학전공),야간,일반과정,폐과,16,1,0,0,1,0,0,0,0,0,6.3
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,경영학부(경영학전공),주간,일반과정,폐과,33,10,0,9,1,0,0,0,0,0,30.3
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,경영학부(세무회계학전공),주간,일반과정,폐과,35,4,0,3,1,0,0,0,0,0,11.4
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,복지상담학과,야간,계약학과,기존,1,0,0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,빅데이터경영학과,주간,일반과정,폐과,50,2,0,1,1,0,0,0,0,0,4
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,사회복지학과,주간,일반과정,기존,312,10,0,2,8,0,0,0,0,0,3.2
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,사회복지학과,야간,계약학과,기존,23,1,0,0,0,0,0,0,0,1,4.3
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,사회복지학부,주간,일반과정,폐과,34,3,0,0,3,0,0,0,0,0,8.8
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,산업경영학과,야간,계약학과,기존,7,1,1,0,0,0,0,0,0,0,14.3
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,상담심리학과,주간,일반과정,기존,164,10,0,0,10,0,0,0,0,0,6.1
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,식품영양학과,주간,일반과정,기존,129,10,0,2,8,0,0,0,0,0,7.8
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,식품영양학부(식품영양학전공),주간,일반과정,폐과,9,1,0,1,0,0,0,0,0,0,11.1
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,신학과,주간,일반과정,기존,83,12,0,3,9,0,0,0,0,0,14.5
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,신학부(신학전공),주간,일반과정,폐과,16,8,0,6,2,0,0,0,0,0,50
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,아동복지상담심리학부(상담심리학전공),주간,일반과정,폐과,9,1,0,1,0,0,0,0,0,0,11.1
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,아동복지상담심리학부(아동복지학전공),주간,일반과정,폐과,10,0,0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,아동복지상담심리학부(아동복지학전공),야간,일반과정,폐과,5,0,0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,아동학과,야간,계약학과,기존,25,3,2,0,1,0,0,0,0,0,12
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,외국어학부(영어전공),주간,일반과정,폐과,16,1,0,1,0,0,0,0,0,0,6.3
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,외국어학부(중국어전공),주간,일반과정,폐과,23,1,0,0,1,0,0,0,0,0,4.3
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,음악콘텐츠학과,주간,일반과정,기존,133,19,0,7,12,0,0,0,0,0,14.3
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,음악학부(기독교실용음악전공),주간,일반과정,폐과,5,2,0,2,0,0,0,0,0,0,40
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,음악학부(뉴미디어음악전공),주간,일반과정,폐과,8,4,0,3,1,0,0,0,0,0,50
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,음악학부(피아노전공),주간,일반과정,폐과,6,3,0,0,3,0,0,0,0,0,50
2021,대학교,사립,서울,기존,강서대학교,단과대구분없음,자율전공학부,주간,일반과정,폐과,8,7,0,6,1,0,0,0,0,0,87.5
2021,대학교,국립,강원,기존,강원대학교,간호대학,간호학과,주간,일반과정,기존,348,9,0,0,9,0,0,0,0,0,2.6
2021,대학교,국립,강원,기존,강원대학교,경영대학,경영·회계학부,주간,일반과정,기존,254,19,0,0,19,0,0,0,0,0,7.5
2021,대학교,국립,강원,기존,강원대학교,경영대학,경영관광회계학부,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,경영대학,경영학과,주간,일반과정,폐과,89,18,0,18,0,0,0,0,0,0,20.2
2021,대학교,국립,강원,기존,강원대학교,경영대학,경영학전공,주간,일반과정,기존,652,30,1,19,8,2,0,0,0,0,4.6
2021,대학교,국립,강원,기존,강원대학교,경영대학,경제·정보통계학부,주간,일반과정,기존,84,4,0,0,4,0,0,0,0,0,4.8
2021,대학교,국립,강원,기존,강원대학교,경영대학,경제학과,주간,일반과정,폐과,21,4,0,4,0,0,0,0,0,0,19
2021,대학교,국립,강원,기존,강원대학교,경영대학,경제학전공,주간,일반과정,기존,215,9,1,3,5,0,0,0,0,0,4.2
2021,대학교,국립,강원,기존,강원대학교,경영대학,관광경영학과,주간,일반과정,기존,261,8,1,0,6,1,0,0,0,0,3.1
2021,대학교,국립,강원,기존,강원대학교,경영대학,관광경영학전공,주간,일반과정,폐과,6,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,경영대학,국제무역학과,주간,일반과정,기존,326,21,2,6,11,1,0,0,0,1,6.4
2021,대학교,국립,강원,기존,강원대학교,경영대학,국제무역학전공,주간,일반과정,폐과,165,3,0,0,3,0,0,0,0,0,1.8
2021,대학교,국립,강원,기존,강원대학교,경영대학,글로벌비즈니스학과,주간,일반과정,폐과,26,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,경영대학,무역학과,주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,경영대학,무역학전공,주간,일반과정,폐과,27,15,0,14,1,0,0,0,0,0,55.6
2021,대학교,국립,강원,기존,강원대학교,경영대학,정보통계학전공,주간,일반과정,기존,109,1,0,0,1,0,0,0,0,0,0.9
2021,대학교,국립,강원,기존,강원대학교,경영대학,회계학과,주간,일반과정,폐과,59,7,0,5,2,0,0,0,0,0,11.9
2021,대학교,국립,강원,기존,강원대학교,경영대학,회계학전공,주간,일반과정,기존,511,15,0,7,8,0,0,0,0,0,2.9
2021,대학교,국립,강원,기존,강원대학교,공과대학,건축·토목·환경공학부,주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,공과대학,건축공학과,주간,일반과정,폐과,8,2,1,1,0,0,0,0,0,0,25
2021,대학교,국립,강원,기존,강원대학교,공과대학,건축공학전공,주간,일반과정,폐과,97,9,0,5,2,2,0,0,0,0,9.3
2021,대학교,국립,강원,기존,강원대학교,공과대학,건축조경학부,주간,일반과정,폐과,2,2,0,2,0,0,0,0,0,0,100
2021,대학교,국립,강원,기존,강원대학교,공과대학,건축학과(5),주간,일반과정,폐과,58,3,0,3,0,0,0,0,0,0,5.2
2021,대학교,국립,강원,기존,강원대학교,공과대학,건축학부,주간,일반과정,폐과,2,1,0,0,1,0,0,0,0,0,50
2021,대학교,국립,강원,기존,강원대학교,공과대학,건축학전공(5년제),주간,일반과정,폐과,102,16,1,8,7,0,0,0,0,0,15.7
2021,대학교,국립,강원,기존,강원대학교,공과대학,기계공학전공,주간,일반과정,폐과,3,1,0,1,0,0,0,0,0,0,33.3
2021,대학교,국립,강원,기존,강원대학교,공과대학,기계메카트로닉스공학과,주간,일반과정,폐과,24,8,0,6,2,0,0,0,0,0,33.3
2021,대학교,국립,강원,기존,강원대학교,공과대학,기계의용·메카트로닉스·재료공학부,주간,일반과정,폐과,5,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,공과대학,기계의용공학과,주간,일반과정,폐과,34,3,0,2,1,0,0,0,0,0,8.8
2021,대학교,국립,강원,기존,강원대학교,공과대학,기계의용공학전공,주간,일반과정,폐과,153,8,0,4,3,1,0,0,0,0,5.2
2021,대학교,국립,강원,기존,강원대학교,공과대학,나노응용공학과,주간,일반과정,폐과,66,5,0,2,2,1,0,0,0,0,7.6
2021,대학교,국립,강원,기존,강원대학교,공과대학,메카트로닉스공학과,주간,일반과정,폐과,15,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,공과대학,메카트로닉스공학전공,주간,일반과정,폐과,153,4,0,0,3,1,0,0,0,0,2.6
2021,대학교,국립,강원,기존,강원대학교,공과대학,메카트로닉스전공,주간,일반과정,폐과,3,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,공과대학,산업공학과,주간,일반과정,폐과,27,12,0,12,0,0,0,0,0,0,44.4
2021,대학교,국립,강원,기존,강원대학교,공과대학,산업공학전공,주간,일반과정,폐과,31,1,0,0,1,0,0,0,0,0,3.2
2021,대학교,국립,강원,기존,강원대학교,공과대학,생물공학과,주간,일반과정,폐과,65,4,0,3,1,0,0,0,0,0,6.2
2021,대학교,국립,강원,기존,강원대학교,공과대학,생물공학전공,주간,일반과정,폐과,25,2,0,0,2,0,0,0,0,0,8
2021,대학교,국립,강원,기존,강원대학교,공과대학,시스템경영공학과,주간,일반과정,폐과,67,3,0,1,2,0,0,0,0,0,4.5
2021,대학교,국립,강원,기존,강원대학교,공과대학,신소재공학과,주간,일반과정,폐과,14,8,0,7,1,0,0,0,0,0,57.1
2021,대학교,국립,강원,기존,강원대학교,공과대학,에너지.자원공학과,주간,일반과정,폐과,22,7,0,5,2,0,0,0,0,0,31.8
2021,대학교,국립,강원,기존,강원대학교,공과대학,에너지자원·산업공학부,주간,일반과정,폐과,3,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,공과대학,에너지자원공학전공,주간,일반과정,폐과,27,1,0,0,1,0,0,0,0,0,3.7
2021,대학교,국립,강원,기존,강원대학교,공과대학,자원공학과,주간,일반과정,폐과,15,1,0,1,0,0,0,0,0,0,6.7
2021,대학교,국립,강원,기존,강원대학교,공과대학,자원에너지시스템공학과,주간,일반과정,폐과,52,1,0,0,1,0,0,0,0,0,1.9
2021,대학교,국립,강원,기존,강원대학교,공과대학,재료공학전공,주간,일반과정,폐과,34,3,0,0,3,0,0,0,0,0,8.8
2021,대학교,국립,강원,기존,강원대학교,공과대학,정밀기계공학과,주간,일반과정,폐과,3,1,0,1,0,0,0,0,0,0,33.3
2021,대학교,국립,강원,기존,강원대학교,공과대학,지구시스템공학과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,공과대학,토목공학과,주간,일반과정,폐과,124,12,0,11,0,1,0,0,0,0,9.7
2021,대학교,국립,강원,기존,강원대학교,공과대학,토목공학전공,주간,일반과정,폐과,55,1,0,0,1,0,0,0,0,0,1.8
2021,대학교,국립,강원,기존,강원대학교,공과대학,화학공학과,주간,일반과정,폐과,111,10,0,8,2,0,0,0,0,0,9
2021,대학교,국립,강원,기존,강원대학교,공과대학,화학공학전공,주간,일반과정,폐과,44,1,0,0,1,0,0,0,0,0,2.3
2021,대학교,국립,강원,기존,강원대학교,공과대학,화학생물공학부,주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,공과대학,환경공학과,주간,일반과정,폐과,90,9,0,7,2,0,0,0,0,0,10
2021,대학교,국립,강원,기존,강원대학교,공과대학,환경공학전공,주간,일반과정,폐과,53,4,0,3,1,0,0,0,0,0,7.5
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,CAD/CAM전공,주간,일반과정,폐과,5,1,0,0,1,0,0,0,0,0,20
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건설공학부,주간,일반과정,폐과,7,2,0,2,0,0,0,0,0,0,28.6
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건설방재공학과,주간,일반과정,폐과,4,3,0,3,0,0,0,0,0,0,75
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건설방재공학전공,주간,일반과정,폐과,1,1,0,1,0,0,0,0,0,0,100
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건설시스템공학과,주간,일반과정,폐과,59,2,0,0,2,0,0,0,0,0,3.4
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건설융합학부,주간,일반과정,기존,118,8,1,0,7,0,0,0,0,0,6.8
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건설융합학부 건축공학전공,주간,일반과정,폐과,115,6,0,0,6,0,0,0,0,0,5.2
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건설융합학부 건축학전공,주간,일반과정,폐과,78,4,1,0,3,0,0,0,0,0,5.1
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건설융합학부 토목공학전공,주간,일반과정,폐과,111,3,1,0,2,0,0,0,0,0,2.7
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건축공학과,주간,일반과정,폐과,21,4,0,1,3,0,0,0,0,0,19
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건축공학전공,주간,일반과정,기존,9,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건축디자인학과,주간,일반과정,폐과,46,4,1,2,1,0,0,0,0,0,8.7
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건축시스템공학과,주간,일반과정,폐과,31,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건축학과,주간,일반과정,폐과,7,3,0,3,0,0,0,0,0,0,42.9
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,건축학과(5),주간,일반과정,폐과,24,9,0,9,0,0,0,0,0,0,37.5
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,기계공학과,주간,일반과정,폐과,154,2,1,0,1,0,0,0,0,0,1.3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,기계공학전공,주간,일반과정,기존,84,5,0,0,5,0,0,0,0,0,6
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,기계설계공학과,주간,일반과정,폐과,219,11,1,2,7,1,0,0,0,0,5
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,기계설계공학전공,주간,일반과정,기존,122,6,2,0,4,0,0,0,0,0,4.9
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,기계시스템공학부,주간,일반과정,기존,135,14,0,0,14,0,0,0,0,0,10.4
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,기계자동차공학부,주간,일반과정,폐과,5,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,메카트로닉스공학과,주간,일반과정,폐과,17,3,0,1,2,0,0,0,0,0,17.6
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,방재안전공학전공,주간,일반과정,폐과,79,2,0,1,1,0,0,0,0,0,2.5
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,사회기반시스템공학과,주간,일반과정,폐과,10,1,0,0,1,0,0,0,0,0,10
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,산업경영공학과,주간,일반과정,폐과,77,5,0,1,4,0,0,0,0,0,6.5
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,산업경영공학전공,주간,일반과정,기존,42,1,0,0,1,0,0,0,0,0,2.4
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,소방방재공학전공,주간,일반과정,기존,303,14,2,4,8,0,0,0,0,0,4.6
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,소방방재학부,주간,일반과정,기존,151,8,0,2,6,0,0,0,0,0,5.3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,소프트웨어미디어・산업공학부,주간,일반과정,기존,113,4,0,0,4,0,0,0,0,0,3.5
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,소프트웨어미디어융합전공,주간,일반과정,기존,126,3,0,0,3,0,0,0,0,0,2.4
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,신소재공학과,주간,일반과정,기존,349,15,1,0,14,0,0,0,0,0,4.3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,신소재공학전공,주간,일반과정,폐과,5,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,신소재화학공학부,주간,일반과정,폐과,3,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,에너지.자원공학과,주간,일반과정,폐과,22,2,0,1,1,0,0,0,0,0,9.1
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,에너지・자원공학전공,주간,일반과정,폐과,16,7,0,6,1,0,0,0,0,0,43.8
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,에너지공학부,주간,일반과정,기존,94,12,1,0,11,0,0,0,0,0,12.8
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,에너지자원융합공학전공,주간,일반과정,기존,128,9,0,0,9,0,0,0,0,0,7
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,에너지화학공학전공,주간,일반과정,기존,151,8,0,0,8,0,0,0,0,0,5.3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,융합에너지공학과,야간,계약학과,기존,27,1,0,0,1,0,0,0,0,0,3.7
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,자동차공학과,주간,일반과정,폐과,24,1,0,1,0,0,0,0,0,0,4.2
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,자동차공학전공,주간,일반과정,폐과,24,2,0,2,0,0,0,0,0,0,8.3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,자동화기계전공,주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,재난관리공학전공,주간,일반과정,기존,208,11,0,0,10,1,0,0,0,0,5.3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,재료금속공학과,주간,일반과정,폐과,76,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,재료금속공학전공,주간,일반과정,폐과,5,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,재료융합공학부,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,재료융합공학부 신소재공학전공,주간,일반과정,폐과,14,1,0,0,1,0,0,0,0,0,7.1
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,재료융합공학부 재료금속공학전공,주간,일반과정,폐과,16,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,전기공학과,주간,일반과정,폐과,99,3,0,1,2,0,0,0,0,0,3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,전기공학전공,주간,일반과정,기존,16,2,1,1,0,0,0,0,0,0,12.5
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,전기제어계측공학부,주간,일반과정,기존,102,4,0,0,4,0,0,0,0,0,3.9
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,전기제어계측공학부 전기공학전공,주간,일반과정,폐과,113,4,0,0,4,0,0,0,0,0,3.5
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,전기제어계측공학부 제어계측공학전공,주간,일반과정,폐과,95,5,1,0,4,0,0,0,0,0,5.3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,전기제어공학부,주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,전자공학전공,주간,일반과정,기존,197,8,0,3,5,0,0,0,0,0,4.1
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,전자정보통신공학부,주간,일반과정,기존,106,5,0,1,4,0,0,0,0,0,4.7
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,정밀기계공학과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,정보통신공학전공,주간,일반과정,기존,209,6,1,0,5,0,0,0,0,0,2.9
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,제어계측공학과,주간,일반과정,폐과,106,6,1,0,5,0,0,0,0,0,5.7
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,제어계측공학전공,주간,일반과정,기존,13,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,지구시스템ㆍ재료금속공학부,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,지구환경시스템공학과,주간,일반과정,기존,303,16,0,0,16,0,0,0,0,0,5.3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,컴퓨터・미디어・산업공학부,주간,일반과정,폐과,3,1,0,0,1,0,0,0,0,0,33.3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,컴퓨터・미디어・산업공학부 미디어공학전공,주간,일반과정,폐과,58,3,0,0,1,2,0,0,0,0,5.2
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,컴퓨터・미디어・산업공학부 산업경영공학전공,주간,일반과정,폐과,27,1,0,0,1,0,0,0,0,0,3.7
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,컴퓨터・미디어・산업공학부 컴퓨터공학전공,주간,일반과정,폐과,27,3,0,0,2,1,0,0,0,0,11.1
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,컴퓨터공학과,주간,일반과정,폐과,105,3,0,3,0,0,0,0,0,0,2.9
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,토목공학과,주간,일반과정,폐과,35,1,0,1,0,0,0,0,0,0,2.9
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,토목공학전공,주간,일반과정,기존,14,2,0,1,1,0,0,0,0,0,14.3
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,해양건설시스템공학과,주간,일반과정,폐과,6,4,0,2,2,0,0,0,0,0,66.7
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,화학공학과,주간,일반과정,폐과,10,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,화학공학전공,주간,일반과정,폐과,12,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,환경공학과,주간,일반과정,폐과,14,10,0,10,0,0,0,0,0,0,71.4
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,환경방재공학전공,주간,일반과정,폐과,6,4,0,4,0,0,0,0,0,0,66.7
2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,공학대학,환경해양건설공학과,주간,일반과정,폐과,5,3,0,1,2,0,0,0,0,0,60
2021,대학교,국립,강원,기존,강원대학교,농업생명과학대학,농생명산업학전공,주간,일반과정,기존,8,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,농업생명과학대학,농업기계공학전공,주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0
2021,대학교,국립,강원,기존,강원대학교,농업생명과학대학,농업자원경제학과,주간,일반과정,폐과,76,6,0,5,1,0,0,0,0,0,7.9
2021,대학교,국립,강원,기존,강원대학교,농업생명과학대학,농업자원경제학전공,주간,일반과정,기존,86,1,0,0,1,0,0,0,0,0,1.2
2021,대학교,국립,강원,기존,강원대학교,농업생명과학대학,미래농업융합학부,주간,일반과정,기존,17,0,0,0,0,0,0,0,0,0,0
