기준년도,중도탈락율,기숙사 수용률,전임교원 1인당 학생수(정원기준),전임교원 1인당 학생수(재학생기준),졸업자 수,진학률,정원내 신입생 충원율(%),기숙사 경쟁률,가중 평균 재학생 충원율(%),총 강좌 수,소규모 강좌 비율,평균 강좌 규모 점수,1인당장학금,취업률,학교명
2012,8.0,11.9,32.6,36.6,197.0,18.3,101.7,5.2,117.0,807,0.6,20.9,2180900.0,62.5,한국성서대학교 
2012,2.4,8.1,30.1,34.3,1665.0,7.4,99.8,20.6,134.0,376,0.1,117.6,1831300.0,61.7,한국외국어대학교 
2012,1.7,29.8,29.7,29.8,558.0,7.2,99.7,3.9,104.3,1055,0.1,37.6,2262000.0,53.9,한국체육대학교 
2012,4.5,38.8,55.9,52.5,386.0,14.5,100.0,2.1,98.1,843,0.5,29.6,2180800.0,49.0,한국침례신학대학교 
2012,2.5,11.0,30.4,35.1,953.0,10.8,99.8,15.1,124.6,1416,0.3,38.2,1954600.0,74.9,한국항공대학교 
2012,4.5,11.9,36.1,36.5,2519.0,6.7,99.7,5.1,103.8,4196,0.2,36.2,2023600.0,55.8,한남대학교 
2012,2.0,65.9,31.5,37.0,778.0,15.6,100.0,7.0,124.6,1344,0.3,33.0,2009500.0,57.9,한동대학교 
2012,7.1,16.7,35.1,32.9,586.0,2.2,100.0,6.0,93.7,1730,0.4,26.8,2232600.0,58.6,한라대학교 
2012,4.0,30.4,11.1,12.3,1872.0,6.4,99.8,8.1,117.3,3234,0.3,33.4,2295700.0,51.7,한림대학교 
2012,5.4,16.5,32.0,34.1,1688.0,2.7,100.1,12.3,105.7,3174,0.3,32.7,2166600.0,54.8,한서대학교 
2012,4.7,3.2,29.9,33.1,1440.0,3.1,99.1,14.7,113.8,2943,0.2,32.7,1957700.0,51.4,한성대학교 
2012,4.7,13.4,33.4,36.8,517.0,3.9,99.0,12.5,118.3,1942,0.6,23.0,2871000.0,61.4,한세대학교 
2012,5.1,17.0,36.1,38.0,1160.0,6.1,100.1,14.8,109.0,2127,0.3,36.6,2003700.0,56.9,한신대학교 
2012,2.2,6.3,24.9,27.5,3757.0,14.5,99.9,33.1,133.3,7337,0.5,28.8,2327700.0,62.7,한양대학교 
2012,1.9,28.4,22.6,26.6,2193.0,12.9,99.3,17.5,120.8,3526,0.3,35.3,2063300.0,53.6,한양대학교(ERICA) _분교
2012,9.0,16.4,39.2,33.9,325.0,12.9,91.1,1.7,85.2,826,0.7,21.0,3192800.0,38.9,한일장신대학교 
2012,8.0,10.4,34.1,33.3,902.0,8.0,100.3,11.7,109.3,2215,0.5,28.4,2629000.0,60.0,협성대학교 
2012,8.4,15.0,35.8,35.9,1527.0,2.9,100.0,3.6,98.9,2611,0.3,30.0,2138200.0,57.5,호남대학교 
2012,6.0,48.8,46.0,41.9,142.0,41.5,90.6,1.5,89.0,730,0.8,16.2,1561800.0,20.5,호남신학대학교 
2012,4.9,16.6,35.1,34.5,2706.0,5.3,99.7,8.2,100.6,6770,0.4,30.3,2246400.0,55.3,호서대학교 
2012,7.6,47.3,40.7,32.8,1053.0,1.5,82.6,10.7,83.3,3325,0.6,19.0,2093900.0,64.4,호원대학교 
2012,2.6,4.2,30.2,33.6,2328.0,8.5,99.6,14.4,120.6,4758,0.4,33.5,2901500.0,57.9,홍익대학교 
2013,3.1,4.6,23.6,26.4,3249.0,5.6,100.2,18.7,100.1,8573,0.4,30.4,2665300.0,54.8,가천대학교 
2013,4.6,35.6,24.9,23.4,1455.0,6.3,99.7,5.3,89.1,4885,0.5,29.4,2323700.0,60.3,가톨릭관동대학교 
2013,3.5,81.6,27.4,26.8,124.0,4.0,100.0,3.8,98.3,378,0.5,22.8,4036400.0,55.6,가톨릭꽃동네대학교 
2013,3.3,13.3,35.7,38.6,1439.0,10.1,99.7,18.7,105.4,2704,0.4,33.0,2375700.0,49.9,가톨릭대학교 
2013,1.4,24.7,3.2,3.1,120.0,0.0,100.0,18.6,103.6,1316,0.3,26.3,2551600.0,70.7,가톨릭대학교 _제2캠퍼스
2013,4.2,46.9,19.9,15.0,39.0,51.3,71.3,1.2,70.6,122,0.4,42.4,5084200.0,0.0,가톨릭대학교 _제3캠퍼스
2013,3.1,20.7,54.5,58.7,220.0,40.5,100.0,2.6,103.1,228,0.2,57.4,2617600.0,0.0,감리교신학대학교 
2013,4.9,12.2,34.5,37.1,1697.0,3.2,99.6,11.9,99.4,4507,0.6,25.4,2171900.0,53.3,강남대학교 
2013,7.0,8.8,32.7,33.9,432.0,5.3,100.0,5.7,97.9,771,0.5,24.4,2952100.0,56.9,강서대학교 
2013,2.7,25.4,24.6,25.5,2966.0,12.3,99.8,6.3,102.3,6695,0.4,29.0,1975400.0,45.8,강원대학교 
2013,4.0,47.2,36.1,34.2,1149.0,3.9,99.8,4.3,88.0,3117,0.2,30.6,2912400.0,53.4,강원대학교 _제2캠퍼스
2013,2.1,18.0,29.8,35.8,3367.0,9.8,99.6,14.7,112.8,4991,0.3,33.8,2313400.0,58.4,건국대학교 
2013,4.3,26.3,16.5,19.1,1658.0,7.7,99.6,7.8,107.7,2563,0.3,37.8,2402700.0,46.9,건국대학교(글로컬) _분교
2013,6.3,31.9,31.6,32.8,1316.0,3.8,99.7,5.6,97.5,2639,0.3,31.0,2714100.0,69.0,건양대학교 
2013,1.8,32.5,16.2,17.7,458.0,3.1,100.0,7.2,96.3,828,0.2,41.4,2717900.0,86.3,건양대학교 _제2캠퍼스
2013,3.2,19.3,31.4,34.6,2407.0,5.6,99.5,11.7,101.3,3809,0.3,35.0,2715200.0,53.2,경기대학교 
2013,5.1,10.5,34.2,33.9,2863.0,3.4,99.6,4.4,94.8,5084,0.4,30.2,2242100.0,55.0,경남대학교 
2013,2.6,19.0,24.6,27.3,5814.0,10.5,99.6,9.1,105.7,8300,0.4,33.1,2453800.0,51.2,경북대학교 
2013,2.5,24.2,21.7,23.3,3111.0,8.6,100.0,6.1,105.0,5672,0.3,33.8,2156600.0,46.6,경상국립대학교 
2013,4.6,6.2,31.8,32.7,2926.0,2.8,100.3,6.3,97.3,6591,0.4,29.6,2517600.0,50.9,경성대학교 
2013,7.6,18.7,29.8,29.7,814.0,3.4,98.5,3.6,94.4,2748,0.4,27.8,2369300.0,67.0,경일대학교 
2013,2.1,19.4,20.5,24.2,5506.0,10.6,99.8,16.0,106.3,8243,0.3,35.6,2597200.0,52.5,경희대학교 
2013,4.2,9.8,28.6,31.9,5050.0,4.8,99.6,7.1,103.9,7976,0.4,34.4,2700100.0,52.2,계명대학교 
2013,1.6,9.3,20.7,23.7,4043.0,23.5,99.9,20.0,114.8,6347,0.3,39.0,2765300.0,69.1,고려대학교 
2013,3.1,34.5,30.3,33.9,1333.0,11.3,98.6,8.9,107.3,2699,0.3,33.9,2359000.0,50.1,고려대학교(세종) _분교
2013,6.3,28.6,18.1,18.6,796.0,10.4,100.0,4.2,94.2,2139,0.5,32.7,3177500.0,60.6,고신대학교 
2013,0.5,40.0,28.0,26.9,503.0,0.8,100.0,4.8,98.8,1129,0.1,27.5,1750100.0,76.2,공주교육대학교 
2013,7.8,24.9,28.6,24.4,166.0,27.1,98.4,1.5,87.7,463,0.8,14.6,3811700.0,65.8,광신대학교 
2013,2.5,1.7,28.6,33.4,1664.0,8.8,99.8,12.3,112.8,2590,0.4,33.9,2111300.0,62.6,광운대학교 
2013,3.9,189.6,12.2,6.6,23.0,34.8,60.0,0.6,50.0,77,0.5,19.1,0.0,0.0,광주가톨릭대학교 
2013,0.6,30.2,35.0,34.5,440.0,1.8,100.3,4.0,100.4,982,0.1,27.0,2443800.0,78.6,광주교육대학교 
2013,9.1,24.0,32.5,31.5,1159.0,4.4,100.0,3.6,88.9,2841,0.3,28.5,2820200.0,57.0,광주대학교 
2013,4.1,27.1,32.1,32.7,988.0,3.4,98.8,4.7,92.2,2029,0.5,22.5,2951900.0,62.6,광주여자대학교 
2013,4.8,26.9,24.9,24.6,1245.0,8.4,99.8,4.1,94.3,2504,0.3,28.7,2116800.0,49.5,국립강릉원주대학교 
2013,4.4,29.5,28.3,27.6,1335.0,7.2,99.4,5.3,95.1,3046,0.4,28.4,2362000.0,49.5,국립경국대학교 
2013,3.5,28.2,29.8,31.9,3253.0,7.3,99.5,6.1,98.0,5222,0.4,25.6,2121400.0,50.3,국립공주대학교 
2013,6.0,16.2,27.5,26.1,1565.0,6.4,100.0,6.3,94.5,3123,0.3,27.4,2471300.0,49.6,국립군산대학교 
2013,3.1,22.1,31.8,37.2,1238.0,8.4,99.9,6.0,116.8,2465,0.3,32.8,2162800.0,70.1,국립금오공과대학교 
2013,4.9,23.7,29.7,31.5,1564.0,5.2,100.0,5.8,100.0,3823,0.5,25.2,2230000.0,45.3,국립목포대학교 
2013,3.9,63.2,26.6,26.1,520.0,1.9,99.7,6.2,92.2,967,0.1,30.6,1994900.0,84.8,국립목포해양대학교 
2013,3.0,11.2,31.1,35.8,3566.0,9.3,99.9,6.0,112.8,5529,0.2,32.4,1861900.0,52.6,국립부경대학교 
2013,6.4,22.4,28.3,27.8,1407.0,6.5,99.9,5.0,96.6,2809,0.3,30.4,2228000.0,49.1,국립순천대학교 
2013,3.8,20.3,31.7,33.2,1739.0,8.2,99.9,7.2,107.1,3046,0.3,32.4,1983700.0,54.8,국립창원대학교 
2013,2.9,27.1,26.3,30.6,1445.0,8.1,99.9,7.5,107.7,2901,0.2,29.6,2151600.0,70.8,국립한국해양대학교 
2013,2.8,10.2,28.0,32.1,3099.0,10.9,99.8,13.6,106.2,5955,0.4,33.2,2708800.0,58.7,국민대학교 
2013,7.8,10.7,32.9,30.7,829.0,1.9,99.9,9.0,91.6,2696,0.4,21.5,4021100.0,55.6,극동대학교 
2013,3.7,125.4,20.2,14.6,67.0,4.5,86.3,2.2,74.3,267,0.6,19.6,8270900.0,54.1,금강대학교 
2013,5.0,19.7,33.0,34.9,1207.0,3.2,99.8,5.4,93.0,2705,0.3,31.3,2756900.0,55.4,나사렛대학교 
2013,8.9,18.1,31.7,30.5,699.0,8.7,99.3,5.2,85.0,1540,0.3,30.5,3248500.0,63.5,남부대학교 
2013,1.6,11.4,32.1,35.9,2348.0,10.1,99.7,11.5,112.4,4969,0.4,32.7,2642300.0,51.3,단국대학교 
2013,4.2,21.0,25.9,27.3,2503.0,6.4,99.8,6.3,100.2,5876,0.4,29.7,2432300.0,63.2,대구가톨릭대학교 
2013,0.6,23.4,34.4,33.0,531.0,0.9,100.0,4.1,98.8,1086,0.1,32.9,2049400.0,68.4,대구교육대학교 
2013,4.5,17.6,36.4,38.6,4018.0,3.8,99.9,6.6,99.1,6808,0.3,33.2,2301200.0,53.2,대구대학교 
2013,10.9,16.6,36.2,26.1,212.0,4.7,96.8,3.4,69.6,1676,0.8,15.4,2541700.0,38.0,대구예술대학교 
2013,6.0,18.8,32.9,32.1,1325.0,3.9,99.9,4.5,91.4,2907,0.3,36.6,2717600.0,59.1,대구한의대학교 
2013,6.9,38.0,33.0,25.6,124.0,24.2,78.4,1.4,68.5,332,0.7,19.9,2969100.0,42.9,대신대학교 
2013,2.6,381.6,24.6,13.8,42.0,33.3,30.0,0.3,46.3,70,0.6,18.6,4203200.0,0.0,대전가톨릭대학교 
2013,6.6,13.0,32.4,32.6,1980.0,3.1,99.9,6.6,93.9,4925,0.3,28.1,2714500.0,64.2,대전대학교 
2013,5.2,18.7,33.4,33.9,1777.0,4.2,99.3,8.4,93.9,3050,0.3,28.8,2815600.0,53.4,대진대학교 
2013,3.2,9.5,31.1,37.2,1205.0,7.3,98.9,7.4,110.0,2314,0.4,29.3,2073000.0,46.6,덕성여자대학교 
2013,2.5,7.0,25.1,28.5,2925.0,9.1,99.7,13.9,105.8,4602,0.3,35.6,2640000.0,60.1,동국대학교 
2013,5.5,21.7,23.1,24.9,1851.0,6.1,100.0,4.8,98.0,3700,0.4,29.9,2796900.0,51.9,동국대학교(WISE) _분교
2013,7.7,10.5,33.3,34.0,1080.0,3.2,100.1,5.5,92.2,4277,0.4,25.7,2289200.0,66.5,동명대학교 
2013,6.3,14.4,32.9,35.3,2184.0,2.4,100.0,9.0,97.9,4544,0.3,31.6,2656700.0,59.1,동서대학교 
2013,9.2,18.6,32.1,31.9,1342.0,1.9,100.0,4.4,89.0,2966,0.3,34.1,2787500.0,66.7,동신대학교 
2013,3.0,8.2,27.2,29.8,4185.0,6.7,99.6,6.4,105.8,7618,0.4,32.1,2434600.0,52.0,동아대학교 
2013,7.6,49.4,34.7,31.7,696.0,1.9,100.0,3.8,87.3,1383,0.3,34.2,2466600.0,60.8,동양대학교 
2013,4.9,8.3,32.0,34.0,3339.0,3.3,100.0,7.5,98.8,9087,0.5,26.4,1978200.0,55.0,동의대학교 
2013,11.6,19.5,35.5,24.5,101.0,6.9,100.0,4.2,76.0,285,0.5,21.2,2594400.0,57.8,루터대학교 
2013,3.7,25.5,30.2,31.7,1549.0,12.7,99.9,12.7,97.4,2735,0.3,33.4,2553800.0,54.2,명지대학교 
2013,3.5,11.3,35.1,42.1,1481.0,5.6,99.8,16.4,117.0,2093,0.1,45.7,2443000.0,51.0,명지대학교 _제2캠퍼스
2013,5.4,14.4,33.6,35.2,1731.0,10.1,99.7,5.0,100.0,5116,0.5,24.6,2678900.0,58.7,목원대학교 
2013,2.0,53.4,28.9,31.1,145.0,0.0,100.0,4.2,98.1,259,0.4,27.6,3294500.0,75.4,목포가톨릭대학교 
2013,8.6,17.4,33.5,35.9,1814.0,8.0,99.4,4.4,95.9,4565,0.5,28.8,2440800.0,60.0,배재대학교 
2013,4.8,6.7,35.6,37.1,2968.0,3.1,100.0,7.3,96.4,7735,0.5,25.7,3359500.0,49.5,백석대학교 
2013,4.2,15.9,31.6,33.5,1006.0,2.7,99.9,6.3,92.5,1732,0.4,29.2,3004500.0,62.8,부산가톨릭대학교 
2013,1.9,16.0,24.5,26.5,4339.0,14.0,100.1,6.3,108.3,8028,0.3,33.0,2523800.0,52.6,부산대학교 
2013,4.7,11.9,36.7,37.4,1619.0,3.0,99.9,5.3,97.4,3740,0.4,27.7,2519800.0,53.6,부산외국어대학교 
2013,6.2,39.8,30.4,28.7,72.0,25.0,100.0,3.1,96.1,152,0.5,24.0,4247500.0,68.6,부산장신대학교 
2013,4.0,11.4,31.5,33.9,1134.0,4.3,98.9,8.4,98.8,2623,0.4,29.0,2605700.0,58.4,삼육대학교 
2013,6.5,10.6,35.8,33.9,1783.0,3.1,99.8,4.9,90.8,3567,0.5,27.4,3193700.0,60.8,상지대학교 
2013,1.8,11.9,29.7,30.5,1781.0,17.6,99.8,23.4,110.3,2354,0.3,39.2,2685200.0,66.2,서강대학교 
2013,1.2,40.8,39.3,39.7,528.0,0.4,99.7,4.1,96.5,1185,0.2,26.4,2114500.0,68.4,서울교육대학교 
2013,13.6,10.3,34.8,31.2,146.0,5.5,100.0,2.1,94.0,669,0.7,18.2,2572700.0,58.3,서울기독대학교 
2013,0.9,20.9,14.0,15.6,3465.0,33.2,99.8,7.5,116.1,6182,0.5,30.4,3673600.0,61.3,서울대학교 
2013,2.0,7.4,28.5,33.0,1682.0,10.8,99.3,21.0,119.6,3186,0.4,30.6,1396800.0,63.1,서울시립대학교 
2013,4.4,12.6,36.9,38.0,518.0,14.9,99.4,5.4,100.1,1259,0.4,31.8,3243800.0,57.0,서울신학대학교 
2013,2.9,10.4,32.3,35.9,1688.0,7.3,99.1,11.2,103.9,2819,0.4,32.7,2798100.0,45.5,서울여자대학교 
2013,3.1,36.4,27.8,28.6,127.0,15.0,100.0,2.6,96.5,735,0.7,18.2,2814500.0,27.1,서울장신대학교 
2013,5.0,4.9,35.1,32.8,1449.0,4.6,99.9,4.9,88.9,4027,0.6,24.0,2953600.0,43.2,서원대학교 
2013,6.3,32.3,34.3,36.1,1806.0,3.7,99.9,6.1,96.1,3724,0.3,32.6,3300500.0,59.5,선문대학교 
2013,5.7,2.1,30.8,32.0,1168.0,5.4,100.0,13.6,97.1,2599,0.5,24.8,2770300.0,53.9,성결대학교 
2013,5.3,5.9,35.9,35.7,511.0,2.5,97.8,6.1,99.6,908,0.4,29.2,3195300.0,47.1,성공회대학교 
2013,2.2,21.6,18.4,21.3,4095.0,17.0,99.9,23.6,111.6,4763,0.3,39.4,3574900.0,69.3,성균관대학교 
2013,2.8,3.7,31.9,35.2,2340.0,6.7,99.7,14.0,103.3,4627,0.5,28.4,3497800.0,45.7,성신여자대학교 
2013,6.1,41.0,30.4,30.0,1625.0,2.9,99.5,5.3,90.9,4465,0.4,25.0,2886300.0,59.1,세명대학교 
2013,2.9,5.5,31.1,33.9,2398.0,10.0,99.2,10.4,106.6,4562,0.5,26.8,2319200.0,60.5,세종대학교 
2013,5.4,38.5,30.6,29.8,708.0,3.8,100.0,3.6,89.6,1982,0.4,24.8,2382900.0,65.8,세한대학교 
2013,3.8,125.9,33.7,17.3,45.0,71.1,38.9,0.7,45.6,82,0.1,27.6,7815600.0,0.0,수원가톨릭대학교 
2013,4.8,7.7,34.3,33.7,2296.0,6.9,100.0,13.6,96.1,5233,0.5,27.1,2938900.0,44.5,수원대학교 
2013,2.3,8.5,28.9,30.1,2058.0,10.5,99.8,12.5,104.7,5072,0.5,27.5,2898100.0,54.8,숙명여자대학교 
2013,4.5,25.9,15.2,16.0,2519.0,5.4,99.9,8.0,99.4,4693,0.3,34.2,2345800.0,54.0,순천향대학교 
2013,2.9,9.8,27.8,34.7,2578.0,8.2,99.1,14.2,111.6,4630,0.3,33.0,2616600.0,61.0,숭실대학교 
2013,12.8,13.0,36.9,20.3,733.0,1.8,40.6,1.8,59.3,1480,0.7,19.6,2317800.0,56.4,신경주대학교 
2013,6.5,9.8,35.8,36.1,2075.0,2.7,100.1,5.8,92.9,4831,0.4,27.0,3025900.0,50.1,신라대학교 
2013,7.5,29.7,54.1,41.8,163.0,25.8,92.1,1.8,81.2,297,0.4,27.6,2666700.0,0.0,아신대학교 
2013,2.8,20.3,21.7,25.7,2168.0,13.9,100.2,12.6,114.2,3138,0.3,36.8,2531900.0,61.6,아주대학교 
2013,5.8,17.2,28.0,25.0,93.0,5.4,98.6,5.3,86.3,303,0.5,21.5,2427500.0,58.0,안양대학교 _제2캠퍼스
2013,1.7,21.6,19.0,22.9,4088.0,23.0,99.8,16.0,116.6,6143,0.3,38.9,3195800.0,64.2,연세대학교 
2013,3.1,54.4,18.2,22.4,1720.0,12.6,99.3,9.0,108.5,2644,0.3,37.9,2572600.0,59.0,연세대학교(미래) _분교
2013,2.9,12.8,28.8,32.4,5113.0,7.1,99.1,6.4,106.2,7238,0.3,35.8,2657800.0,51.5,영남대학교 
2013,9.8,46.3,37.0,37.4,109.0,39.4,96.4,1.4,96.4,215,0.3,31.5,2859600.0,32.0,영남신학대학교 
2013,9.1,22.6,30.5,27.0,15.0,60.0,100.5,4.3,79.6,1426,0.3,35.0,2973800.0,0.0,영산선학대학교 
2013,0.9,27.7,23.3,25.0,155.0,0.6,100.0,4.1,95.8,289,0.5,35.8,2807600.0,76.0,예수대학교 
2013,5.0,10.5,32.9,34.2,1273.0,3.1,99.3,11.1,100.1,2480,0.3,31.9,2305900.0,47.0,용인대학교 
2013,5.7,26.1,31.6,31.3,1693.0,4.2,99.6,3.9,91.0,3004,0.3,30.6,2958100.0,54.6,우석대학교 
2013,3.1,13.9,13.8,15.8,2909.0,6.8,99.9,6.1,110.3,5615,0.3,33.0,1998400.0,54.2,울산대학교 
2013,3.5,20.5,25.0,24.9,3451.0,6.4,99.1,4.2,94.9,6154,0.3,36.6,2609700.0,58.3,원광대학교 
2013,9.3,20.8,32.0,28.7,536.0,8.2,87.2,2.5,86.2,1427,0.4,27.9,2399300.0,65.4,위덕대학교 
2013,7.3,39.0,33.4,29.8,559.0,2.5,99.5,5.4,83.8,1794,0.4,25.8,2124000.0,75.7,유원대학교 
2013,2.0,19.8,4.1,4.4,204.0,1.5,99.3,8.9,102.1,323,0.2,36.2,1976000.0,76.5,을지대학교 
2013,3.2,11.3,30.0,31.7,1240.0,1.8,99.4,16.2,93.5,1917,0.3,26.8,2286900.0,69.4,을지대학교 _제2캠퍼스
2013,1.9,8.4,23.1,25.5,3151.0,19.6,99.9,8.1,114.9,4819,0.3,36.4,2698700.0,50.0,이화여자대학교 
2013,3.9,21.3,34.7,35.2,2013.0,8.9,99.5,5.7,96.6,4372,0.4,27.0,2265800.0,54.2,인제대학교 
2013,5.3,23.6,11.4,7.7,26.0,80.8,66.7,1.0,75.4,88,0.4,21.8,4746100.0,0.0,인천가톨릭대학교 
2013,3.4,6.2,33.0,41.9,1586.0,8.5,99.7,6.2,91.4,5028,0.3,33.4,2353100.0,58.5,인천대학교 
2013,1.8,11.0,22.9,27.4,3941.0,11.8,99.6,11.6,113.9,5388,0.3,40.6,2711400.0,63.2,인하대학교 
2013,2.8,36.6,40.9,42.0,162.0,30.2,100.0,3.9,99.2,437,0.6,29.0,2909300.0,0.0,장로회신학대학교 
2013,2.4,19.1,21.2,23.4,3695.0,10.5,99.6,4.9,113.1,6590,0.4,32.0,2122700.0,47.4,전남대학교 
2013,22.1,0.0,22.8,20.2,120.0,0.8,99.1,4.5,87.3,1472,0.5,22.8,2676800.0,54.6,전남대학교 _제2캠퍼스
2013,3.0,18.9,23.1,24.9,4021.0,12.8,99.9,6.1,104.0,6971,0.3,32.0,2246400.0,49.7,전북대학교 
2013,0.9,35.9,36.0,32.3,415.0,2.2,99.7,3.9,99.5,911,0.2,26.2,1967100.0,70.6,전주교육대학교 
2013,6.4,15.7,34.3,34.9,2231.0,3.8,100.3,4.4,94.3,5607,0.3,28.8,2793700.0,56.5,전주대학교 
2013,3.5,16.3,20.4,21.5,1943.0,5.1,100.0,4.1,100.5,4385,0.4,28.6,2236400.0,52.8,제주대학교 
2013,3.6,10.7,30.4,31.8,4208.0,6.6,99.9,3.7,100.0,7984,0.4,31.5,2430000.0,52.6,조선대학교 
2013,4.7,20.5,32.3,32.3,1466.0,2.0,100.1,6.4,94.1,4401,0.5,23.4,2568600.0,58.4,중부대학교 
2013,7.5,120.6,36.2,20.3,56.0,41.1,48.3,0.6,52.7,132,0.5,29.9,1218000.0,0.0,중앙승가대학교 
2013,0.5,29.5,31.0,27.8,466.0,0.4,99.7,5.8,98.7,1114,0.3,25.6,2120300.0,71.8,진주교육대학교 
2013,3.0,35.7,6.2,5.8,116.0,6.9,99.0,4.6,91.0,590,0.3,32.8,1642700.0,65.1,차의과학대학교 
2013,6.9,17.4,37.3,43.6,1280.0,2.6,99.6,15.3,100.1,2931,0.4,25.6,3076200.0,69.1,청운대학교 
2013,0.7,45.8,34.9,30.5,420.0,1.4,100.0,6.0,98.8,1174,0.1,27.4,1850200.0,72.3,청주교육대학교 
2013,3.1,17.7,31.3,33.1,3071.0,3.7,99.7,6.3,96.0,6163,0.5,27.2,2843100.0,50.6,청주대학교 
2013,3.5,50.5,34.8,35.5,385.0,20.3,99.7,4.2,99.9,787,0.3,35.2,3077600.0,57.6,총신대학교 
2013,0.6,50.2,35.0,32.5,433.0,1.4,99.7,4.0,99.8,953,0.1,28.4,1843200.0,76.6,춘천교육대학교 
2013,2.4,19.4,25.4,28.8,3757.0,14.3,99.9,6.7,113.1,6356,0.4,32.8,2023500.0,49.2,충남대학교 
2013,1.9,15.8,24.1,26.4,3079.0,11.5,99.8,6.8,105.2,4712,0.3,36.2,2464000.0,53.0,충북대학교 
2013,4.4,43.3,60.1,46.8,88.0,23.9,89.6,2.5,90.8,470,0.6,17.4,2690200.0,48.0,칼빈대학교 
2013,7.4,21.1,34.6,35.0,821.0,2.3,100.8,9.9,98.3,2024,0.5,27.4,3088500.0,50.9,평택대학교 
2013,0.7,103.7,14.9,16.0,287.0,66.9,99.1,5.8,111.5,665,0.5,27.7,5709000.0,57.6,포항공과대학교 
2013,1.5,59.0,37.2,36.4,548.0,2.4,99.3,5.3,99.1,1466,0.5,22.8,2216800.0,48.2,한국교원대학교 
2013,2.8,65.6,26.0,29.4,669.0,9.7,100.0,8.3,110.1,2116,0.5,27.1,2798600.0,81.8,한국기술교육대학교 
2013,5.4,11.5,28.2,32.3,244.0,8.6,101.3,7.0,106.8,893,0.6,20.1,2562200.0,63.9,한국성서대학교 
2013,2.5,8.1,30.1,34.1,1686.0,7.4,99.9,15.7,112.7,404,0.1,118.5,1995200.0,60.0,한국외국어대학교 
2013,2.8,29.0,29.7,30.4,547.0,5.9,100.0,3.3,103.8,1056,0.2,36.0,2745800.0,50.5,한국체육대학교 
2013,4.7,35.0,57.0,54.8,300.0,16.3,100.0,2.1,97.9,890,0.5,29.3,3154900.0,48.8,한국침례신학대학교 
2013,2.2,11.3,28.4,32.4,1016.0,8.2,100.1,9.2,108.6,1526,0.4,34.7,2551400.0,73.1,한국항공대학교 
2013,4.6,11.6,35.1,36.4,2358.0,6.9,99.7,4.0,98.5,4465,0.3,33.6,2357900.0,52.4,한남대학교 
2013,2.2,75.1,30.2,36.6,752.0,14.5,100.1,5.0,115.7,1334,0.3,33.1,2508600.0,53.7,한동대학교 
2013,6.2,15.5,34.8,35.0,632.0,2.1,100.0,4.8,94.7,1806,0.4,26.9,3246700.0,56.5,한라대학교 
2013,3.7,29.6,11.1,12.3,1695.0,7.0,99.9,6.5,105.9,3288,0.3,32.4,3202600.0,56.6,한림대학교 
2013,4.7,23.4,31.7,33.7,1719.0,3.7,100.0,9.0,93.3,3195,0.3,31.1,3365500.0,56.9,한서대학교 
2013,4.5,3.0,29.9,32.6,1617.0,2.0,98.4,12.5,99.9,2928,0.2,32.2,2553700.0,49.2,한성대학교 
2013,5.1,15.7,32.7,36.2,559.0,7.3,98.3,10.1,102.1,2043,0.6,20.9,3637300.0,54.4,한세대학교 
2013,5.0,17.4,33.2,34.3,1058.0,6.3,100.0,11.8,98.2,1992,0.3,35.6,2631500.0,52.4,한신대학교 
2013,2.0,10.6,23.4,25.1,3691.0,15.8,99.7,25.7,109.3,7164,0.5,29.0,2801600.0,62.6,한양대학교 
2013,2.0,26.6,24.6,30.1,2211.0,12.8,99.7,12.5,107.6,3871,0.4,31.7,2926800.0,54.1,한양대학교(ERICA) _분교
2013,7.7,18.2,36.3,29.5,300.0,12.3,76.0,1.2,74.0,625,0.7,18.6,3892600.0,55.2,한일장신대학교 
2013,6.2,10.1,31.4,31.0,874.0,6.5,99.8,11.1,98.4,2091,0.5,27.8,2806900.0,59.6,협성대학교 
2013,9.0,18.6,35.6,36.6,1421.0,2.8,100.0,4.0,91.8,2871,0.4,28.8,2456300.0,57.6,호남대학교 
2013,6.4,50.5,50.8,44.7,142.0,33.1,100.0,1.9,83.1,711,0.8,16.6,2552400.0,33.3,호남신학대학교 
2013,5.3,15.9,33.2,33.7,2853.0,5.1,99.9,6.6,94.4,7886,0.5,25.8,2655200.0,58.5,호서대학교 
2013,6.5,44.8,36.6,32.1,1215.0,2.5,97.3,12.2,82.2,2820,0.5,22.8,2635300.0,77.7,호원대학교 
2013,2.2,4.1,30.1,33.4,2404.0,8.7,99.4,9.7,105.4,4813,0.4,31.7,3534700.0,56.1,홍익대학교 
2014,2.9,4.3,22.7,25.7,3461.0,5.0,100.1,15.2,103.6,8501,0.4,29.0,2974600.0,56.6,가천대학교 
2014,7.6,33.4,20.4,19.4,1762.0,6.0,99.3,4.3,91.3,4719,0.5,30.5,2901500.0,59.1,가톨릭관동대학교 
2014,2.5,82.7,26.2,24.8,121.0,1.7,98.3,3.1,95.6,395,0.6,21.6,4940700.0,60.7,가톨릭꽃동네대학교 
2014,3.4,13.5,34.8,37.2,1583.0,8.5,99.9,14.4,105.5,2672,0.4,33.0,2763000.0,47.0,가톨릭대학교 
2014,2.8,8.4,3.3,3.2,166.0,0.0,98.8,15.7,102.8,276,0.1,58.6,2947300.0,71.1,가톨릭대학교 _제2캠퍼스
