기준연도,학교명,대계열,1인당장학금
2014,가야대학교(고령) _제2캠퍼스,인문사회계열,0.0
2014,가야대학교(김해),예체능계열,2303200.0
2014,가야대학교(김해),인문사회계열,2940514.244741874
2014,가야대학교(김해),자연과학계열,3217007.3305670815
2014,가천대학교,공학계열,3074145.7036775104
2014,가천대학교,예체능계열,2588130.973025048
2014,가천대학교,의학계열,4991100.0
2014,가천대학교,인문사회계열,2804346.633634509
2014,가천대학교,자연과학계열,3258883.517968117
2014,가톨릭관동대학교,공학계열,2909449.656893325
2014,가톨릭관동대학교,예체능계열,3615234.9236641224
2014,가톨릭관동대학교,의학계열,2172900.0
2014,가톨릭관동대학교,인문사회계열,2738226.511038726
2014,가톨릭관동대학교,자연과학계열,3302674.3119266056
2014,가톨릭꽃동네대학교,인문사회계열,4876200.0
2014,가톨릭꽃동네대학교,자연과학계열,5053900.0
2014,가톨릭대학교,공학계열,2744522.585669782
2014,가톨릭대학교,예체능계열,2088500.0
2014,가톨릭대학교,인문사회계열,2739935.885167464
2014,가톨릭대학교,자연과학계열,2943243.474842767
2014,가톨릭대학교 _제2캠퍼스,의학계열,1839800.0
2014,가톨릭대학교 _제2캠퍼스,자연과학계열,2985400.0
2014,가톨릭대학교 _제3캠퍼스,인문사회계열,5760800.0
2014,감리교신학대학교,인문사회계열,3464456.886898096
2014,강남대학교,공학계열,2878986.4983534575
2014,강남대학교,예체능계열,2804520.314735336
2014,강남대학교,인문사회계열,2507548.5063752276
2014,강남대학교,자연과학계열,2571800.0
2014,강서대학교,예체능계열,3444234.7517730496
2014,강서대학교,인문사회계열,3209421.1764705884
2014,강원대학교,공학계열,2433044.056338028
2014,강원대학교,예체능계열,2644337.6111817025
2014,강원대학교,의학계열,2031460.759493671
2014,강원대학교,인문사회계열,2324254.620716211
2014,강원대학교,자연과학계열,2397760.682085457
2014,강원대학교 _제2캠퍼스,공학계열,2915665.9892029217
2014,강원대학교 _제2캠퍼스,예체능계열,3173515.6576200416
2014,강원대학교 _제2캠퍼스,인문사회계열,3257640.4074702887
2014,강원대학교 _제2캠퍼스,자연과학계열,4160645.3895639745
2014,건국대학교,공학계열,2933982.135128637
2014,건국대학교,예체능계열,2887303.2608695654
2014,건국대학교,의학계열,3053600.0
2014,건국대학교,인문사회계열,2727485.061593638
2014,건국대학교,자연과학계열,3040758.0086580086
2014,건국대학교(글로컬) _분교,공학계열,3044841.366078281
2014,건국대학교(글로컬) _분교,예체능계열,3053889.8902368573
2014,건국대학교(글로컬) _분교,의학계열,0.0
2014,건국대학교(글로컬) _분교,인문사회계열,2865861.5480649187
2014,건국대학교(글로컬) _분교,자연과학계열,3111389.6813353566
2014,건양대학교,공학계열,3239912.542182227
2014,건양대학교,예체능계열,3576300.0
2014,건양대학교,인문사회계열,3142443.126520681
2014,건양대학교,자연과학계열,3616413.5826771655
2014,건양대학교 _제2캠퍼스,의학계열,2027700.0
2014,건양대학교 _제2캠퍼스,인문사회계열,3648900.0
2014,건양대학교 _제2캠퍼스,자연과학계열,3255003.34412082
2014,경기대학교,공학계열,2993635.558659218
2014,경기대학교,예체능계열,3933854.7309833025
2014,경기대학교,인문사회계열,3100408.3303281646
2014,경기대학교,자연과학계열,3089219.302514193
2014,경기대학교 _제2캠퍼스,예체능계열,3284140.2116402118
2014,경기대학교 _제2캠퍼스,인문사회계열,2906079.1706846673
2014,경남과학기술대학교,공학계열,2669088.7314874437
2014,경남과학기술대학교,예체능계열,2508800.0
2014,경남과학기술대학교,인문사회계열,2745845.641025641
2014,경남과학기술대학교,자연과학계열,2990614.499532273
2014,경남대학교,공학계열,2330241.355721393
2014,경남대학교,예체능계열,3130643.155031732
2014,경남대학교,인문사회계열,2470732.399772533
2014,경남대학교,자연과학계열,2846677.402928071
2014,경동대학교,공학계열,3381786.6666666665
2014,경동대학교,예체능계열,5601333.333333333
2014,경동대학교,인문사회계열,3260445.9170854273
2014,경동대학교,자연과학계열,3533480.7463952503
2014,경동대학교 _제2캠퍼스,공학계열,3605700.0
2014,경동대학교 _제2캠퍼스,예체능계열,0.0
2014,경동대학교 _제2캠퍼스,인문사회계열,3109283.832335329
2014,경동대학교 _제2캠퍼스,자연과학계열,3114100.0
2014,경동대학교 _제3캠퍼스,자연과학계열,3880769.7651663404
2014,경동대학교 _제4캠퍼스,공학계열,4145173.529411765
2014,경동대학교 _제4캠퍼스,예체능계열,3209800.0
2014,경동대학교 _제4캠퍼스,인문사회계열,4221102.487562189
2014,경북대학교,공학계열,2859786.0585612725
2014,경북대학교,예체능계열,2718345.254237288
2014,경북대학교,의학계열,1870565.2173913044
2014,경북대학교,인문사회계열,2416961.5600373982
2014,경북대학교,자연과학계열,2888232.955465587
2014,경상국립대학교,공학계열,2648282.4406047515
2014,경상국립대학교,예체능계열,2237111.8279569894
2014,경상국립대학교,의학계열,3100398.393574297
2014,경상국립대학교,인문사회계열,2250459.240458733
2014,경상국립대학교,자연과학계열,2919766.1484918795
2014,경성대학교,공학계열,3119220.767824497
2014,경성대학교,예체능계열,3216491.8177983975
2014,경성대학교,인문사회계열,2730450.1094091902
2014,경성대학교,자연과학계열,2889982.953882078
2014,경운대학교,공학계열,5037288.235294118
2014,경운대학교,예체능계열,4948674.489795919
2014,경운대학교,인문사회계열,3598376.6233766233
2014,경운대학교,자연과학계열,3542124.705882353
2014,경운대학교(산업대),공학계열,3844649.7975708502
2014,경운대학교(산업대),예체능계열,3578021.387283237
2014,경운대학교(산업대),인문사회계열,2516666.2519440125
2014,경운대학교(산업대),자연과학계열,2845415.5223880596
2014,경인교육대학교,인문사회계열,2451303.605015674
2014,경인교육대학교 _제2캠퍼스,예체능계열,2398403.9164490863
2014,경인교육대학교 _제2캠퍼스,인문사회계열,2371186.763450043
2014,경인교육대학교 _제2캠퍼스,자연과학계열,2090470.0460829493
2014,경일대학교,공학계열,3117237.52151463
2014,경일대학교,예체능계열,3006160.5513307983
2014,경일대학교,인문사회계열,2475283.540802213
2014,경일대학교,자연과학계열,3821702.9801324503
2014,경희대학교,공학계열,2985292.1282207347
2014,경희대학교,예체능계열,3083560.872799405
2014,경희대학교,의학계열,2873893.0022573364
2014,경희대학교,인문사회계열,2615737.3299650215
2014,경희대학교,자연과학계열,2909704.818451701
2014,계명대학교,공학계열,3214165.3836150845
2014,계명대학교,예체능계열,3285451.47299509
2014,계명대학교,의학계열,2848800.0
2014,계명대학교,인문사회계열,2939112.845474796
2014,계명대학교,자연과학계열,3337244.8726772196
2014,고려대학교,공학계열,3308695.5263157897
2014,고려대학교,예체능계열,3993936.1486486485
2014,고려대학교,의학계열,3656000.0
2014,고려대학교,인문사회계열,2601634.7459270754
2014,고려대학교,자연과학계열,3106922.637644046
2014,고려대학교(세종) _분교,공학계열,2791899.612102405
2014,고려대학교(세종) _분교,예체능계열,3179122.9287090558
2014,고려대학교(세종) _분교,인문사회계열,2943967.5645653987
2014,고려대학교(세종) _분교,자연과학계열,2919251.7358747446
2014,고신대학교,공학계열,0.0
2014,고신대학교,예체능계열,3736325.108225108
2014,고신대학교,의학계열,2006800.0
2014,고신대학교,인문사회계열,3613607.837150127
2014,고신대학교,자연과학계열,3428280.528846154
2014,공주교육대학교,인문사회계열,2296827.808814401
2014,광신대학교,예체능계열,4058726.923076923
2014,광신대학교,인문사회계열,4020003.601108033
2014,광운대학교,공학계열,2520309.177990644
2014,광운대학교,예체능계열,4933800.0
2014,광운대학교,인문사회계열,2298340.5555555555
2014,광운대학교,자연과학계열,2289969.8591549294
2014,광주가톨릭대학교,인문사회계열,0.0
2014,광주과학기술원,공학계열,6641000.0
2014,광주과학기술원,자연과학계열,6292367.804878049
2014,광주교육대학교,인문사회계열,3016208.9864864866
2014,광주대학교,공학계열,3625096.9839773797
2014,광주대학교,예체능계열,3662575.930735931
2014,광주대학교,인문사회계열,3601374.5972449216
2014,광주대학교,자연과학계열,4321436.540962289
2014,광주여자대학교,예체능계열,3197785.696969697
2014,광주여자대학교,인문사회계열,3506299.4089834513
2014,광주여자대학교,자연과학계열,3607647.5974025973
2014,국립강릉원주대학교,공학계열,2590635.8952702703
2014,국립강릉원주대학교,예체능계열,2957530.7517084284
2014,국립강릉원주대학교,의학계열,2352400.0
2014,국립강릉원주대학교,인문사회계열,2437622.4272242724
2014,국립강릉원주대학교,자연과학계열,2633994.9394939495
2014,국립강릉원주대학교 _제2캠퍼스,공학계열,2909632.0413436694
2014,국립강릉원주대학교 _제2캠퍼스,예체능계열,2536800.0
2014,국립강릉원주대학교 _제2캠퍼스,인문사회계열,2382100.2666666666
2014,국립강릉원주대학교 _제2캠퍼스,자연과학계열,2770398.992443325
2014,국립경국대학교,공학계열,2914888.548864758
2014,국립경국대학교,예체능계열,3136845.652173913
2014,국립경국대학교,인문사회계열,2599656.795716639
2014,국립경국대학교,자연과학계열,2921651.3625592417
2014,국립공주대학교,공학계열,2090900.683829445
2014,국립공주대학교,예체능계열,2839316.5032679737
2014,국립공주대학교,인문사회계열,2274646.155760139
2014,국립공주대학교,자연과학계열,2624233.376690947
2014,국립군산대학교,공학계열,2968736.2828947366
2014,국립군산대학교,예체능계열,3052772.4738675957
2014,국립군산대학교,인문사회계열,2753941.9880715706
2014,국립군산대학교,자연과학계열,3051872.4137931033
2014,국립금오공과대학교,공학계열,2636693.058863559
2014,국립금오공과대학교,인문사회계열,2084732.1937321937
2014,국립금오공과대학교,자연과학계열,2598026.488095238
2014,국립목포대학교,공학계열,2767428.625472888
2014,국립목포대학교,예체능계열,2912094.7004608293
2014,국립목포대학교,인문사회계열,2584432.4940047963
2014,국립목포대학교,자연과학계열,2882937.0159453303
2014,국립목포해양대학교,공학계열,2487154.946852003
2014,국립부경대학교,공학계열,2530462.4800098413
2014,국립부경대학교,예체능계열,2666246.649484536
2014,국립부경대학교,인문사회계열,2077749.5391705069
2014,국립부경대학교,자연과학계열,2504624.210526316
2014,국립순천대학교,공학계열,2798550.5470459517
2014,국립순천대학교,예체능계열,2748804.326123128
2014,국립순천대학교,인문사회계열,2346747.8592162556
2014,국립순천대학교,자연과학계열,2812057.7537593986
2014,국립창원대학교,공학계열,2472892.3737547235
2014,국립창원대학교,예체능계열,2540570.9064327483
2014,국립창원대학교,인문사회계열,2110469.9029126214
2014,국립창원대학교,자연과학계열,2435170.09569378
2014,국립한국교통대학교,공학계열,2884865.0643776823
2014,국립한국교통대학교,예체능계열,3354653.3333333335
2014,국립한국교통대학교,인문사회계열,3197114.3386243386
2014,국립한국교통대학교,자연과학계열,3227910.8496732027
2014,국립한국해양대학교,공학계열,2403058.936223847
2014,국립한국해양대학교,예체능계열,3108200.0
2014,국립한국해양대학교,인문사회계열,2199843.4299516906
2014,국립한국해양대학교,자연과학계열,2404928.5475792987
2014,국립한밭대학교,공학계열,2237201.3333333335
2014,국립한밭대학교,예체능계열,2710833.45323741
2014,국립한밭대학교,인문사회계열,2179126.105717368
2014,국립한밭대학교,자연과학계열,3037539.446366782
2014,국민대학교,공학계열,3161144.283324038
2014,국민대학교,예체능계열,2978482.3175965664
2014,국민대학교,인문사회계열,2672817.1428571427
2014,국민대학교,자연과학계열,2908872.035040431
2014,극동대학교,공학계열,3957512.6559714796
2014,극동대학교,예체능계열,3404076.5217391304
2014,극동대학교,인문사회계열,3269450.737797957
2014,극동대학교,자연과학계열,4192671.878172589
2014,금강대학교,인문사회계열,8354640.939597315
2014,김천대학교,공학계열,3015600.0
2014,김천대학교,예체능계열,2952200.0
2014,김천대학교,인문사회계열,3028465.217391304
2014,김천대학교,자연과학계열,2524181.4611486485
2014,나사렛대학교,공학계열,2403584.6153846155
2014,나사렛대학교,예체능계열,3235612.340425532
2014,나사렛대학교,인문사회계열,3074372.9000770613
2014,나사렛대학교,자연과학계열,2654543.7815975733
2014,남부대학교,공학계열,3806827.6150627616
2014,남부대학교,예체능계열,4637076.715686275
2014,남부대학교,인문사회계열,3121702.492211838
2014,남부대학교,자연과학계열,3645219.831932773
2014,남서울대학교,공학계열,3647445.807590468
2014,남서울대학교,예체능계열,4427593.036529681
2014,남서울대학교,인문사회계열,4096933.071708883
2014,남서울대학교,자연과학계열,4975634.094151213
2014,남서울대학교(산업대),공학계열,4189588.704318937
2014,남서울대학교(산업대),예체능계열,4651981.129807692
2014,남서울대학교(산업대),인문사회계열,4374862.4624624625
2014,남서울대학교(산업대),자연과학계열,4495373.964497041
2014,단국대학교,공학계열,2645462.467569905
2014,단국대학교,예체능계열,3079204.207920792
2014,단국대학교,인문사회계열,2792497.2383225365
2014,단국대학교,자연과학계열,3100653.6458333335
2014,단국대학교 _제2캠퍼스,공학계열,2832054.5197740113
2014,단국대학교 _제2캠퍼스,예체능계열,3639296.887608069
2014,단국대학교 _제2캠퍼스,의학계열,2433942.3913043477
2014,단국대학교 _제2캠퍼스,인문사회계열,2837600.8911521323
2014,단국대학교 _제2캠퍼스,자연과학계열,2961671.825273011
2014,대구가톨릭대학교,공학계열,2802307.2750753337
2014,대구가톨릭대학교,예체능계열,2938613.736654804
2014,대구가톨릭대학교,의학계열,2088700.0
2014,대구가톨릭대학교,인문사회계열,2974363.2263242374
2014,대구가톨릭대학교,자연과학계열,3290380.072793449
2014,대구경북과학기술원,자연과학계열,2801400.0
2014,대구교육대학교,인문사회계열,2620660.8896591566
2014,대구대학교,공학계열,2566741.777896423
2014,대구대학교,예체능계열,3278230.719719134
2014,대구대학교,인문사회계열,2709681.1210945477
2014,대구대학교,자연과학계열,3126161.960326721
2014,대구예술대학교,예체능계열,2930869.6603773586
2014,대구예술대학교,인문사회계열,1116750.0
2014,대구예술대학교,자연과학계열,3583800.0
2014,대구외국어대학교,인문사회계열,2206068.125
2014,대구한의대학교,공학계열,2692506.3394683027
2014,대구한의대학교,예체능계열,2823584.12371134
2014,대구한의대학교,의학계열,2144600.0
2014,대구한의대학교,인문사회계열,2417270.248709526
2014,대구한의대학교,자연과학계열,2957262.810810811
2014,대신대학교,예체능계열,3010641.237113402
2014,대신대학교,인문사회계열,3761370.8154506437
2014,대전가톨릭대학교,인문사회계열,4836300.0
2014,대전대학교,공학계열,2832005.0738916257
2014,대전대학교,예체능계열,3022625.378346915
2014,대전대학교,의학계열,1732700.0
2014,대전대학교,인문사회계열,3066461.490306947
2014,대전대학교,자연과학계열,3086267.3346693385
2014,대전신학교,인문사회계열,1359000.0
2014,대전신학대학교,인문사회계열,4405100.0
2014,대진대학교,공학계열,3770419.615728329
2014,대진대학교,예체능계열,3275312.130885874
2014,대진대학교,인문사회계열,3775509.7425006637
2014,대진대학교,자연과학계열,3827450.6933744224
2014,덕성여자대학교,공학계열,3511948.7804878047
2014,덕성여자대학교,예체능계열,3275169.472361809
2014,덕성여자대학교,인문사회계열,3034860.670989569
2014,덕성여자대학교,자연과학계열,3362450.258684405
2014,동국대학교,공학계열,2655830.7925987295
2014,동국대학교,예체능계열,3165488.785046729
2014,동국대학교,인문사회계열,2831651.577484364
2014,동국대학교,자연과학계열,2807168.4729064037
2014,동국대학교(WISE) _분교,공학계열,2554645.7034220533
2014,동국대학교(WISE) _분교,예체능계열,3402276.6550522647
2014,동국대학교(WISE) _분교,의학계열,2645459.902200489
2014,동국대학교(WISE) _분교,인문사회계열,3002177.162999359
2014,동국대학교(WISE) _분교,자연과학계열,2951444.951140065
2014,동덕여자대학교,공학계열,2458032.705882353
2014,동덕여자대학교,예체능계열,2626350.862777321
2014,동덕여자대학교,인문사회계열,2374858.5068974844
2014,동덕여자대학교,자연과학계열,2476723.156899811
2014,동명대학교,공학계열,3438900.6325777546
2014,동명대학교,예체능계열,3160847.807017544
2014,동명대학교,인문사회계열,2757041.107286288
2014,동명대학교,자연과학계열,3356648.2035928145
2014,동명정보대학교,공학계열,1146545.4545454546
2014,동명정보대학교,예체능계열,629940.0
2014,동명정보대학교,인문사회계열,529220.0
2014,동서대학교,공학계열,3187475.3164556962
2014,동서대학교,예체능계열,2855387.7966101696
2014,동서대학교,인문사회계열,3164190.8957145484
2014,동서대학교,자연과학계열,3887312.2060470325
2014,동신대학교,공학계열,3425749.8333333335
2014,동신대학교,예체능계열,3757809.7378277155
2014,동신대학교,의학계열,2388100.0
2014,동신대학교,인문사회계열,3298205.7400574004
2014,동신대학교,자연과학계열,3561479.5690012434
2014,동아대학교,공학계열,2768308.9265165213
2014,동아대학교,예체능계열,3397306.4043915826
2014,동아대학교,의학계열,2662100.0
2014,동아대학교,인문사회계열,2702617.168581186
2014,동아대학교,자연과학계열,2788012.960973863
2014,동양대학교,공학계열,2254708.3808437856
2014,동양대학교,예체능계열,3344842.729970326
2014,동양대학교,인문사회계열,2365547.0617042114
2014,동양대학교,자연과학계열,3145400.0
2014,동의대학교,공학계열,2858308.26446281
2014,동의대학교,예체능계열,3364298.8513998566
2014,동의대학교,의학계열,2343600.0
2014,동의대학교,인문사회계열,2673496.2207792206
2014,동의대학교,자연과학계열,2907851.7971246005
2014,루터대학교,예체능계열,3076900.0
2014,루터대학교,인문사회계열,3510849.275362319
2014,루터대학교,자연과학계열,3342500.0
2014,명지대학교,공학계열,2857769.9062976683
2014,명지대학교,예체능계열,3507642.6415094337
2014,명지대학교,자연과학계열,3186436.516264428
2014,명지대학교 _제2캠퍼스,공학계열,3219883.700440529
2014,명지대학교 _제2캠퍼스,인문사회계열,2854218.1966242227
2014,목원대학교,공학계열,3192332.1948134094
2014,목원대학교,예체능계열,3205100.2952340785
2014,목원대학교,인문사회계열,3080101.1970313624
2014,목원대학교,자연과학계열,3066058.2491582492
2014,목포가톨릭대학교,인문사회계열,3998998.601398601
2014,목포가톨릭대학교,자연과학계열,3652200.0
2014,배재대학교,공학계열,3085341.398672792
2014,배재대학교,예체능계열,3718325.052192067
2014,배재대학교,인문사회계열,3216460.417853751
2014,배재대학교,자연과학계열,3327927.5434243176
2014,백석대학교,공학계열,3320181.3463098137
2014,백석대학교,예체능계열,4122868.2926829266
2014,백석대학교,인문사회계열,3707448.0598877105
2014,백석대학교,자연과학계열,4421099.402220325
2014,부산가톨릭대학교,공학계열,3392806.9637883008
2014,부산가톨릭대학교,인문사회계열,3211691.501416431
2014,부산가톨릭대학교,자연과학계열,3872865.397663023
2014,부산교육대학교,인문사회계열,2604162.281795511
2014,부산대학교,공학계열,3048027.4414437474
2014,부산대학교,예체능계열,2790653.4971644613
2014,부산대학교,의학계열,0.0
2014,부산대학교,인문사회계열,2483750.4476397177
2014,부산대학교,자연과학계열,2820573.3374766936
2014,부산외국어대학교,공학계열,3143112.8151260503
2014,부산외국어대학교,예체능계열,3940304.150943396
2014,부산외국어대학교,인문사회계열,2728823.070398643
2014,부산외국어대학교,자연과학계열,3102800.0
2014,부산장신대학교,인문사회계열,4861351.851851852
2014,삼육대학교,공학계열,3174593.670886076
2014,삼육대학교,예체능계열,2793954.282407407
2014,삼육대학교,인문사회계열,3120113.785154449
2014,삼육대학교,자연과학계열,3296043.119747899
2014,상명대학교,공학계열,2685288.5474860333
2014,상명대학교,예체능계열,3073579.400386847
2014,상명대학교,인문사회계열,2729519.38138479
2014,상명대학교,자연과학계열,3043632.3636363638
2014,상명대학교(천안) _분교,공학계열,3252251.038338658
2014,상명대학교(천안) _분교,예체능계열,3347752.037617555
2014,상명대학교(천안) _분교,인문사회계열,3027672.448979592
2014,상명대학교(천안) _분교,자연과학계열,3128280.112044818
2014,상지대학교,공학계열,2825019.9024390243
2014,상지대학교,예체능계열,3222279.56284153
2014,상지대학교,의학계열,3136500.0
2014,상지대학교,인문사회계열,2921111.7208840325
2014,상지대학교,자연과학계열,2756648.939554613
2014,서강대학교,공학계열,3220858.771444383
2014,서강대학교,인문사회계열,2685230.162412993
2014,서강대학교,자연과학계열,3021160.655737705
2014,서경대학교,공학계열,3176874.6149106594
2014,서경대학교,예체능계열,2775893.5217903415
2014,서경대학교,인문사회계열,2660578.319077724
2014,서경대학교,자연과학계열,3127902.3861171366
2014,서남대학교,공학계열,2040470.5882352942
2014,서남대학교,예체능계열,3348033.3333333335
2014,서남대학교,의학계열,655700.0
2014,서남대학교,인문사회계열,3070671.052631579
2014,서남대학교,자연과학계열,1645117.5
2014,서남대학교 _제2캠퍼스,공학계열,1431550.3649635036
2014,서남대학교 _제2캠퍼스,예체능계열,2870098.484848485
2014,서남대학교 _제2캠퍼스,인문사회계열,1278160.9571788413
2014,서남대학교 _제2캠퍼스,자연과학계열,1591900.0
2014,서울과학기술대학교,공학계열,2814246.693121693
2014,서울과학기술대학교,예체능계열,2377162.0466321246
2014,서울과학기술대학교,인문사회계열,3169530.712166172
2014,서울과학기술대학교,자연과학계열,2964666.057441253
2014,서울과학기술대학교(산업대),공학계열,2514618.7690742626
2014,서울과학기술대학교(산업대),예체능계열,2105256.8403908797
2014,서울과학기술대학교(산업대),인문사회계열,2521596.707105719
2014,서울과학기술대학교(산업대),자연과학계열,2677602.2346368716
2014,서울교육대학교,인문사회계열,2208024.9354005167
2014,서울기독대학교,예체능계열,3360209.6774193547
2014,서울기독대학교,인문사회계열,3077869.827586207
2014,서울대학교,공학계열,3707099.365899483
2014,서울대학교,예체능계열,2839536.194563662
2014,서울대학교,의학계열,3714520.634920635
2014,서울대학교,인문사회계열,2563095.176452458
2014,서울대학교,자연과학계열,3475912.332668755
2014,서울시립대학교,공학계열,1587036.4272671943
2014,서울시립대학교,예체능계열,1720377.7049180327
2014,서울시립대학교,인문사회계열,1326926.9272529858
2014,서울시립대학교,자연과학계열,1586469.4344163658
2014,서울신학대학교,예체능계열,4110106.1946902657
2014,서울신학대학교,인문사회계열,4435081.349003577
2014,서울여자대학교,공학계열,3260300.81300813
2014,서울여자대학교,예체능계열,2721973.023839398
2014,서울여자대학교,인문사회계열,3017335.152838428
2014,서울여자대학교,자연과학계열,2994893.372703412
2014,서울장신대학교,예체능계열,2824800.0
2014,서울장신대학교,인문사회계열,3441122.580645161
2014,서울한영대학교,예체능계열,3736300.0
2014,서울한영대학교,인문사회계열,3377066.18705036
2014,서원대학교,공학계열,3055679.190751445
2014,서원대학교,예체능계열,3045445.9734964324
2014,서원대학교,인문사회계열,3174369.311613242
2014,서원대학교,자연과학계열,3083625.324675325
2014,선문대학교,공학계열,3316606.985815603
2014,선문대학교,예체능계열,3774441.3114754097
2014,선문대학교,인문사회계열,3709721.729062138
2014,선문대학교,자연과학계열,3804791.053828658
2014,성결대학교,공학계열,3384392.33201581
2014,성결대학교,예체능계열,3371742.0560747664
2014,성결대학교,인문사회계열,3312711.7255356107
2014,성공회대학교,공학계열,3453568.8848920865
2014,성공회대학교,인문사회계열,3310137.6449054303
2014,성균관대학교,공학계열,3835407.570977918
2014,성균관대학교,예체능계열,3050340.6725380304
2014,성균관대학교,의학계열,9492000.0
2014,성균관대학교,인문사회계열,2908619.738880283
2014,성균관대학교,자연과학계열,3698379.3469387754
2014,성신여자대학교,공학계열,3141221.776504298
2014,성신여자대학교,예체능계열,3321822.183252959
2014,성신여자대학교,인문사회계열,3209258.452618228
2014,성신여자대학교,자연과학계열,4017226.5418502204
2014,세명대학교,공학계열,3267370.777690495
2014,세명대학교,예체능계열,3394132.541322314
2014,세명대학교,의학계열,2700300.0
2014,세명대학교,인문사회계열,3276471.2132629994
2014,세명대학교,자연과학계열,3645661.331956634
2014,세종대학교,공학계열,2739734.076999013
2014,세종대학교,예체능계열,2342271.409214092
2014,세종대학교,인문사회계열,2433962.7034883723
2014,세종대학교,자연과학계열,2442025.8700696058
2014,세한대학교,공학계열,2475992.7710843375
2014,세한대학교,예체능계열,2814395.97211464
2014,세한대학교,인문사회계열,2560454.611811546
2014,세한대학교,자연과학계열,3320048.6585365855
2014,세한대학교 _제2캠퍼스,예체능계열,2391860.4501607716
2014,세한대학교 _제2캠퍼스,인문사회계열,1750500.0
2014,송원대학교,공학계열,3588315.107913669
2014,송원대학교,예체능계열,3785308.5585585586
2014,송원대학교,인문사회계열,3371643.243243243
2014,송원대학교,자연과학계열,3330189.4941634242
2014,수원가톨릭대학교,인문사회계열,8828900.0
2014,수원대학교,공학계열,3286928.1426953566
2014,수원대학교,예체능계열,3484166.8411867362
2014,수원대학교,인문사회계열,3062961.0895946296
2014,수원대학교,자연과학계열,3127457.835218094
2014,숙명여자대학교,공학계열,3115159.4537815126
2014,숙명여자대학교,예체능계열,2979143.356207112
2014,숙명여자대학교,인문사회계열,3154715.756016346
2014,숙명여자대학교,자연과학계열,3103389.780154486
2014,순복음총회신학교,예체능계열,0.0
2014,순복음총회신학교,인문사회계열,3562196.7213114756
2014,순천향대학교,공학계열,2875298.1232294617
2014,순천향대학교,예체능계열,2967857.230769231
2014,순천향대학교,의학계열,1878700.0
2014,순천향대학교,인문사회계열,3089970.7505518766
2014,순천향대학교,자연과학계열,3164751.64556962
2014,숭실대학교,공학계열,2664299.392153251
2014,숭실대학교,예체능계열,4544300.0
2014,숭실대학교,인문사회계열,2818628.036500944
2014,숭실대학교,자연과학계열,2528023.169398907
2014,신경주대학교,공학계열,2389625.11627907
2014,신경주대학교,예체능계열,2622433.962264151
2014,신경주대학교,인문사회계열,2449576.5034965035
2014,신경주대학교,자연과학계열,2581373.3423545333
2014,신라대학교,공학계열,3199922.976680384
2014,신라대학교,예체능계열,2779435.714285714
2014,신라대학교,인문사회계열,2827195.247560535
2014,신라대학교,자연과학계열,3255073.9589807335
2014,신한대학교,공학계열,2615279.4979079496
2014,신한대학교,인문사회계열,2100600.0
2014,신한대학교,자연과학계열,2961000.0
2014,신한대학교 _제2캠퍼스,공학계열,2292736.9565217393
2014,신한대학교 _제2캠퍼스,예체능계열,2453809.405940594
2014,신한대학교 _제2캠퍼스,인문사회계열,2476918.546365915
2014,신한대학교 _제2캠퍼스,자연과학계열,2666657.092819615
2014,아신대학교,인문사회계열,3339178.982597055
2014,아주대학교,공학계열,2677848.2902584495
2014,아주대학교,의학계열,4574001.324503311
2014,아주대학교,인문사회계열,2840395.56803995
2014,아주대학교,자연과학계열,2763306.4356435644
2014,안양대학교,공학계열,3132329.9575070823
2014,안양대학교,예체능계열,2910109.124087591
2014,안양대학교,인문사회계열,3218767.4409127953
2014,안양대학교,자연과학계열,3396424.404761905
2014,안양대학교 _제2캠퍼스,공학계열,2721206.010928962
2014,안양대학교 _제2캠퍼스,인문사회계열,2284544.8398576514
2014,안양대학교 _제2캠퍼스,자연과학계열,2883500.0
2014,연세대학교,공학계열,4066598.8848429676
2014,연세대학교,예체능계열,3376829.950738916
2014,연세대학교,의학계열,3798782.638888889
2014,연세대학교,인문사회계열,2755525.0256095063
2014,연세대학교,자연과학계열,3070590.5122764474
2014,연세대학교(미래) _분교,공학계열,2918540.3661726243
2014,연세대학교(미래) _분교,예체능계열,2256253.8834951455
2014,연세대학교(미래) _분교,의학계열,3057200.0
2014,연세대학교(미래) _분교,인문사회계열,2599656.3826086954
2014,연세대학교(미래) _분교,자연과학계열,2906403.8666666667
2014,영남대학교,공학계열,3766566.1842882456
2014,영남대학교,예체능계열,3918047.8738652654
2014,영남대학교,의학계열,3395800.0
2014,영남대학교,인문사회계열,3368785.109414758
2014,영남대학교,자연과학계열,3911149.257688229
2014,영남신학대학교,인문사회계열,3319390.7786885244
2014,영산대학교,공학계열,2332144.4776119404
2014,영산대학교,예체능계열,3739619.8757763975
2014,영산대학교,인문사회계열,2201229.034229829
2014,영산대학교,자연과학계열,3571082.4175824174
2014,영산대학교 _제2캠퍼스,공학계열,2320293.4210526315
2014,영산대학교 _제2캠퍼스,예체능계열,2602983.6805555555
2014,영산대학교 _제2캠퍼스,인문사회계열,2355832.6482951893
2014,영산대학교 _제2캠퍼스,자연과학계열,2751109.7112860894
2014,영산대학교(산업대),공학계열,557333.3333333334
2014,영산대학교(산업대),예체능계열,0.0
2014,영산대학교(산업대),인문사회계열,519986.6666666667
2014,영산대학교(산업대) _제2캠퍼스,예체능계열,982666.6666666666
