기준연도,학교명,대계열,1인당장학금
2021,경동대학교 _제4캠퍼스,자연과학계열,1360084.9722826087
2021,경북대학교,공학계열,1408513.5929988332
2021,경북대학교,예체능계열,1491436.40158883
2021,경북대학교,의학계열,1283400.8852015461
2021,경북대학교,인문사회계열,1193219.2150671142
2021,경북대학교,자연과학계열,1347588.3020453572
2021,경상국립대학교,공학계열,1329169.4980538923
2021,경상국립대학교,예체능계열,1244977.7352011495
2021,경상국립대학교,의학계열,1585982.9602985075
2021,경상국립대학교,인문사회계열,1229802.296253085
2021,경상국립대학교,자연과학계열,1378789.6742774928
2021,경성대학교,공학계열,1732963.795989061
2021,경성대학교,예체능계열,1963034.7455755312
2021,경성대학교,인문사회계열,1497308.9492726293
2021,경성대학교,자연과학계열,1709016.835035461
2021,경운대학교,공학계열,2454231.8492665472
2021,경운대학교,예체능계열,2766424.190909091
2021,경운대학교,인문사회계열,2011999.7109014676
2021,경운대학교,자연과학계열,2012244.5554923674
2021,경인교육대학교,인문사회계열,1058398.668410777
2021,경인교육대학교 _제2캠퍼스,인문사회계열,1073128.1869367664
2021,경일대학교,공학계열,1990435.1849179806
2021,경일대학교,예체능계열,2061990.7787528867
2021,경일대학교,인문사회계열,1584839.7837523452
2021,경일대학교,자연과학계열,2030357.9777479894
2021,경희대학교,공학계열,1604134.688469791
2021,경희대학교,예체능계열,1844163.4089039469
2021,경희대학교,의학계열,1365103.725518409
2021,경희대학교,인문사회계열,1358631.9038345015
2021,경희대학교,자연과학계열,1534026.3476280202
2021,계명대학교,공학계열,1940514.569031839
2021,계명대학교,예체능계열,2061875.326259947
2021,계명대학교,의학계열,1585435.037264957
2021,계명대학교,인문사회계열,1824853.5194696242
2021,계명대학교,자연과학계열,1970536.977394408
2021,고려대학교,공학계열,1847535.7822553525
2021,고려대학교,예체능계열,2364725.0293322066
2021,고려대학교,의학계열,1903510.174766355
2021,고려대학교,인문사회계열,1612979.9031604142
2021,고려대학교,자연과학계열,1667320.5229755738
2021,고려대학교(세종) _분교,공학계열,1641442.3538701443
2021,고려대학교(세종) _분교,예체능계열,2002570.356401384
2021,고려대학교(세종) _분교,인문사회계열,1672775.268047436
2021,고려대학교(세종) _분교,자연과학계열,1794721.7246478873
2021,고신대학교,예체능계열,2425482.266251729
2021,고신대학교,의학계열,851316.2407284768
2021,고신대학교,인문사회계열,2249422.295913235
2021,고신대학교,자연과학계열,1804425.8114624508
2021,공주교육대학교,인문사회계열,1089432.748694425
2021,광신대학교,예체능계열,2365635.1796536795
2021,광신대학교,인문사회계열,2242673.9529839884
2021,광운대학교,공학계열,1494493.6725788768
2021,광운대학교,예체능계열,2381507.449832776
2021,광운대학교,인문사회계열,1351205.3405293508
2021,광운대학교,자연과학계열,1579461.6933844679
2021,광주가톨릭대학교,인문사회계열,8169.94248366013
2021,광주과학기술원,공학계열,2989104.3781879195
2021,광주과학기술원,자연과학계열,3013774.1024771836
2021,광주교육대학교,인문사회계열,1843498.233907386
2021,광주대학교,공학계열,1891114.759949803
2021,광주대학교,예체능계열,2218042.0252964427
2021,광주대학교,인문사회계열,1939653.646048358
2021,광주대학교,자연과학계열,2009624.4149682717
2021,광주여자대학교,공학계열,3351613.826666667
2021,광주여자대학교,예체능계열,2313539.0335122696
2021,광주여자대학교,인문사회계열,2052429.3692672143
2021,광주여자대학교,자연과학계열,2199187.8417290673
2021,국립강릉원주대학교,공학계열,1429825.0000545257
2021,국립강릉원주대학교,예체능계열,1858568.1471461186
2021,국립강릉원주대학교,의학계열,1502999.353398058
2021,국립강릉원주대학교,인문사회계열,1305274.831937562
2021,국립강릉원주대학교,자연과학계열,1515743.0889418777
2021,국립강릉원주대학교 _제2캠퍼스,공학계열,1526068.3198347108
2021,국립강릉원주대학교 _제2캠퍼스,인문사회계열,1538715.3715715713
2021,국립강릉원주대학교 _제2캠퍼스,자연과학계열,1368973.172808321
2021,국립경국대학교,공학계열,1629682.975303293
2021,국립경국대학교,예체능계열,1786822.1822463768
2021,국립경국대학교,인문사회계열,1517346.2133593515
2021,국립경국대학교,자연과학계열,1585668.642070637
2021,국립공주대학교,공학계열,1230491.0359420972
2021,국립공주대학교,예체능계열,1550695.7579155674
2021,국립공주대학교,인문사회계열,1252022.7465130568
2021,국립공주대학교,자연과학계열,1424063.05577121
2021,국립군산대학교,공학계열,1389062.3583461472
2021,국립군산대학교,예체능계열,1393787.0095346197
2021,국립군산대학교,인문사회계열,1268312.53235589
2021,국립군산대학교,자연과학계열,1401155.5340291453
2021,국립금오공과대학교,공학계열,1408507.71316621
2021,국립금오공과대학교,인문사회계열,1406769.0222560975
2021,국립금오공과대학교,자연과학계열,1322982.7010706638
2021,국립목포대학교,공학계열,1711668.431363331
2021,국립목포대학교,예체능계열,1697803.2341394024
2021,국립목포대학교,인문사회계열,1592387.5838204592
2021,국립목포대학교,자연과학계열,1605199.438048956
2021,국립목포해양대학교,공학계열,1128777.7829732408
2021,국립부경대학교,공학계열,1398346.2616985496
2021,국립부경대학교,예체능계열,1401204.172105997
2021,국립부경대학교,인문사회계열,1167628.7692110392
2021,국립부경대학교,자연과학계열,1384734.4728358793
2021,국립순천대학교,공학계열,1480369.4423149312
2021,국립순천대학교,예체능계열,1606190.4017421603
2021,국립순천대학교,인문사회계열,1235231.452996213
2021,국립순천대학교,자연과학계열,1479240.136973479
2021,국립창원대학교,공학계열,1407289.8986699407
2021,국립창원대학교,예체능계열,1642297.1414615957
2021,국립창원대학교,인문사회계열,1261245.1107431825
2021,국립창원대학교,자연과학계열,1405261.9455677292
2021,국립한국교통대학교,공학계열,1417203.5038381957
2021,국립한국교통대학교,예체능계열,1697522.571807838
2021,국립한국교통대학교,인문사회계열,1529776.5576561638
2021,국립한국교통대학교,자연과학계열,1546992.997447644
2021,국립한국해양대학교,공학계열,1217734.2889874803
2021,국립한국해양대학교,예체능계열,1531420.4387254901
2021,국립한국해양대학교,인문사회계열,1265673.584957957
2021,국립한국해양대학교,자연과학계열,1285416.1354166667
2021,국립한밭대학교,공학계열,1320368.6251508477
2021,국립한밭대학교,예체능계열,1516815.6033568904
2021,국립한밭대학교,인문사회계열,1370296.9326593294
2021,국립한밭대학교,자연과학계열,1585539.3384845464
2021,국민대학교,공학계열,1788716.2182521173
2021,국민대학교,예체능계열,1555796.5972227897
2021,국민대학교,인문사회계열,1623810.1672448006
2021,국민대학교,자연과학계열,1762396.3943678162
2021,극동대학교,공학계열,1927707.6083393765
2021,극동대학교,예체능계열,2021601.43952
2021,극동대학교,인문사회계열,1760636.2830372492
2021,극동대학교,자연과학계열,2021501.822885835
2021,금강대학교,인문사회계열,3857446.596586345
2021,김천대학교,공학계열,2193176.0353125
2021,김천대학교,예체능계열,3189067.5969387754
2021,김천대학교,인문사회계열,2212587.4170970614
2021,김천대학교,자연과학계열,2035363.7519957423
2021,나사렛대학교,공학계열,1640576.6683972913
2021,나사렛대학교,예체능계열,2247090.784156379
2021,나사렛대학교,인문사회계열,2141994.2585870284
2021,나사렛대학교,자연과학계열,2309563.649214286
2021,남부대학교,공학계열,1862273.9481012656
2021,남부대학교,예체능계열,2154298.779059829
2021,남부대학교,인문사회계열,1775995.5802419356
2021,남부대학교,자연과학계열,1790271.496361632
2021,남서울대학교,공학계열,1767630.3306962708
2021,남서울대학교,예체능계열,2108187.963088829
2021,남서울대학교,인문사회계열,1769267.4208812492
2021,남서울대학교,자연과학계열,2334958.4829661017
2021,단국대학교,공학계열,1571044.199864149
2021,단국대학교,예체능계열,1768130.8079548744
2021,단국대학교,인문사회계열,1608594.1325085722
2021,단국대학교,자연과학계열,1725947.4530398324
2021,단국대학교 _제2캠퍼스,공학계열,1640669.466418835
2021,단국대학교 _제2캠퍼스,예체능계열,1920175.7190492477
2021,단국대학교 _제2캠퍼스,의학계열,1037506.6458590853
2021,단국대학교 _제2캠퍼스,인문사회계열,1651605.70423433
2021,단국대학교 _제2캠퍼스,자연과학계열,1700769.9359601673
2021,대구가톨릭대학교,공학계열,2000506.5724657532
2021,대구가톨릭대학교,예체능계열,1990666.226749611
2021,대구가톨릭대학교,의학계열,874108.037654321
2021,대구가톨릭대학교,인문사회계열,1802928.6135486716
2021,대구가톨릭대학교,자연과학계열,1992507.632460826
2021,대구경북과학기술원,자연과학계열,1382163.098356983
2021,대구교육대학교,인문사회계열,1000823.726440461
2021,대구대학교,공학계열,1884405.0899103137
2021,대구대학교,예체능계열,2100132.378145467
2021,대구대학교,인문사회계열,1934004.5439071567
2021,대구대학교,자연과학계열,2168883.3962446656
2021,대구예술대학교,예체능계열,1956544.0910702113
2021,대구예술대학교,자연과학계열,2309670.2125
2021,대구한의대학교,공학계열,2113461.8560461416
2021,대구한의대학교,예체능계열,1948776.188
2021,대구한의대학교,의학계열,1010044.8746696035
2021,대구한의대학교,인문사회계열,1978890.2893929712
2021,대구한의대학교,자연과학계열,1957905.2205133557
2021,대신대학교,예체능계열,2467133.2498039217
2021,대신대학교,인문사회계열,2716955.2436762224
2021,대전가톨릭대학교,인문사회계열,1755499.9907692308
2021,대전대학교,공학계열,1762788.7452772856
2021,대전대학교,예체능계열,2018632.0263463133
2021,대전대학교,의학계열,1217362.0084772373
2021,대전대학교,인문사회계열,1843461.600663199
2021,대전대학교,자연과학계열,1693298.4544871794
2021,대전신학대학교,인문사회계열,3226174.125
2021,대진대학교,공학계열,1870855.279020287
2021,대진대학교,예체능계열,2063206.0227087575
2021,대진대학교,인문사회계열,1727463.4762200667
2021,대진대학교,자연과학계열,2032770.9709340301
2021,덕성여자대학교,공학계열,1408246.5226723095
2021,덕성여자대학교,예체능계열,1644731.1049526583
2021,덕성여자대학교,인문사회계열,1473295.3596900518
2021,덕성여자대학교,자연과학계열,1422659.2663736264
2021,동국대학교,공학계열,1538483.1564134667
2021,동국대학교,예체능계열,1928272.0739685658
2021,동국대학교,인문사회계열,1661131.3452453231
2021,동국대학교,자연과학계열,1596169.8974331552
2021,동국대학교(WISE) _분교,공학계열,1647671.4117101938
2021,동국대학교(WISE) _분교,예체능계열,2396715.0176107106
2021,동국대학교(WISE) _분교,의학계열,994364.0953282828
2021,동국대학교(WISE) _분교,인문사회계열,1855173.4276655898
2021,동국대학교(WISE) _분교,자연과학계열,1759099.3777943926
2021,동덕여자대학교,공학계열,1602231.54425
2021,동덕여자대학교,예체능계열,1736352.7803823773
2021,동덕여자대학교,인문사회계열,1521748.8060546555
2021,동덕여자대학교,자연과학계열,1555080.5313417723
2021,동명대학교,공학계열,2115480.2416215353
2021,동명대학교,예체능계열,2071007.3717046238
2021,동명대학교,인문사회계열,1798213.6043018212
2021,동명대학교,자연과학계열,2163427.468894009
2021,동서대학교,공학계열,1930530.0160253865
2021,동서대학교,예체능계열,1953615.0095814688
2021,동서대학교,인문사회계열,1746021.1249833356
2021,동서대학교,자연과학계열,2154808.9488294316
2021,동신대학교,공학계열,2164435.9453475936
2021,동신대학교,예체능계열,2266731.548350398
2021,동신대학교,의학계열,1503471.9442622948
2021,동신대학교,인문사회계열,1880534.8557886137
2021,동신대학교,자연과학계열,2073379.0226367533
2021,동아대학교,공학계열,1773725.4897338043
2021,동아대학교,예체능계열,2250799.082964416
2021,동아대학교,의학계열,1189865.4
2021,동아대학교,인문사회계열,1621042.594671091
2021,동아대학교,자연과학계열,1696637.651355778
2021,동양대학교,공학계열,1701387.7309149394
2021,동양대학교,예체능계열,1837438.7139874739
2021,동양대학교,인문사회계열,1603667.199431818
2021,동양대학교,자연과학계열,2034839.2880829019
2021,동의대학교,공학계열,1867572.8981178978
2021,동의대학교,예체능계열,2082981.5165900541
2021,동의대학교,의학계열,1455283.2941828254
2021,동의대학교,인문사회계열,1595727.7918219925
2021,동의대학교,자연과학계열,1712342.6740720817
2021,루터대학교,인문사회계열,2098743.9925869894
2021,명지대학교,공학계열,1668584.0616776983
2021,명지대학교,예체능계열,1978394.1732176535
2021,명지대학교,인문사회계열,1223123.961983471
2021,명지대학교,자연과학계열,1681014.8341726619
2021,명지대학교 _제2캠퍼스,공학계열,1715136.764363404
2021,명지대학교 _제2캠퍼스,예체능계열,1379129.8016025643
2021,명지대학교 _제2캠퍼스,인문사회계열,1581692.5309794818
2021,목원대학교,공학계열,1994607.9942152102
2021,목원대학교,예체능계열,2158666.348783977
2021,목원대학교,인문사회계열,1848906.5345872343
2021,목원대학교,자연과학계열,1893842.6333333335
2021,목포가톨릭대학교,인문사회계열,2558792.761087866
2021,목포가톨릭대학교,자연과학계열,2262659.3064257028
2021,배재대학교,공학계열,1763889.1626904886
2021,배재대학교,예체능계열,2162370.77524818
2021,배재대학교,인문사회계열,1674548.7271289176
2021,배재대학교,자연과학계열,1807715.1176181103
2021,백석대학교,공학계열,1581769.3980303032
2021,백석대학교,예체능계열,1887238.2360717845
2021,백석대학교,인문사회계열,1896566.3877313407
2021,백석대학교,자연과학계열,1931449.9100799174
2021,부산가톨릭대학교,공학계열,1979632.1455497383
2021,부산가톨릭대학교,인문사회계열,1874647.6699386502
2021,부산가톨릭대학교,자연과학계열,2340599.261864407
2021,부산교육대학교,인문사회계열,1072678.3751176866
2021,부산대학교,공학계열,1436740.9172946638
2021,부산대학교,예체능계열,1562371.000136472
2021,부산대학교,의학계열,1829071.3499999999
2021,부산대학교,인문사회계열,1318398.982954082
2021,부산대학교,자연과학계열,1348063.6658120663
2021,부산외국어대학교,공학계열,1701965.1635176651
2021,부산외국어대학교,예체능계열,1773883.4589285713
2021,부산외국어대학교,인문사회계열,1539978.0640518141
2021,부산장신대학교,인문사회계열,2545155.7752066115
2021,삼육대학교,공학계열,1795389.8576923078
2021,삼육대학교,예체능계열,1960024.7669764117
2021,삼육대학교,인문사회계열,2032630.9130931236
2021,삼육대학교,자연과학계열,1940386.6670822944
2021,상명대학교,공학계열,1765621.6619769358
2021,상명대학교,예체능계열,1907596.885070944
2021,상명대학교,인문사회계열,1676285.7464317053
2021,상명대학교,자연과학계열,1575209.4657807308
2021,상명대학교 _제2캠퍼스,공학계열,1784160.2921879962
2021,상명대학교 _제2캠퍼스,예체능계열,2023222.599509231
2021,상명대학교 _제2캠퍼스,인문사회계열,1667771.7952809953
2021,상명대학교 _제2캠퍼스,자연과학계열,1784842.4842391305
2021,상지대학교,공학계열,1574847.5403557532
2021,상지대학교,예체능계열,1937367.5032051282
2021,상지대학교,의학계열,1232223.8296650718
2021,상지대학교,인문사회계열,1591187.0154201116
2021,상지대학교,자연과학계열,1738658.0160902694
2021,서강대학교,공학계열,1479256.0483625734
2021,서강대학교,인문사회계열,1287415.0032738678
2021,서강대학교,자연과학계열,1439163.5345159352
2021,서경대학교,공학계열,1577941.0142590865
2021,서경대학교,예체능계열,1720042.1022222221
2021,서경대학교,인문사회계열,1644807.8444964872
2021,서경대학교,자연과학계열,1617818.2070552148
2021,서울과학기술대학교,공학계열,1575623.6654320043
2021,서울과학기술대학교,예체능계열,1471953.0007626738
2021,서울과학기술대학교,인문사회계열,1772318.8085588422
2021,서울과학기술대학교,자연과학계열,1582531.5856882406
2021,서울교육대학교,인문사회계열,849154.7059173554
2021,서울기독대학교,예체능계열,1618388.3767080745
2021,서울기독대학교,인문사회계열,1776186.721090909
2021,서울대학교,공학계열,1596211.7120295956
2021,서울대학교,예체능계열,1584983.2496539163
2021,서울대학교,의학계열,1807964.9755910544
2021,서울대학교,인문사회계열,1364690.6979317137
2021,서울대학교,자연과학계열,1707939.9653356995
2021,서울시립대학교,공학계열,943620.3888906856
2021,서울시립대학교,예체능계열,872809.734593725
2021,서울시립대학교,인문사회계열,870511.0813482611
2021,서울시립대학교,자연과학계열,917994.2742405063
2021,서울신학대학교,공학계열,2449732.8657534244
2021,서울신학대학교,예체능계열,2505213.426375176
2021,서울신학대학교,인문사회계열,2354759.523795535
2021,서울여자대학교,공학계열,1843357.0861860209
2021,서울여자대학교,예체능계열,1763246.3682878083
2021,서울여자대학교,인문사회계열,1667130.536445702
2021,서울여자대학교,자연과학계열,1863127.5011346445
2021,서울장신대학교,예체능계열,2438508.7093023257
2021,서울장신대학교,인문사회계열,2487360.3632911392
2021,서울한영대학교,예체능계열,1981873.858241758
2021,서울한영대학교,인문사회계열,1925512.222368421
2021,서원대학교,공학계열,1790899.2336461125
2021,서원대학교,예체능계열,1925570.545912361
2021,서원대학교,인문사회계열,1933598.2473623476
2021,서원대학교,자연과학계열,1866860.5035829123
2021,선문대학교,공학계열,1751850.0338176594
2021,선문대학교,예체능계열,2090223.6515873016
2021,선문대학교,인문사회계열,2191370.853491755
2021,선문대학교,자연과학계열,2194292.808671268
2021,성결대학교,공학계열,1771708.7068592056
2021,성결대학교,예체능계열,1778534.3033879166
2021,성결대학교,인문사회계열,1584419.8544429925
2021,성공회대학교,공학계열,1949946.1853345556
2021,성공회대학교,예체능계열,2944361.4222222217
2021,성공회대학교,인문사회계열,2026698.9996506213
2021,성균관대학교,공학계열,1703344.0355752534
2021,성균관대학교,예체능계열,1678344.061315894
2021,성균관대학교,의학계열,2408987.651851852
2021,성균관대학교,인문사회계열,1404877.4755695343
2021,성균관대학교,자연과학계열,1785523.6587108015
2021,성신여자대학교,공학계열,1925259.8746648794
2021,성신여자대학교,예체능계열,1898319.601023566
2021,성신여자대학교,인문사회계열,1662487.1355303535
2021,성신여자대학교,자연과학계열,1737946.595121951
2021,세명대학교,공학계열,1692948.5815848217
2021,세명대학교,예체능계열,2053993.9335695878
2021,세명대학교,의학계열,1813093.7213483145
2021,세명대학교,인문사회계열,1920203.2501126127
2021,세명대학교,자연과학계열,2013377.865674077
2021,세종대학교,공학계열,1627383.6242815
2021,세종대학교,예체능계열,1713752.7912006578
2021,세종대학교,인문사회계열,1505549.3637160512
2021,세종대학교,자연과학계열,1587806.290967742
2021,세한대학교,공학계열,1511622.0327771157
2021,세한대학교,예체능계열,1477864.8534725374
2021,세한대학교,인문사회계열,1658203.444571654
2021,세한대학교,자연과학계열,1772051.9291666667
2021,송원대학교,공학계열,2043590.3226294823
2021,송원대학교,예체능계열,2261893.5672955974
2021,송원대학교,인문사회계열,1833859.0313086198
2021,송원대학교,자연과학계열,1953506.1861799217
2021,수원가톨릭대학교,인문사회계열,4169072.1526104417
2021,수원대학교,공학계열,1689228.4957660942
2021,수원대학교,예체능계열,1956373.7428237738
2021,수원대학교,인문사회계열,1510767.4569791472
2021,수원대학교,자연과학계열,1700483.947874939
2021,숙명여자대학교,공학계열,1806204.4150773992
2021,숙명여자대학교,예체능계열,1882640.593423953
2021,숙명여자대학교,인문사회계열,1737601.1689741453
2021,숙명여자대학교,자연과학계열,1466986.9565315314
2021,순복음총회신학교,예체능계열,2127955.5733333332
2021,순복음총회신학교,인문사회계열,2048603.87983871
2021,순천향대학교,공학계열,2113822.9642973854
2021,순천향대학교,예체능계열,2139506.419141914
2021,순천향대학교,의학계열,1142978.1374517374
2021,순천향대학교,인문사회계열,2102458.223855551
2021,순천향대학교,자연과학계열,1789054.8712594458
2021,숭실대학교,공학계열,1535677.8995403808
2021,숭실대학교,예체능계열,1694439.7457814661
2021,숭실대학교,인문사회계열,1569859.1768250288
2021,숭실대학교,자연과학계열,1262030.2313736575
2021,신경주대학교,공학계열,1690205.1205128205
2021,신경주대학교,예체능계열,2116828.595473251
2021,신경주대학교,인문사회계열,1377152.402474527
2021,신경주대학교,자연과학계열,2087028.669863014
2021,신라대학교,공학계열,1881129.5716861754
2021,신라대학교,예체능계열,1798646.0421290323
2021,신라대학교,인문사회계열,1785317.9639621193
2021,신라대학교,자연과학계열,1899118.4894754428
2021,신한대학교,공학계열,2096109.8670741648
2021,신한대학교,인문사회계열,1630591.4749460046
2021,신한대학교,자연과학계열,2302024.798838437
2021,신한대학교 _제2캠퍼스,공학계열,1810416.5780254777
2021,신한대학교 _제2캠퍼스,예체능계열,2072895.4447988905
2021,신한대학교 _제2캠퍼스,인문사회계열,1953716.9717557253
2021,신한대학교 _제2캠퍼스,자연과학계열,2086817.4326234567
2021,아신대학교,인문사회계열,2752862.2160852714
2021,아주대학교,공학계열,1574996.606157178
2021,아주대학교,예체능계열,2868589.2
2021,아주대학교,의학계열,2172508.5843444224
2021,아주대학교,인문사회계열,1454927.515491508
2021,아주대학교,자연과학계열,1701899.1898239588
2021,안양대학교,공학계열,1747912.9585449358
2021,안양대학교,예체능계열,1645130.8065306123
2021,안양대학교,인문사회계열,1696990.7394690267
2021,안양대학교,자연과학계열,1518581.684390244
2021,안양대학교 _제2캠퍼스,공학계열,1457154.769508197
2021,안양대학교 _제2캠퍼스,인문사회계열,1471058.7698492461
2021,연세대학교,공학계열,1704648.1173253732
2021,연세대학교,예체능계열,2380721.482087912
2021,연세대학교,의학계열,2069238.2700334447
2021,연세대학교,인문사회계열,1755380.9342570598
2021,연세대학교,자연과학계열,1723974.2308130504
2021,연세대학교(미래) _분교,공학계열,1735734.385770039
2021,연세대학교(미래) _분교,예체능계열,1484827.64070922
2021,연세대학교(미래) _분교,의학계열,1254251.0
2021,연세대학교(미래) _분교,인문사회계열,1604970.7574311022
2021,연세대학교(미래) _분교,자연과학계열,1670366.7033333331
2021,영남대학교,공학계열,1818712.9822075416
2021,영남대학교,예체능계열,2229007.0146770026
2021,영남대학교,의학계열,1393688.5731788077
2021,영남대학교,인문사회계열,1800321.556880026
2021,영남대학교,자연과학계열,1877333.2865778357
2021,영남신학대학교,인문사회계열,2155568.690311419
2021,영산대학교,공학계열,1584236.4608567208
2021,영산대학교,예체능계열,2439818.1876
2021,영산대학교,인문사회계열,1582481.8027920646
2021,영산대학교,자연과학계열,2460327.799009901
2021,영산대학교 _제2캠퍼스,공학계열,1347250.6878048782
2021,영산대학교 _제2캠퍼스,예체능계열,1908594.0694660193
2021,영산대학교 _제2캠퍼스,인문사회계열,1577698.2073380866
2021,영산대학교 _제2캠퍼스,자연과학계열,1947574.2612656467
2021,영산선학대학교,인문사회계열,1531060.5909090908
2021,예수대학교,인문사회계열,2145652.766086956
2021,예수대학교,자연과학계열,1877457.1102083332
2021,예원예술대학교,예체능계열,1633548.7268175252
2021,예원예술대학교,인문사회계열,1958269.2153846151
2021,예원예술대학교 _제2캠퍼스,예체능계열,1369422.369735183
2021,용인대학교,공학계열,1335225.8392307693
2021,용인대학교,예체능계열,1802711.9759426613
2021,용인대학교,인문사회계열,1629713.0959341044
2021,용인대학교,자연과학계열,1561997.4392929978
2021,우석대학교,공학계열,1558424.9358876562
2021,우석대학교,예체능계열,1799550.887556561
2021,우석대학교,의학계열,1351727.75
2021,우석대학교,인문사회계열,1643796.6980664982
2021,우석대학교,자연과학계열,1719393.9810693641
2021,우송대학교,공학계열,1845346.201296633
2021,우송대학교,예체능계열,2164135.379106946
2021,우송대학교,인문사회계열,1891695.7740576179
2021,우송대학교,자연과학계열,1961467.980292618
2021,울산과학기술원,공학계열,3002012.6411604714
2021,울산과학기술원,인문사회계열,3057986.4661202184
2021,울산과학기술원,자연과학계열,3079306.6281842818
2021,울산대학교,공학계열,1388345.8587649637
2021,울산대학교,예체능계열,1819156.4775757575
2021,울산대학교,의학계열,4347067.0465625
2021,울산대학교,인문사회계열,1193904.7778846154
2021,울산대학교,자연과학계열,1807232.1600616593
2021,원광대학교,공학계열,1778733.959723527
2021,원광대학교,예체능계열,2024971.9534282018
2021,원광대학교,의학계열,1224843.6810170978
2021,원광대학교,인문사회계열,1661940.6422279794
2021,원광대학교,자연과학계열,1733691.5297128796
