기준연도,학교명,대계열,등록금
2016,원광대학교,자연과학계열,8122150.0
2016,위덕대학교,공학계열,8281571.428571428
2016,위덕대학교,예체능계열,8770500.0
2016,위덕대학교,인문사회계열,6906400.0
2016,위덕대학교,자연과학계열,8444666.666666666
2016,유원대학교,공학계열,8628000.0
2016,유원대학교,예체능계열,8254000.0
2016,유원대학교,인문사회계열,6985666.666666667
2016,유원대학교,자연과학계열,8628000.0
2016,을지대학교,의학계열,10320500.0
2016,을지대학교,자연과학계열,9858333.333333334
2016,을지대학교 _제2캠퍼스,공학계열,9967500.0
2016,을지대학교 _제2캠퍼스,예체능계열,9448250.0
2016,을지대학교 _제2캠퍼스,인문사회계열,8508000.0
2016,을지대학교 _제2캠퍼스,자연과학계열,9294291.666666666
2016,이화여자대학교,공학계열,9893000.0
2016,이화여자대학교,예체능계열,10619857.142857144
2016,이화여자대학교,인문사회계열,7876750.0
2016,이화여자대학교,자연과학계열,9374684.210526315
2016,인제대학교,공학계열,8232147.05882353
2016,인제대학교,예체능계열,7485137.5
2016,인제대학교,인문사회계열,6146163.636363637
2016,인제대학교,자연과학계열,7899145.454545454
2016,인제대학교 _제2캠퍼스,의학계열,9959500.0
2016,인제대학교 _제2캠퍼스,자연과학계열,7496500.0
2016,인천가톨릭대학교,인문사회계열,5186000.0
2016,인천가톨릭대학교 _제2캠퍼스,예체능계열,8701000.0
2016,인천가톨릭대학교 _제2캠퍼스,자연과학계열,8941000.0
2016,인천대학교,공학계열,5471000.0
2016,인천대학교,예체능계열,5320285.714285715
2016,인천대학교,인문사회계열,4523066.666666667
2016,인천대학교,자연과학계열,4883233.333333333
2016,인하대학교,공학계열,9132814.814814815
2016,인하대학교,예체능계열,9254800.0
2016,인하대학교,인문사회계열,7431851.851851852
2016,인하대학교,자연과학계열,8712666.666666666
2016,장로회신학대학교,예체능계열,9201500.0
2016,장로회신학대학교,인문사회계열,6607500.0
2016,전남대학교,공학계열,4501875.0
2016,전남대학교,예체능계열,4654571.428571428
2016,전남대학교,의학계열,5874000.0
2016,전남대학교,인문사회계열,3635655.172413793
2016,전남대학교,자연과학계열,4418888.888888889
2016,전남대학교 _제2캠퍼스,공학계열,4555200.0
2016,전남대학교 _제2캠퍼스,예체능계열,4572000.0
2016,전남대학교 _제2캠퍼스,인문사회계열,3870800.0
2016,전남대학교 _제2캠퍼스,자연과학계열,4268000.0
2016,전북대학교,공학계열,4712500.0
2016,전북대학교,예체능계열,4767428.571428572
2016,전북대학교,의학계열,4850000.0
2016,전북대학교,인문사회계열,3502628.5714285714
2016,전북대학교,자연과학계열,4504606.060606061
2016,전주교육대학교,인문사회계열,3440000.0
2016,전주대학교,공학계열,8460000.0
2016,전주대학교,예체능계열,8117272.7272727275
2016,전주대학교,인문사회계열,6778000.0
2016,전주대학교,자연과학계열,7762142.857142857
2016,정석대학,공학계열,0.0
2016,정석대학,인문사회계열,0.0
2016,제주국제대학교,공학계열,7047000.0
2016,제주국제대학교,예체능계열,6740181.818181818
2016,제주국제대학교,인문사회계열,6406000.0
2016,제주국제대학교,자연과학계열,6912000.0
2016,제주대학교,공학계열,4450600.0
2016,제주대학교,예체능계열,4348733.333333333
2016,제주대학교,의학계열,5602000.0
2016,제주대학교,인문사회계열,3413523.076923077
2016,제주대학교,자연과학계열,4152304.1666666665
2016,조선대학교,공학계열,8108214.285714285
2016,조선대학교,예체능계열,7780900.0
2016,조선대학교,인문사회계열,6466514.285714285
2016,조선대학교,자연과학계열,7731761.904761905
2016,중부대학교,공학계열,8124000.0
2016,중부대학교,예체능계열,8275538.461538462
2016,중부대학교,인문사회계열,7097166.666666667
2016,중부대학교,자연과학계열,7702000.0
2016,중앙대학교,공학계열,9186769.23076923
2016,중앙대학교,예체능계열,9323600.0
2016,중앙대학교,인문사회계열,7040666.666666667
2016,중앙대학교,자연과학계열,9117777.777777778
2016,중앙대학교 _제2캠퍼스,공학계열,8977000.0
2016,중앙대학교 _제2캠퍼스,예체능계열,10057777.777777778
2016,중앙대학교 _제2캠퍼스,인문사회계열,6812000.0
2016,중앙대학교 _제2캠퍼스,자연과학계열,7938000.0
2016,중앙승가대학교,인문사회계열,1970000.0
2016,중원대학교,공학계열,8125363.636363637
2016,중원대학교,예체능계열,7837428.571428572
2016,중원대학교,인문사회계열,6702000.0
2016,중원대학교,자연과학계열,8208555.555555556
2016,진주교육대학교,인문사회계열,3623000.0
2016,차의과학대학교,인문사회계열,7713000.0
2016,차의과학대학교,자연과학계열,8060833.333333333
2016,창신대학교,공학계열,7720000.0
2016,창신대학교,예체능계열,7605333.333333333
2016,창신대학교,인문사회계열,6005000.0
2016,창신대학교,자연과학계열,6953333.333333333
2016,청운대학교,공학계열,7981384.615384615
2016,청운대학교,예체능계열,8396800.0
2016,청운대학교,인문사회계열,7350285.714285715
2016,청운대학교,자연과학계열,8396000.0
2016,청주교육대학교,인문사회계열,3395230.769230769
2016,청주대학교,공학계열,9179857.142857144
2016,청주대학교,예체능계열,8997500.0
2016,청주대학교,인문사회계열,7657500.0
2016,청주대학교,자연과학계열,8621583.333333334
2016,초당대학교,공학계열,7529500.0
2016,초당대학교,예체능계열,7064000.0
2016,초당대학교,인문사회계열,5953333.333333333
2016,초당대학교,자연과학계열,7064000.0
2016,총신대학교,예체능계열,9632600.0
2016,총신대학교,인문사회계열,7456375.0
2016,추계예술대학교,예체능계열,9784062.5
2016,추계예술대학교,인문사회계열,7484333.333333333
2016,춘천교육대학교,인문사회계열,3364025.0
2016,충남대학교,공학계열,4964666.666666667
2016,충남대학교,예체능계열,4787777.777777778
2016,충남대학교,의학계열,5616000.0
2016,충남대학교,인문사회계열,3553031.25
2016,충남대학교,자연과학계열,4425383.870967742
2016,충북대학교,공학계열,4742117.647058823
2016,충북대학교,예체능계열,4604666.666666667
2016,충북대학교,의학계열,7445000.0
2016,충북대학교,인문사회계열,3686764.285714286
2016,충북대학교,자연과학계열,4472194.444444444
2016,칼빈대학교,예체능계열,8864000.0
2016,칼빈대학교,인문사회계열,7398000.0
2016,평택대학교,공학계열,8680000.0
2016,평택대학교,예체능계열,9552000.0
2016,평택대학교,인문사회계열,7540000.0
2016,평택대학교,자연과학계열,8470000.0
2016,포항공과대학교,공학계열,6254000.0
2016,포항공과대학교,자연과학계열,6254000.0
2016,한경국립대학교,공학계열,4180100.0
2016,한경국립대학교,예체능계열,4111666.6666666665
2016,한경국립대학교,인문사회계열,3688500.0
2016,한경국립대학교,자연과학계열,3991000.0
2016,한국공학대학교,공학계열,9880000.0
2016,한국공학대학교,예체능계열,9880000.0
2016,한국공학대학교,인문사회계열,9067333.333333334
2016,한국과학기술원,공학계열,7219000.0
2016,한국교원대학교,공학계열,3600000.0
2016,한국교원대학교,예체능계열,3801333.3333333335
2016,한국교원대학교,인문사회계열,2874000.0
2016,한국교원대학교,자연과학계열,3509250.0
2016,한국국제대학교 (폐교),공학계열,7354285.714285715
2016,한국국제대학교 (폐교),예체능계열,7186500.0
2016,한국국제대학교 (폐교),인문사회계열,5932588.235294118
2016,한국국제대학교 (폐교),자연과학계열,7061428.571428572
2016,한국기술교육대학교,공학계열,4884255.555555556
2016,한국기술교육대학교,인문사회계열,3538500.0
2016,한국방송통신대학교,공학계열,1480000.0
2016,한국방송통신대학교,인문사회계열,789941.1764705882
2016,한국방송통신대학교,자연과학계열,735500.0
2016,한국성서대학교,공학계열,7950000.0
2016,한국성서대학교,인문사회계열,7170000.0
2016,한국성서대학교,자연과학계열,8390000.0
2016,한국예술종합학교,공학계열,4882000.0
2016,한국예술종합학교,예체능계열,4915404.166666667
2016,한국예술종합학교,인문사회계열,4913500.0
2016,한국외국어대학교,공학계열,9060750.0
2016,한국외국어대학교,인문사회계열,7606120.879120879
2016,한국외국어대학교,자연과학계열,8618142.857142856
2016,한국전통문화대학교(일반),공학계열,3576000.0
2016,한국전통문화대학교(일반),예체능계열,3497500.0
2016,한국전통문화대학교(일반),인문사회계열,2811750.0
2016,한국전통문화대학교(일반),자연과학계열,3705500.0
2016,한국체육대학교,예체능계열,4249333.333333333
2016,한국침례신학대학교,예체능계열,8353300.0
2016,한국침례신학대학교,인문사회계열,6417483.333333333
2016,한국항공대학교,공학계열,9606080.0
2016,한국항공대학교,인문사회계열,7136666.666666667
2016,한국항공대학교,자연과학계열,9155900.0
2016,한남대학교,공학계열,8653555.555555556
2016,한남대학교,예체능계열,8637000.0
2016,한남대학교,인문사회계열,6933214.285714285
2016,한남대학교,자연과학계열,8201837.5
2016,한동대학교,공학계열,7748000.0
2016,한동대학교,인문사회계열,6402000.0
2016,한동대학교,자연과학계열,7748000.0
2016,한라대학교,공학계열,8048000.0
2016,한라대학교,예체능계열,8048000.0
2016,한라대학교,인문사회계열,6560000.0
2016,한려대학교 (폐교),공학계열,6626000.0
2016,한려대학교 (폐교),예체능계열,6789000.0
2016,한려대학교 (폐교),인문사회계열,5430614.285714285
2016,한려대학교 (폐교),자연과학계열,7264125.0
2016,한림대학교,공학계열,9307000.0
2016,한림대학교,예체능계열,9005000.0
2016,한림대학교,의학계열,10324000.0
2016,한림대학교,인문사회계열,7594818.75
2016,한림대학교,자연과학계열,8956600.0
2016,한북대학교 (폐교),공학계열,8760000.0
2016,한북대학교 (폐교),예체능계열,8410000.0
2016,한북대학교 (폐교),인문사회계열,6980000.0
2016,한북대학교 (폐교),자연과학계열,8526666.666666666
2016,한서대학교,공학계열,8973142.857142856
2016,한서대학교,예체능계열,8755333.333333334
2016,한서대학교,인문사회계열,7382615.384615385
2016,한서대학교,자연과학계열,8446000.0
2016,한성대학교,공학계열,8986666.666666666
2016,한성대학교,예체능계열,9254428.57142857
2016,한성대학교,인문사회계열,7110307.692307692
2016,한세대학교,공학계열,9775000.0
2016,한세대학교,예체능계열,10427000.0
2016,한세대학교,인문사회계열,8065333.333333333
2016,한세대학교,자연과학계열,9173000.0
2016,한신대학교,공학계열,9006666.666666666
2016,한신대학교,예체능계열,8728000.0
2016,한신대학교,인문사회계열,7551290.322580645
2016,한신대학교,자연과학계열,7963500.0
2016,한양대학교,공학계열,10148181.818181818
2016,한양대학교,예체능계열,10600400.0
2016,한양대학교,의학계열,10822000.0
2016,한양대학교,인문사회계열,8011619.047619048
2016,한양대학교,자연과학계열,9342800.0
2016,한양대학교(ERICA) _분교,공학계열,9892176.470588235
2016,한양대학교(ERICA) _분교,예체능계열,10153111.111111112
2016,한양대학교(ERICA) _분교,인문사회계열,7937866.666666667
2016,한양대학교(ERICA) _분교,자연과학계열,9433833.333333334
2016,한일장신대학교,예체능계열,7820000.0
2016,한일장신대학교,인문사회계열,6062500.0
2016,한일장신대학교,자연과학계열,7520000.0
2016,한중대학교 (폐교),공학계열,7959020.0
2016,한중대학교 (폐교),예체능계열,7872468.75
2016,한중대학교 (폐교),인문사회계열,6445934.782608695
2016,한중대학교 (폐교),자연과학계열,7692714.285714285
2016,협성대학교,공학계열,9368000.0
2016,협성대학교,예체능계열,9368000.0
2016,협성대학교,인문사회계열,7386000.0
2016,협성대학교,자연과학계열,9152000.0
2016,호남대학교,공학계열,7338222.222222222
2016,호남대학교,예체능계열,7279555.555555556
2016,호남대학교,인문사회계열,6352390.0
2016,호남대학교,자연과학계열,7264000.0
2016,호남신학대학교,예체능계열,8396500.0
2016,호남신학대학교,인문사회계열,6243650.0
2016,호서대학교,공학계열,8912615.384615384
2016,호서대학교,예체능계열,8785571.42857143
2016,호서대학교,인문사회계열,7512769.230769231
2016,호서대학교,자연과학계열,8437400.0
2016,호원대학교,공학계열,7624957.142857143
2016,호원대학교,예체능계열,7553840.0
2016,호원대학교,인문사회계열,6324000.0
2016,호원대학교,자연과학계열,7681962.5
2016,홍익대학교,공학계열,9980000.0
2016,홍익대학교,예체능계열,9980000.0
2016,홍익대학교,인문사회계열,7844000.0
2016,홍익대학교,자연과학계열,7844000.0
2016,홍익대학교(세종) _분교(폐교),공학계열,9980000.0
2016,홍익대학교(세종) _분교(폐교),예체능계열,9980000.0
2016,홍익대학교(세종) _분교(폐교),인문사회계열,7512000.0
2016,화성의과학대학교,공학계열,7072000.0
2016,화성의과학대학교,예체능계열,7126500.0
2016,화성의과학대학교,인문사회계열,6998400.0
2016,화성의과학대학교,자연과학계열,9084000.0
2017,가야대학교(김해),예체능계열,7612000.0
2017,가야대학교(김해),인문사회계열,6561666.666666667
2017,가야대학교(김해),자연과학계열,7752285.714285715
2017,가천대학교,공학계열,9827400.0
2017,가천대학교,예체능계열,9795272.727272727
2017,가천대학교,의학계열,9768000.0
2017,가천대학교,인문사회계열,8084631.578947368
2017,가천대학교,자연과학계열,9187375.0
2017,가톨릭관동대학교,공학계열,8380495.454545454
2017,가톨릭관동대학교,예체능계열,8582417.647058824
2017,가톨릭관동대학교,의학계열,9850000.0
2017,가톨릭관동대학교,인문사회계열,6525107.317073171
2017,가톨릭관동대학교,자연과학계열,7980012.5
2017,가톨릭꽃동네대학교,인문사회계열,7368000.0
2017,가톨릭꽃동네대학교,자연과학계열,8546000.0
2017,가톨릭대학교,공학계열,8870666.666666666
2017,가톨릭대학교,예체능계열,9442000.0
2017,가톨릭대학교,인문사회계열,6539333.333333333
2017,가톨릭대학교,자연과학계열,7644200.0
2017,가톨릭대학교 _제2캠퍼스,의학계열,10374000.0
2017,가톨릭대학교 _제2캠퍼스,자연과학계열,9564000.0
2017,가톨릭대학교 _제3캠퍼스,인문사회계열,7002000.0
2017,감리교신학대학교,인문사회계열,6201250.0
2017,강남대학교,공학계열,8831333.333333334
2017,강남대학교,예체능계열,10301000.0
2017,강남대학교,인문사회계열,7478050.0
2017,강서대학교,예체능계열,8249525.0
2017,강서대학교,인문사회계열,6350781.818181818
2017,강서대학교,자연과학계열,9143000.0
2017,강원대학교,공학계열,4518000.0
2017,강원대학교,예체능계열,4723333.333333333
2017,강원대학교,의학계열,5758000.0
2017,강원대학교,인문사회계열,3567222.222222222
2017,강원대학교,자연과학계열,4293640.0
2017,강원대학교 _제2캠퍼스,공학계열,4517862.068965517
2017,강원대학교 _제2캠퍼스,예체능계열,4738500.0
2017,강원대학교 _제2캠퍼스,인문사회계열,3590000.0
2017,강원대학교 _제2캠퍼스,자연과학계열,4366000.0
2017,건국대학교,공학계열,10033333.333333334
2017,건국대학교,예체능계열,9791333.333333334
2017,건국대학교,의학계열,10180000.0
2017,건국대학교,인문사회계열,7797304.347826087
2017,건국대학교,자연과학계열,8639181.818181818
2017,건국대학교(글로컬) _분교,공학계열,8880800.0
2017,건국대학교(글로컬) _분교,예체능계열,9419866.666666666
2017,건국대학교(글로컬) _분교,인문사회계열,7262714.285714285
2017,건국대학교(글로컬) _분교,자연과학계열,8520800.0
2017,건양대학교,공학계열,7532727.2727272725
2017,건양대학교,예체능계열,7590000.0
2017,건양대학교,인문사회계열,6422260.869565218
2017,건양대학교,자연과학계열,7275000.0
2017,건양대학교 _제2캠퍼스,공학계열,7870000.0
2017,건양대학교 _제2캠퍼스,의학계열,9540000.0
2017,건양대학교 _제2캠퍼스,인문사회계열,6035000.0
2017,건양대학교 _제2캠퍼스,자연과학계열,7858888.888888889
2017,경기대학교,공학계열,8986846.153846154
2017,경기대학교,예체능계열,8543250.0
2017,경기대학교,인문사회계열,7063137.931034483
2017,경기대학교,자연과학계열,7630714.285714285
2017,경기대학교 _제2캠퍼스,예체능계열,8898000.0
2017,경기대학교 _제2캠퍼스,인문사회계열,6814923.076923077
2017,경기대학교 _제2캠퍼스,자연과학계열,7179000.0
2017,경남과학기술대학교 (폐교),공학계열,4005580.0
2017,경남과학기술대학교 (폐교),예체능계열,4123000.0
2017,경남과학기술대학교 (폐교),인문사회계열,3464820.0
2017,경남과학기술대학교 (폐교),자연과학계열,3784255.5555555555
2017,경남대학교,공학계열,8015166.666666667
2017,경남대학교,예체능계열,7983200.0
2017,경남대학교,인문사회계열,6240880.0
2017,경남대학교,자연과학계열,6796666.666666667
2017,경동대학교,공학계열,7993075.0
2017,경동대학교,예체능계열,8748500.0
2017,경동대학교,인문사회계열,6533184.2105263155
2017,경동대학교,자연과학계열,7774533.333333333
2017,경동대학교 _제3캠퍼스,인문사회계열,7040000.0
2017,경동대학교 _제3캠퍼스,자연과학계열,8967437.5
2017,경동대학교 _제4캠퍼스,공학계열,7863933.333333333
2017,경동대학교 _제4캠퍼스,예체능계열,8380500.0
2017,경동대학교 _제4캠퍼스,인문사회계열,6956750.0
2017,경북대학교,공학계열,4713900.0
2017,경북대학교,예체능계열,4855857.142857143
2017,경북대학교,의학계열,7772000.0
2017,경북대학교,인문사회계열,3751454.5454545454
2017,경북대학교,자연과학계열,4550603.174603174
2017,경상국립대학교,공학계열,4434275.862068965
2017,경상국립대학교,예체능계열,4320000.0
2017,경상국립대학교,의학계열,7894000.0
2017,경상국립대학교,인문사회계열,3456969.696969697
2017,경상국립대학교,자연과학계열,4257230.769230769
2017,경성대학교,공학계열,7627032.258064516
2017,경성대학교,예체능계열,7540518.518518519
2017,경성대학교,인문사회계열,5634074.074074074
2017,경성대학교,자연과학계열,6948125.0
2017,경운대학교,공학계열,8426666.666666666
2017,경운대학교,예체능계열,8445714.285714285
2017,경운대학교,인문사회계열,6497500.0
2017,경운대학교,자연과학계열,8490000.0
2017,경인교육대학교,인문사회계열,3364000.0
2017,경일대학교,공학계열,8316250.0
2017,경일대학교,예체능계열,8613000.0
2017,경일대학교,인문사회계열,5934705.882352941
2017,경일대학교,자연과학계열,8220000.0
2017,경희대학교,공학계열,9349466.666666666
2017,경희대학교,예체능계열,9403666.666666666
2017,경희대학교,의학계열,11399333.333333334
2017,경희대학교,인문사회계열,7284206.8965517245
2017,경희대학교,자연과학계열,9467130.43478261
2017,계명대학교,공학계열,8875200.0
2017,계명대학교,예체능계열,9259090.909090908
2017,계명대학교,의학계열,9850000.0
2017,계명대학교,인문사회계열,6710347.826086956
2017,계명대학교,자연과학계열,8601733.333333334
2017,고려대학교,공학계열,10491636.363636363
2017,고려대학교,예체능계열,10078000.0
2017,고려대학교,의학계열,12414000.0
2017,고려대학교,인문사회계열,8110532.258064516
2017,고려대학교,자연과학계열,9270714.285714285
2017,고려대학교(세종) _분교,공학계열,10451555.555555556
2017,고려대학교(세종) _분교,예체능계열,9063333.333333334
2017,고려대학교(세종) _분교,인문사회계열,7681851.851851852
2017,고려대학교(세종) _분교,자연과학계열,9501400.0
2017,고신대학교,예체능계열,7305433.333333333
2017,고신대학교,의학계열,9410000.0
2017,고신대학교,인문사회계열,6361145.454545454
2017,고신대학교,자연과학계열,7279040.0
2017,공주교육대학교,인문사회계열,3603000.0
2017,광신대학교,예체능계열,7507000.0
2017,광신대학교,인문사회계열,6065500.0
2017,광운대학교,공학계열,9179375.0
2017,광운대학교,예체능계열,8460000.0
2017,광운대학교,인문사회계열,7598750.0
2017,광운대학교,자연과학계열,8460000.0
2017,광주가톨릭대학교,인문사회계열,0.0
2017,광주과학기술원,공학계열,2060000.0
2017,광주과학기술원,자연과학계열,2060000.0
2017,광주교육대학교,인문사회계열,3654630.769230769
2017,광주대학교,공학계열,7237888.888888889
2017,광주대학교,예체능계열,7234857.142857143
2017,광주대학교,인문사회계열,6309125.0
2017,광주대학교,자연과학계열,7288666.666666667
2017,광주여자대학교,예체능계열,7028666.666666667
2017,광주여자대학교,인문사회계열,6097310.0
2017,광주여자대학교,자연과학계열,7011372.7272727275
2017,국립강릉원주대학교,공학계열,4714000.0
2017,국립강릉원주대학교,예체능계열,5272500.0
2017,국립강릉원주대학교,의학계열,7966000.0
2017,국립강릉원주대학교,인문사회계열,3654000.0
2017,국립강릉원주대학교,자연과학계열,4546705.882352941
2017,국립강릉원주대학교 _제2캠퍼스,공학계열,4761250.0
2017,국립강릉원주대학교 _제2캠퍼스,인문사회계열,3612500.0
2017,국립강릉원주대학교 _제2캠퍼스,자연과학계열,4468000.0
2017,국립경국대학교,공학계열,4323133.333333333
2017,국립경국대학교,예체능계열,4333666.666666667
2017,국립경국대학교,인문사회계열,3432111.111111111
2017,국립경국대학교,자연과학계열,3960307.6923076925
2017,국립공주대학교,공학계열,4296875.0
2017,국립공주대학교,예체능계열,4286714.285714285
2017,국립공주대학교,인문사회계열,3354484.8484848486
2017,국립공주대학교,자연과학계열,4000848.484848485
2017,국립군산대학교,공학계열,4321805.555555556
2017,국립군산대학교,예체능계열,4318800.0
2017,국립군산대학교,인문사회계열,3511750.0
2017,국립군산대학교,자연과학계열,4042055.5555555555
2017,국립금오공과대학교,공학계열,3871333.3333333335
2017,국립금오공과대학교,인문사회계열,3571000.0
2017,국립금오공과대학교,자연과학계열,3622000.0
2017,국립목포대학교,공학계열,4324347.826086956
2017,국립목포대학교,예체능계열,4318666.666666667
2017,국립목포대학교,인문사회계열,3589777.777777778
2017,국립목포대학교,자연과학계열,4214666.666666667
2017,국립목포해양대학교,공학계열,3581428.5714285714
2017,국립부경대학교,공학계열,4545315.7894736845
2017,국립부경대학교,예체능계열,4428000.0
2017,국립부경대학교,인문사회계열,3521441.1764705884
2017,국립부경대학교,자연과학계열,4306588.235294118
2017,국립순천대학교,공학계열,4428000.0
2017,국립순천대학교,예체능계열,4575600.0
2017,국립순천대학교,인문사회계열,3499636.3636363638
2017,국립순천대학교,자연과학계열,4244720.0
2017,국립창원대학교,공학계열,4492857.142857143
2017,국립창원대학교,예체능계열,4440333.333333333
2017,국립창원대학교,인문사회계열,3560038.4615384615
2017,국립창원대학교,자연과학계열,4172538.4615384615
2017,국립한국교통대학교,공학계열,4263823.529411765
2017,국립한국교통대학교,예체능계열,4372142.857142857
2017,국립한국교통대학교,인문사회계열,3702250.0
2017,국립한국교통대학교,자연과학계열,4309285.714285715
2017,국립한국해양대학교,공학계열,4063500.0
2017,국립한국해양대학교,예체능계열,4160000.0
2017,국립한국해양대학교,인문사회계열,3424444.4444444445
2017,국립한국해양대학교,자연과학계열,4294666.666666667
2017,국립한밭대학교,공학계열,4680433.333333333
2017,국립한밭대학교,예체능계열,4393300.0
2017,국립한밭대학교,인문사회계열,3866362.5
2017,국립한밭대학교,자연과학계열,4672100.0
2017,국민대학교,공학계열,9355800.0
2017,국민대학교,예체능계열,9763230.76923077
2017,국민대학교,인문사회계열,7561964.285714285
2017,국민대학교,자연과학계열,8573888.888888888
2017,극동대학교,공학계열,8607111.111111112
2017,극동대학교,예체능계열,8235066.666666667
2017,극동대학교,인문사회계열,6815000.0
2017,극동대학교,자연과학계열,8324857.142857143
2017,금강대학교,공학계열,6564000.0
2017,금강대학교,인문사회계열,6661714.285714285
2017,김천대학교,공학계열,8076000.0
2017,김천대학교,예체능계열,8076000.0
2017,김천대학교,인문사회계열,7188800.0
2017,김천대학교,자연과학계열,7848166.666666667
2017,나사렛대학교,공학계열,8175000.0
2017,나사렛대학교,예체능계열,8464285.714285715
2017,나사렛대학교,인문사회계열,7246666.666666667
2017,나사렛대학교,자연과학계열,8483333.333333334
2017,남부대학교,공학계열,7426666.666666667
2017,남부대학교,예체능계열,7426666.666666667
2017,남부대학교,인문사회계열,6416400.0
2017,남부대학교,자연과학계열,6906909.090909091
2017,남서울대학교,공학계열,8910350.0
2017,남서울대학교,예체능계열,9130333.333333334
2017,남서울대학교,인문사회계열,7473333.333333333
2017,남서울대학교,자연과학계열,9162571.42857143
2017,단국대학교,공학계열,9979384.615384616
2017,단국대학교,예체능계열,9878166.666666666
2017,단국대학교,인문사회계열,7994000.0
2017,단국대학교,자연과학계열,9290000.0
2017,단국대학교 _제2캠퍼스,공학계열,9750000.0
2017,단국대학교 _제2캠퍼스,예체능계열,9214545.454545455
2017,단국대학교 _제2캠퍼스,의학계열,10334000.0
2017,단국대학교 _제2캠퍼스,인문사회계열,7597263.157894737
2017,단국대학교 _제2캠퍼스,자연과학계열,9466952.38095238
2017,대구가톨릭대학교,공학계열,8236363.636363637
2017,대구가톨릭대학교,예체능계열,9166923.076923076
2017,대구가톨릭대학교,의학계열,9610000.0
2017,대구가톨릭대학교,인문사회계열,6215212.5
2017,대구가톨릭대학교,자연과학계열,8329853.846153846
2017,대구경북과학기술원,자연과학계열,0.0
2017,대구교육대학교,인문사회계열,3781000.0
2017,대구대학교,공학계열,8651500.0
2017,대구대학교,예체능계열,8812000.0
2017,대구대학교,인문사회계열,6414775.510204081
2017,대구대학교,자연과학계열,8025066.666666667
2017,대구예술대학교,예체능계열,8957888.888888888
2017,대구예술대학교,자연과학계열,7672000.0
2017,대구외국어대학교 (폐교),예체능계열,5826000.0
2017,대구외국어대학교 (폐교),인문사회계열,5826000.0
2017,대구한의대학교,공학계열,8002250.0
2017,대구한의대학교,예체능계열,7831000.0
2017,대구한의대학교,의학계열,9260000.0
2017,대구한의대학교,인문사회계열,6171600.0
2017,대구한의대학교,자연과학계열,7711407.407407408
2017,대신대학교,예체능계열,7766000.0
2017,대신대학교,인문사회계열,6457733.333333333
2017,대전가톨릭대학교,인문사회계열,6260000.0
2017,대전대학교,공학계열,8406941.176470589
2017,대전대학교,예체능계열,8037333.333333333
2017,대전대학교,의학계열,9350000.0
2017,대전대학교,인문사회계열,7059111.111111111
2017,대전대학교,자연과학계열,8254666.666666667
2017,대전신학대학교,인문사회계열,6556000.0
2017,대진대학교,공학계열,8807000.0
2017,대진대학교,예체능계열,8696181.818181818
2017,대진대학교,인문사회계열,6865285.714285715
2017,대진대학교,자연과학계열,7921571.428571428
2017,덕성여자대학교,공학계열,9303000.0
2017,덕성여자대학교,예체능계열,9387000.0
2017,덕성여자대학교,인문사회계열,6971000.0
2017,덕성여자대학교,자연과학계열,8436166.666666666
2017,동국대학교,공학계열,9979200.0
2017,동국대학교,예체능계열,9700222.222222222
2017,동국대학교,인문사회계열,7712918.918918919
2017,동국대학교,자연과학계열,9323111.111111112
2017,동국대학교(WISE) _분교,공학계열,9850666.666666666
2017,동국대학교(WISE) _분교,예체능계열,9669333.333333334
2017,동국대학교(WISE) _분교,의학계열,10368000.0
2017,동국대학교(WISE) _분교,인문사회계열,7903375.0
2017,동국대학교(WISE) _분교,자연과학계열,9150857.142857144
2017,동덕여자대학교,공학계열,8314000.0
2017,동덕여자대학교,예체능계열,9480285.714285715
2017,동덕여자대학교,인문사회계열,6798000.0
2017,동덕여자대학교,자연과학계열,8291750.0
2017,동명대학교,공학계열,8144521.739130435
2017,동명대학교,예체능계열,7970666.666666667
2017,동명대학교,인문사회계열,6117740.909090909
2017,동명대학교,자연과학계열,7886000.0
2017,동서대학교,공학계열,7725750.0
2017,동서대학교,예체능계열,7606636.363636363
2017,동서대학교,인문사회계열,6145920.0
2017,동서대학교,자연과학계열,8056500.0
2017,동신대학교,공학계열,7606470.588235294
2017,동신대학교,예체능계열,7323428.571428572
2017,동신대학교,의학계열,8520000.0
2017,동신대학교,인문사회계열,6099200.0
2017,동신대학교,자연과학계열,7419666.666666667
2017,동아대학교,공학계열,8132129.0322580645
2017,동아대학교,예체능계열,7939500.0
2017,동아대학교,의학계열,9734000.0
2017,동아대학교,인문사회계열,6384000.0
2017,동아대학교,자연과학계열,7504705.882352941
2017,동양대학교,공학계열,7751368.421052632
2017,동양대학교,예체능계열,8124666.666666667
2017,동양대학교,인문사회계열,6102571.428571428
2017,동양대학교,자연과학계열,8162000.0
2017,동의대학교,공학계열,7681000.0
2017,동의대학교,예체능계열,7345000.0
2017,동의대학교,의학계열,8115000.0
2017,동의대학교,인문사회계열,5694636.363636363
2017,동의대학교,자연과학계열,6960000.0
2017,루터대학교,인문사회계열,6990000.0
2017,루터대학교,자연과학계열,6990000.0
2017,명지대학교,공학계열,9540736.842105264
2017,명지대학교,예체능계열,10365384.615384616
2017,명지대학교,자연과학계열,8386666.666666667
2017,명지대학교 _제2캠퍼스,공학계열,8601500.0
2017,명지대학교 _제2캠퍼스,인문사회계열,7122059.259259259
2017,목원대학교,공학계열,8501000.0
2017,목원대학교,예체능계열,8469703.703703703
